decision_id,from_node,to_node
d014174,c28,c141
d014175,c29,c142
d014176,c30,c143
d014177,c31,c144
d014178,c32,c145
d014179,c33,c147
d014180,c34,c148
d014181,c35,c149
d014182,c36,c150
d014184,c38,c152
d014185,c39,c153
d014186,c23,c654
d014187,c24,c655
d014188,c25,c656
d014189,c26,c657
d014190,c27,c658
d014191,c28,c659
d014192,c29,c660
d014193,c30,c661
d014194,c31,c662
d014195,c32,c663
d014196,c33,c665
d014197,c34,c666
d014198,c35,c667
d014199,c36,c668
d014201,c38,c670
d014202,c39,c671
d014203,c23,c1172
d014204,c24,c1173
d014205,c25,c1174
d014206,c26,c1175
d014207,c27,c1176
d014208,c28,c1177
d014209,c29,c1178
d014210,c30,c1179
d014211,c31,c1180
d014212,c32,c1181
d014213,c33,c1183
d014214,c34,c1184
d014215,c35,c1185
d014216,c36,c1186
d014218,c38,c1188
d014219,c39,c1189
d014220,c23,c1690
d014221,c24,c1691
d014222,c25,c1692
d014223,c26,c1693
d014224,c27,c1694
d014225,c28,c1695
d014226,c29,c1696
d014227,c30,c1697
d014228,c31,c1698
d014229,c32,c1699
d014230,c33,c1701
d014231,c34,c1702
d014232,c35,c1703
d014233,c36,c1704
d014235,c38,c1706
d014236,c39,c1707
d014237,c23,c155
d014238,c24,c156
d014239,c27,c157
d014240,c28,c158
d014241,c29,c159
d014242,c30,c160
d014243,c31,c161
d014244,c32,c162
d014245,c33,c164
d014246,c34,c165
d014247,c35,c166
d014248,c36,c167
d014250,c38,c169
d014251,c39,c170
d014252,c40,c171
d014253,c23,c673
d014254,c24,c674
d014255,c27,c675
d014256,c28,c676
d014257,c29,c677
d014258,c30,c678
d014259,c31,c679
d014260,c32,c680
d014261,c33,c682
d014262,c34,c683
d014263,c35,c684
d014264,c36,c685
d014266,c38,c687
d014267,c39,c688
d014268,c40,c689
d014269,c23,c1191
d014270,c24,c1192
d014271,c27,c1193
d014272,c28,c1194
d014273,c29,c1195
d014274,c30,c1196
d014275,c31,c1197
d014276,c32,c1198
d014277,c33,c1200
d014278,c34,c1201
d014279,c35,c1202
d014280,c36,c1203
d014282,c38,c1205
d014283,c39,c1206
d014284,c40,c1207
d014285,c23,c1709
d014286,c24,c1710
d014287,c27,c1711
d014288,c28,c1712
d014289,c29,c1713
d014290,c30,c1714
d014291,c31,c1715
d014292,c32,c1716
d014293,c33,c1718
d014294,c34,c1719
d014295,c35,c1720
d014296,c36,c1721
d014298,c38,c1723
d014299,c39,c1724
d014300,c40,c1725
d014301,c23,c173
d014302,c24,c174
d014303,c27,c175
d014304,c28,c176
d014305,c29,c177
d014306,c30,c178
d014307,c31,c179
d014308,c32,c180
d014309,c33,c182
d014310,c34,c183
d014311,c35,c184
d014312,c36,c185
d014314,c38,c187
d014315,c39,c188
d014316,c40,c189
d014317,c23,c691
d014318,c24,c692
d014319,c27,c693
d014320,c28,c694
d014321,c29,c695
d014322,c30,c696
d014323,c31,c697
d014324,c32,c698
d014325,c33,c700
d014326,c34,c701
d014327,c35,c702
d014328,c36,c703
d014330,c38,c705
d014331,c39,c706
d014332,c40,c707
d014333,c23,c1209
d014334,c24,c1210
d014335,c27,c1211
d014336,c28,c1212
d014337,c29,c1213
d014338,c30,c1214
d014339,c31,c1215
d014340,c32,c1216
d014341,c33,c1218
d014342,c34,c1219
d014343,c35,c1220
d014344,c36,c1221
d014346,c38,c1223
d014347,c39,c1224
d014348,c40,c1225
d014349,c23,c1727
d014350,c24,c1728
d014351,c27,c1729
d014352,c28,c1730
d014353,c29,c1731
d014354,c30,c1732
d014355,c31,c1733
d014356,c32,c1734
d014357,c33,c1736
d014358,c34,c1737
d014359,c35,c1738
d014360,c36,c1739
d014362,c38,c1741
d014363,c39,c1742
d014364,c40,c1743
d014365,c23,c191
d014366,c24,c192
d014367,c26,c193
d014368,c27,c194
d014369,c28,c195
d014370,c29,c196
d014371,c30,c197
d014372,c31,c198
d014373,c32,c199
d014374,c33,c201
d014375,c34,c202
d014376,c35,c203
d014377,c36,c204
d014379,c38,c206
d014380,c39,c207
d014381,c40,c208
d014382,c23,c709
d014383,c24,c710
d014384,c26,c711
d014385,c27,c712
d014386,c28,c713
d014387,c29,c714
d014388,c30,c715
d014389,c31,c716
d014390,c32,c717
d014391,c33,c719
d014392,c34,c720
d014393,c35,c721
d014394,c36,c722
d014396,c38,c724
d014397,c39,c725
d014398,c40,c726
d014399,c23,c1227
d014400,c24,c1228
d014401,c26,c1229
d014402,c27,c1230
d014403,c28,c1231
d014404,c29,c1232
d014405,c30,c1233
d014406,c31,c1234
d014407,c32,c1235
d014408,c33,c1237
d014409,c34,c1238
d014410,c35,c1239
d014411,c36,c1240
d014413,c38,c1242
d014414,c39,c1243
d014415,c40,c1244
d014416,c23,c1745
d014417,c24,c1746
d014418,c26,c1747
d014419,c27,c1748
d014420,c28,c1749
d014421,c29,c1750
d014422,c30,c1751
d014423,c31,c1752
d014424,c32,c1753
d014425,c33,c1755
d014426,c34,c1756
d014427,c35,c1757
d014428,c36,c1758
d014430,c38,c1760
d014431,c39,c1761
d014432,c40,c1762
d014433,c23,c210
d014434,c24,c211
d014435,c26,c212
d014436,c27,c213
d014437,c28,c214
d014438,c29,c215
d014439,c30,c216
d014440,c31,c217
d014441,c32,c218
d014442,c33,c220
d014443,c34,c221
d014444,c35,c222
d014445,c36,c223
d014447,c38,c225
d014448,c39,c226
d014449,c40,c227
d014450,c23,c728
d014451,c24,c729
d014452,c26,c730
d014453,c27,c731
d014454,c28,c732
d014455,c29,c733
d014456,c30,c734
d014457,c31,c735
d014458,c32,c736
d014459,c33,c738
d014460,c34,c739
d014461,c35,c740
d014462,c36,c741
d014464,c38,c743
d014465,c39,c744
d014466,c40,c745
d014467,c23,c1246
d014468,c24,c1247
d014469,c26,c1248
d014470,c27,c1249
d014471,c28,c1250
d014472,c29,c1251
d014473,c30,c1252
d014474,c31,c1253
d014475,c32,c1254
d014476,c33,c1256
d014477,c34,c1257
d014478,c35,c1258
d014479,c36,c1259
d014481,c38,c1261
d014482,c39,c1262
d014483,c40,c1263
d014484,c23,c1764
d014485,c24,c1765
d014486,c26,c1766
d014487,c27,c1767
d014488,c28,c1768
d014489,c29,c1769
d014490,c30,c1770
d014491,c31,c1771
d014492,c32,c1772
d014493,c33,c1774
d014494,c34,c1775
d014495,c35,c1776
d014496,c36,c1777
d014498,c38,c1779
d014499,c39,c1780
d014500,c40,c1781
d014501,c23,c229
d014502,c24,c230
d014503,c26,c231
d014504,c27,c232
d014505,c28,c233
d014506,c29,c234
d014507,c30,c235
d014508,c31,c236
d014509,c32,c237
d014510,c33,c239
d014511,c34,c240
d014512,c35,c241
d014513,c36,c242
d014515,c38,c244
d014516,c39,c245
d014517,c40,c246
d014518,c23,c747
d014519,c24,c748
d014520,c26,c749
d014521,c27,c750
d014522,c28,c751
d014523,c29,c752
d014524,c30,c753
d014525,c31,c754
d014526,c32,c755
d014527,c33,c757
d014528,c34,c758
d014529,c35,c759
d014530,c36,c760
d014532,c38,c762
d014533,c39,c763
d014534,c40,c764
d014535,c23,c1265
d014536,c24,c1266
d014537,c26,c1267
d014538,c27,c1268
d014539,c28,c1269
d014540,c29,c1270
d014541,c30,c1271
d014542,c31,c1272
d014543,c32,c1273
d014544,c33,c1275
d014545,c34,c1276
d014546,c35,c1277
d014547,c36,c1278
d014549,c38,c1280
d014550,c39,c1281
d014551,c40,c1282
d014552,c23,c1783
d014553,c24,c1784
d014554,c26,c1785
d014555,c27,c1786
d014556,c28,c1787
d014557,c29,c1788
d014558,c30,c1789
d014559,c31,c1790
d014560,c32,c1791
d014561,c33,c1793
d014562,c34,c1794
d014563,c35,c1795
d014564,c36,c1796
d014566,c38,c1798
d014567,c39,c1799
d014568,c40,c1800
d014569,c23,c248
d014570,c24,c249
d014571,c26,c250
d014572,c27,c251
d014573,c28,c252
d014574,c29,c253
d014575,c30,c254
d014576,c31,c255
d014577,c32,c256
d014578,c33,c258
d014579,c34,c259
d014580,c35,c260
d014581,c36,c261
d014583,c38,c263
d014584,c39,c264
d014585,c40,c265
d014586,c23,c766
d014587,c24,c767
d014588,c26,c768
d014589,c27,c769
d014590,c28,c770
d014591,c29,c771
d014592,c30,c772
d014593,c31,c773
d014594,c32,c774
d014595,c33,c776
d014596,c34,c777
d014597,c35,c778
d014598,c36,c779
d014600,c38,c781
d014601,c39,c782
d014602,c40,c783
d014603,c23,c1284
d014604,c24,c1285
d014605,c26,c1286
d014606,c27,c1287
d014607,c28,c1288
d014608,c29,c1289
d014609,c30,c1290
d014610,c31,c1291
d014611,c32,c1292
d014612,c33,c1294
d014613,c34,c1295
d014614,c35,c1296
d014615,c36,c1297
d014617,c38,c1299
d014618,c39,c1300
d014619,c40,c1301
d014620,c23,c1802
d014621,c24,c1803
d014622,c26,c1804
d014623,c27,c1805
d014624,c28,c1806
d014625,c29,c1807
d014626,c30,c1808
d014627,c31,c1809
d014628,c32,c1810
d014629,c33,c1812
d014630,c34,c1813
d014631,c35,c1814
d014632,c36,c1815
d014634,c38,c1817
d014635,c39,c1818
d014636,c40,c1819
d014637,c23,c267
d014638,c24,c268
d014639,c26,c269
d014640,c27,c270
d014641,c28,c271
d014642,c29,c272
d014643,c30,c273
d014644,c31,c274
d014645,c32,c275
d014646,c33,c277
d014647,c34,c278
d014648,c35,c279
d014649,c36,c280
d014651,c38,c282
d014652,c39,c283
d014653,c40,c284
d014654,c23,c785
d014655,c24,c786
d014656,c26,c787
d014657,c27,c788
d014658,c28,c789
d014659,c29,c790
d014660,c30,c791
d014661,c31,c792
d014662,c32,c793
d014663,c33,c795
d014664,c34,c796
d014665,c35,c797
d014666,c36,c798
d014668,c38,c800
d014669,c39,c801
d014670,c40,c802
d014671,c23,c1303
d014672,c24,c1304
d014673,c26,c1305
d014674,c27,c1306
d014675,c28,c1307
d014676,c29,c1308
d014677,c30,c1309
d014678,c31,c1310
d014679,c32,c1311
d014680,c33,c1313
d014681,c34,c1314
d014682,c35,c1315
d014683,c36,c1316
d014685,c38,c1318
d014686,c39,c1319
d014687,c40,c1320
d014688,c23,c1821
d014689,c24,c1822
d014690,c26,c1823
d014691,c27,c1824
d014692,c28,c1825
d014693,c29,c1826
d014694,c30,c1827
d014695,c31,c1828
d014696,c32,c1829
d014697,c33,c1831
d014698,c34,c1832
d014699,c35,c1833
d014700,c36,c1834
d014702,c38,c1836
d014703,c39,c1837
d014704,c40,c1838
d014705,c540,c41
d014706,c541,c42
d014707,c542,c43
d014708,c543,c44
d014709,c544,c45
d014710,c545,c46
d014711,c546,c47
d014712,c547,c48
d014713,c548,c49
d014714,c549,c50
d014715,c550,c51
d014716,c551,c52
d014717,c552,c53
d014718,c553,c54
d014719,c554,c55
d014721,c556,c57
d014722,c557,c58
d014723,c558,c59
d014724,c540,c559
d014725,c541,c560
d014726,c542,c561
d014727,c543,c562
d014728,c544,c563
d014729,c545,c564
d014730,c546,c565
d014731,c547,c566
d014732,c548,c567
d014733,c549,c568
d014734,c550,c569
d014735,c551,c570
d014736,c552,c571
d014737,c553,c572
d014738,c554,c573
d014740,c556,c575
d014741,c557,c576
d014742,c558,c577
d014743,c540,c1077
d014744,c541,c1078
d014745,c542,c1079
d014746,c543,c1080
d014747,c544,c1081
d014748,c545,c1082
d014749,c546,c1083
d014750,c547,c1084
d014751,c548,c1085
d014752,c549,c1086
d014753,c550,c1087
d014754,c551,c1088
d014755,c552,c1089
d014756,c553,c1090
d014757,c554,c1091
d014759,c556,c1093
d014760,c557,c1094
d014761,c558,c1095
d014762,c540,c1595
d014763,c541,c1596
d014764,c542,c1597
d014765,c543,c1598
d014766,c544,c1599
d014767,c545,c1600
d014768,c546,c1601
d014769,c547,c1602
d014770,c548,c1603
d014771,c549,c1604
d014772,c550,c1605
d014773,c551,c1606
d014774,c552,c1607
d014775,c553,c1608
d014776,c554,c1609
d014778,c556,c1611
d014779,c557,c1612
d014780,c558,c1613
d014781,c540,c60
d014782,c541,c61
d014783,c542,c62
d014784,c543,c63
d014785,c544,c64
d014786,c545,c65
d014787,c546,c66
d014788,c547,c67
d014789,c548,c68
d014790,c549,c69
d014791,c550,c70
d014792,c551,c71
d014793,c552,c72
d014794,c553,c73
d014795,c554,c74
d014797,c556,c76
d014798,c557,c77
d014799,c558,c78
d014800,c540,c578
d014801,c541,c579
d014802,c542,c580
d014803,c543,c581
d014804,c544,c582
d014805,c545,c583
d014806,c546,c584
d014807,c547,c585
d014808,c548,c586
d014809,c549,c587
d014810,c550,c588
d014811,c551,c589
d014812,c552,c590
d014813,c553,c591
d014814,c554,c592
d014816,c556,c594
d014817,c557,c595
d014818,c558,c596
d014819,c540,c1096
d014820,c541,c1097
d014821,c542,c1098
d014822,c543,c1099
d014823,c544,c1100
d014824,c545,c1101
d014825,c546,c1102
d014826,c547,c1103
d014827,c548,c1104
d014828,c549,c1105
d014829,c550,c1106
d014830,c551,c1107
d014831,c552,c1108
d014832,c553,c1109
d014833,c554,c1110
d014835,c556,c1112
d014836,c557,c1113
d014837,c558,c1114
d014838,c540,c1614
d014839,c541,c1615
d014840,c542,c1616
d014841,c543,c1617
d014842,c544,c1618
d014843,c545,c1619
d014844,c546,c1620
d014845,c547,c1621
d014846,c548,c1622
d014847,c549,c1623
d014848,c550,c1624
d014849,c551,c1625
d014850,c552,c1626
d014851,c553,c1627
d014852,c554,c1628
d014854,c556,c1630
d014855,c557,c1631
d014856,c558,c1632
d014857,c540,c286
d014858,c541,c287
d014859,c542,c288
d014860,c544,c289
d014861,c545,c290
d014862,c547,c291
d014863,c548,c292
d014864,c549,c293
d014865,c550,c294
d014866,c551,c296
d014867,c552,c297
d014868,c553,c298
d014869,c554,c299
d014871,c556,c301
d014872,c557,c302
d014873,c558,c303
d014874,c540,c804
d014875,c541,c805
d014876,c542,c806
d014877,c544,c807
d014878,c545,c808
d014879,c547,c809
d014880,c548,c810
d014881,c549,c811
d014882,c550,c812
d014883,c551,c814
d014884,c552,c815
d014885,c553,c816
d014886,c554,c817
d014888,c556,c819
d014889,c557,c820
d014890,c558,c821
d014891,c540,c1322
d014892,c541,c1323
d014893,c542,c1324
d014894,c544,c1325
d014895,c545,c1326
d014896,c547,c1327
d014897,c548,c1328
d014898,c549,c1329
d014899,c550,c1330
d014900,c551,c1332
d014901,c552,c1333
d014902,c553,c1334
d014903,c554,c1335
d014905,c556,c1337
d014906,c557,c1338
d014907,c558,c1339
d014908,c540,c1840
d014909,c541,c1841
d014910,c542,c1842
d014911,c544,c1843
d014912,c545,c1844
d014913,c547,c1845
d014914,c548,c1846
d014915,c549,c1847
d014916,c550,c1848
d014917,c551,c1850
d014918,c552,c1851
d014919,c553,c1852
d014920,c554,c1853
d014922,c556,c1855
d014923,c557,c1856
d014924,c558,c1857
d014925,c540,c305
d014926,c541,c306
d014927,c542,c307
d014928,c544,c308
d014929,c545,c309
d014930,c547,c310
d014931,c548,c311
d014932,c549,c312
d014933,c550,c313
d014934,c551,c315
d014935,c552,c316
d014936,c553,c317
d014937,c554,c318
d014939,c556,c320
d014940,c557,c321
d014941,c558,c322
d014942,c540,c823
d014943,c541,c824
d014944,c542,c825
d014945,c544,c826
d014946,c545,c827
d014947,c547,c828
d014948,c548,c829
d014949,c549,c830
d014950,c550,c831
d014951,c551,c833
d014952,c552,c834
d014953,c553,c835
d014954,c554,c836
d014956,c556,c838
d014957,c557,c839
d014958,c558,c840
d014959,c540,c1341
d014960,c541,c1342
d014961,c542,c1343
d014962,c544,c1344
d014963,c545,c1345
d014964,c547,c1346
d014965,c548,c1347
d014966,c549,c1348
d014967,c550,c1349
d014968,c551,c1351
d014969,c552,c1352
d014970,c553,c1353
d014971,c554,c1354
d014973,c556,c1356
d014974,c557,c1357
d014975,c558,c1358
d014976,c540,c1859
d014977,c541,c1860
d014978,c542,c1861
d014979,c544,c1862
d014980,c545,c1863
d014981,c547,c1864
d014982,c548,c1865
d014983,c549,c1866
d014984,c550,c1867
d014985,c551,c1869
d014986,c552,c1870
d014987,c553,c1871
d014988,c554,c1872
d014990,c556,c1874
d014991,c557,c1875
d014992,c558,c1876
d014993,c540,c324
d014994,c541,c325
d014995,c542,c326
d014996,c544,c327
d014997,c545,c328
d014998,c548,c329
d014999,c549,c330
d015000,c550,c331
d015001,c551,c333
d015002,c552,c334
d015003,c553,c335
d015004,c554,c336
d015006,c556,c338
d015007,c557,c339
d015008,c558,c340
d015009,c540,c842
d015010,c541,c843
d015011,c542,c844
d015012,c544,c845
d015013,c545,c846
d015014,c548,c847
d015015,c549,c848
d015016,c550,c849
d015017,c551,c851
d015018,c552,c852
d015019,c553,c853
d015020,c554,c854
d015022,c556,c856
d015023,c557,c857
d015024,c558,c858
d015025,c540,c1360
d015026,c541,c1361
d015027,c542,c1362
d015028,c544,c1363
d015029,c545,c1364
d015030,c548,c1365
d015031,c549,c1366
d015032,c550,c1367
d015033,c551,c1369
d015034,c552,c1370
d015035,c553,c1371
d015036,c554,c1372
d015038,c556,c1374
d015039,c557,c1375
d015040,c558,c1376
d015041,c540,c1878
d015042,c541,c1879
d015043,c542,c1880
d015044,c544,c1881
d015045,c545,c1882
d015046,c548,c1883
d015047,c549,c1884
d015048,c550,c1885
d015049,c551,c1887
d015050,c552,c1888
d015051,c553,c1889
d015052,c554,c1890
d015054,c556,c1892
d015055,c557,c1893
d015056,c558,c1894
d015057,c540,c342
d015058,c541,c343
d015059,c542,c344
d015060,c544,c345
d015061,c545,c346
d015062,c548,c347
d015063,c549,c348
d015064,c550,c349
d015065,c551,c351
d015066,c552,c352
d015067,c553,c353
d015068,c554,c354
d015070,c556,c356
d015071,c557,c357
d015072,c558,c358
d015073,c540,c860
d015074,c541,c861
d015075,c542,c862
d015076,c544,c863
d015077,c545,c864
d015078,c548,c865
d015079,c549,c866
d015080,c550,c867
d015081,c551,c869
d015082,c552,c870
d015083,c553,c871
d015084,c554,c872
d015086,c556,c874
d015087,c557,c875
d015088,c558,c876
d015089,c540,c1378
d015090,c541,c1379
d015091,c542,c1380
d015092,c544,c1381
d015093,c545,c1382
d015094,c548,c1383
d015095,c549,c1384
d015096,c550,c1385
d015097,c551,c1387
d015098,c552,c1388
d015099,c553,c1389
d015100,c554,c1390
d015102,c556,c1392
d015103,c557,c1393
d015104,c558,c1394
d015105,c540,c1896
d015106,c541,c1897
d015107,c542,c1898
d015108,c544,c1899
d015109,c545,c1900
d015110,c548,c1901
d015111,c549,c1902
d015112,c550,c1903
d015113,c551,c1905
d015114,c552,c1906
d015115,c553,c1907
d015116,c554,c1908
d015118,c556,c1910
d015119,c557,c1911
d015120,c558,c1912
d015121,c540,c360
d015122,c541,c361
d015123,c542,c362
d015124,c544,c363
d015125,c545,c364
d015126,c548,c365
d015127,c549,c366
d015128,c550,c367
d015129,c551,c369
d015130,c552,c370
d015131,c553,c371
d015132,c554,c372
d015134,c556,c374
d015135,c557,c375
d015136,c558,c376
d015137,c540,c878
d015138,c541,c879
d015139,c542,c880
d015140,c544,c881
d015141,c545,c882
d015142,c548,c883
d015143,c549,c884
d015144,c550,c885
d015145,c551,c887
d015146,c552,c888
d015147,c553,c889
d015148,c554,c890
d015150,c556,c892
d015151,c557,c893
d015152,c558,c894
d015153,c540,c1396
d015154,c541,c1397
d015155,c542,c1398
d015156,c544,c1399
d015157,c545,c1400
d015158,c548,c1401
d015159,c549,c1402
d015160,c550,c1403
d015161,c551,c1405
d015162,c552,c1406
d015163,c553,c1407
d015164,c554,c1408
d015166,c556,c1410
d015167,c557,c1411
d015168,c558,c1412
d015169,c540,c1914
d015170,c541,c1915
d015171,c542,c1916
d015172,c544,c1917
d015173,c545,c1918
d015174,c548,c1919
d015175,c549,c1920
d015176,c550,c1921
d015177,c551,c1923
d015178,c552,c1924
d015179,c553,c1925
d015180,c554,c1926
d015182,c556,c1928
d015183,c557,c1929
d015184,c558,c1930
d015185,c540,c378
d015186,c541,c379
d015187,c542,c380
d015188,c544,c381
d015189,c545,c382
d015190,c548,c383
d015191,c549,c384
d015192,c550,c385
d015193,c551,c387
d015194,c552,c388
d015195,c553,c389
d015196,c554,c390
d015198,c556,c392
d015199,c557,c393
d015200,c558,c394
d015201,c540,c896
d015202,c541,c897
d015203,c542,c898
d015204,c544,c899
d015205,c545,c900
d015206,c548,c901
d015207,c549,c902
d015208,c550,c903
d015209,c551,c905
d015210,c552,c906
d015211,c553,c907
d015212,c554,c908
d015214,c556,c910
d015215,c557,c911
d015216,c558,c912
d015217,c540,c1414
d015218,c541,c1415
d015219,c542,c1416
d015220,c544,c1417
d015221,c545,c1418
d015222,c548,c1419
d015223,c549,c1420
d015224,c550,c1421
d015225,c551,c1423
d015226,c552,c1424
d015227,c553,c1425
d015228,c554,c1426
d015230,c556,c1428
d015231,c557,c1429
d015232,c558,c1430
d015233,c540,c1932
d015234,c541,c1933
d015235,c542,c1934
d015236,c544,c1935
d015237,c545,c1936
d015238,c548,c1937
d015239,c549,c1938
d015240,c550,c1939
d015241,c551,c1941
d015242,c552,c1942
d015243,c553,c1943
d015244,c554,c1944
d015246,c556,c1946
d015247,c557,c1947
d015248,c558,c1948
d015249,c540,c396
d015250,c541,c397
d015251,c542,c398
d015252,c544,c399
d015253,c545,c400
d015254,c548,c401
d015255,c549,c402
d015256,c550,c403
d015257,c551,c405
d015258,c552,c406
d015259,c553,c407
d015260,c554,c408
d015262,c556,c410
d015263,c557,c411
d015264,c558,c412
d015265,c540,c914
d015266,c541,c915
d015267,c542,c916
d015268,c544,c917
d015269,c545,c918
d015270,c548,c919
d015271,c549,c920
d015272,c550,c921
d015273,c551,c923
d015274,c552,c924
d015275,c553,c925
d015276,c554,c926
d015278,c556,c928
d015279,c557,c929
d015280,c558,c930
d015281,c540,c1432
d015282,c541,c1433
d015283,c542,c1434
d015284,c544,c1435
d015285,c545,c1436
d015286,c548,c1437
d015287,c549,c1438
d015288,c550,c1439
d015289,c551,c1441
d015290,c552,c1442
d015291,c553,c1443
d015292,c554,c1444
d015294,c556,c1446
d015295,c557,c1447
d015296,c558,c1448
d015297,c540,c1950
d015298,c541,c1951
d015299,c542,c1952
d015300,c544,c1953
d015301,c545,c1954
d015302,c548,c1955
d015303,c549,c1956
d015304,c550,c1957
d015305,c551,c1959
d015306,c552,c1960
d015307,c553,c1961
d015308,c554,c1962
d015310,c556,c1964
d015311,c557,c1965
d015312,c558,c1966
d015313,c540,c414
d015314,c541,c415
d015315,c542,c416
d015316,c543,c417
d015317,c544,c418
d015318,c545,c419
d015319,c549,c420
d015320,c550,c421
d015321,c551,c423
d015322,c552,c424
d015323,c553,c425
d015324,c554,c426
d015326,c556,c428
d015327,c557,c429
d015328,c558,c430
d015329,c540,c932
d015330,c541,c933
d015331,c542,c934
d015332,c543,c935
d015333,c544,c936
d015334,c545,c937
d015335,c549,c938
d015336,c550,c939
d015337,c551,c941
d015338,c552,c942
d015339,c553,c943
d015340,c554,c944
d015342,c556,c946
d015343,c557,c947
d015344,c558,c948
d015345,c540,c1450
d015346,c541,c1451
d015347,c542,c1452
d015348,c543,c1453
d015349,c544,c1454
d015350,c545,c1455
d015351,c549,c1456
d015352,c550,c1457
d015353,c551,c1459
d015354,c552,c1460
d015355,c553,c1461
d015356,c554,c1462
d015358,c556,c1464
d015359,c557,c1465
d015360,c558,c1466
d015361,c540,c1968
d015362,c541,c1969
d015363,c542,c1970
d015364,c543,c1971
d015365,c544,c1972
d015366,c545,c1973
d015367,c549,c1974
d015368,c550,c1975
d015369,c551,c1977
d015370,c552,c1978
d015371,c553,c1979
d015372,c554,c1980
d015374,c556,c1982
d015375,c557,c1983
d015376,c558,c1984
d015377,c540,c432
d015378,c541,c433
d015379,c542,c434
d015380,c543,c435
d015381,c544,c436
d015382,c545,c437
d015383,c549,c438
d015384,c550,c439
d015385,c551,c441
d015386,c552,c442
d015387,c553,c443
d015388,c554,c444
d015390,c556,c446
d015391,c557,c447
d015392,c558,c448
d015393,c540,c950
d015394,c541,c951
d015395,c542,c952
d015396,c543,c953
d015397,c544,c954
d015398,c545,c955
d015399,c549,c956
d015400,c550,c957
d015401,c551,c959
d015402,c552,c960
d015403,c553,c961
d015404,c554,c962
d015406,c556,c964
d015407,c557,c965
d015408,c558,c966
d015409,c540,c1468
d015410,c541,c1469
d015411,c542,c1470
d015412,c543,c1471
d015413,c544,c1472
d015414,c545,c1473
d015415,c549,c1474
d015416,c550,c1475
d015417,c551,c1477
d015418,c552,c1478
d015419,c553,c1479
d015420,c554,c1480
d015422,c556,c1482
d015423,c557,c1483
d015424,c558,c1484
d015425,c540,c1986
d015426,c541,c1987
d015427,c542,c1988
d015428,c543,c1989
d015429,c544,c1990
d015430,c545,c1991
d015431,c549,c1992
d015432,c550,c1993
d015433,c551,c1995
d015434,c552,c1996
d015435,c553,c1997
d015436,c554,c1998
d015438,c556,c2000
d015439,c557,c2001
d015440,c558,c2002
d015441,c540,c450
d015442,c541,c451
d015443,c542,c452
d015444,c543,c453
d015445,c544,c454
d015446,c545,c455
d015447,c549,c456
d015448,c550,c457
d015449,c551,c459
d015450,c552,c460
d015451,c553,c461
d015452,c554,c462
d015454,c556,c464
d015455,c557,c465
d015456,c558,c466
d015457,c540,c968
