decision_id,from_node,to_node
d68036,N16344,N11400
d68037,N16355,N11411
d68038,N16366,N11411
d68039,N16377,N11422
d68040,N16388,N11422
d68041,N16399,N11434
d68042,N16410,N11434
d68043,N16421,N11445
d68044,N16432,N11445
d68045,N16444,N11456
d68046,N16455,N11456
d68047,N16466,N11467
d68048,N16477,N11467
d68049,N16488,N12318
d68050,N16499,N11478
d68051,N16510,N11478
d68052,N16521,N11489
d68053,N16532,N11489
d68453,N01432,N11978
d68454,N01444,N11978
d68455,N01455,N11979
d68456,N01466,N11979
d68457,N01477,N11980
d68458,N01488,N11980
d68459,N01499,N11981
d68460,N01510,N11981
d68461,N01521,N11983
d68462,N01532,N11983
d68463,N01543,N11984
d68464,N01555,N11984
d68465,N01566,N11985
d68466,N01577,N11985
d68467,N01588,N11986
d68468,N01599,N11986
d68469,N01610,N12341
d68470,N01621,N11987
d68471,N01632,N11987
d68472,N01643,N11988
d68473,N01654,N11988
d68831,N05995,N12211
d68832,N06006,N12211
d68833,N06017,N12212
d68834,N06028,N12212
d68835,N06039,N12213
d68836,N06050,N12213
d68837,N06061,N12214
d68838,N06072,N12214
d68839,N06083,N12216
d68840,N06094,N12216
d68841,N06106,N12217
d68842,N06117,N12217
d68843,N06128,N12218
d68844,N06139,N12218
d68845,N06150,N12219
d68846,N06161,N12219
d68847,N06172,N12364
d68848,N06183,N12220
d68849,N06194,N12220
d68850,N06205,N12221
d68851,N06217,N12221
d69188,N12446,N09169
d69189,N12447,N09169
d69190,N12449,N09180
d69191,N12450,N09180
d69192,N12451,N09191
d69193,N12452,N09191
d69194,N12453,N09202
d69195,N12454,N09202
d69196,N12455,N09214
d69197,N12456,N09214
d69198,N12457,N09225
d69199,N12458,N09225
d69200,N12460,N09236
d69201,N12461,N09236
d69202,N12462,N09247
d69203,N12463,N09247
d69204,N12464,N12296
d69205,N12465,N09258
d69206,N12466,N09258
d69207,N12467,N09269
d69208,N12468,N09269
d69545,N16543,N11500
d69546,N16555,N11500
d69547,N16566,N11511
d69548,N16577,N11511
d69549,N16588,N11522
d69550,N16599,N11522
d69551,N16610,N11533
d69552,N16621,N11533
d69553,N16632,N11545
d69554,N16643,N11545
d69555,N16654,N11556
d69556,N16666,N11556
d69557,N16677,N11567
d69558,N16688,N11567
d69559,N16699,N11578
d69560,N16710,N11578
d69561,N16721,N12319
d69562,N16732,N11589
d69563,N16743,N11589
d69564,N16754,N11600
d69565,N16765,N11600
d69881,N01666,N11989
d69882,N01677,N11989
d69883,N01688,N11990
d69884,N01699,N11990
d69885,N01710,N11991
d69886,N01721,N11991
d69887,N01732,N11992
d69888,N01743,N11992
d69889,N01754,N11994
d69890,N01765,N11994
d69891,N01777,N11995
d69892,N01788,N11995
d69893,N01799,N11996
d69894,N01810,N11996
d69895,N01821,N11997
d69896,N01832,N11997
d69897,N01843,N12342
d69898,N01854,N11998
d69899,N01865,N11998
d69900,N01876,N11999
d69901,N01888,N11999
d70175,N06228,N12222
d70176,N06239,N12222
d70177,N06250,N12223
d70178,N06261,N12223
d70179,N06272,N12224
d70180,N06283,N12224
d70181,N06294,N12225
d70182,N06305,N12225
d70183,N06316,N12227
d70184,N06328,N12227
d70185,N06339,N12228
d70186,N06350,N12228
d70187,N06361,N12229
d70188,N06372,N12229
d70189,N06383,N12230
d70190,N06394,N12230
d70191,N06405,N12365
d70192,N06416,N12231
d70193,N06427,N12231
d70194,N06439,N12232
d70195,N06450,N12232
d70448,N12469,N09280
d70449,N12471,N09280
d70450,N12472,N09291
d70451,N12473,N09291
d70452,N12474,N09302
d70453,N12475,N09302
d70454,N12476,N09313
d70455,N12477,N09313
d70456,N12478,N09325
d70457,N12479,N09325
d70458,N12480,N09336
d70459,N12482,N09336
d70460,N12483,N09347
d70461,N12484,N09347
d70462,N12485,N09358
d70463,N12486,N09358
d70464,N12487,N12297
d70465,N12488,N09369
d70466,N12489,N09369
d70467,N12490,N09380
d70468,N12491,N09380
d70721,N16777,N11611
d70722,N16788,N11611
d70723,N16799,N11622
d70724,N16810,N11622
d70725,N16821,N11633
d70726,N16832,N11633
d70727,N16843,N11644
d70728,N16854,N11644
d70729,N16865,N11656
d70730,N16876,N11656
d70731,N16888,N11667
d70732,N16899,N11667
d70733,N16910,N11678
d70734,N16921,N11678
d70735,N16932,N11689
d70736,N16943,N11689
d70737,N16954,N12320
d70738,N16965,N11700
d70739,N16976,N11700
d70740,N16987,N11711
d70741,N16999,N11711
d70973,N01899,N12000
d70974,N01910,N12000
d70975,N01921,N12001
d70976,N01932,N12001
d70977,N01943,N12002
d70978,N01954,N12002
d70979,N01965,N12003
d70980,N01976,N12003
d70981,N01987,N12005
d70982,N01999,N12005
d70983,N02010,N12006
d70984,N02021,N12006
d70985,N02032,N12007
d70986,N02043,N12007
d70987,N02054,N12008
d70988,N02065,N12008
d70989,N02076,N12343
d70990,N02087,N12009
d70991,N02098,N12009
d70992,N02110,N12010
d70993,N02121,N12010
d71183,N06461,N12233
d71184,N06472,N12233
d71185,N06483,N12234
d71186,N06494,N12234
d71187,N06505,N12235
d71188,N06516,N12235
d71189,N06527,N12236
d71190,N06538,N12236
d71191,N06550,N12238
d71192,N06561,N12238
d71193,N06572,N12239
d71194,N06583,N12239
d71195,N06594,N12240
d71196,N06605,N12240
d71197,N06616,N12241
d71198,N06627,N12241
d71199,N06638,N12366
d71200,N06649,N12242
d71201,N06661,N12242
d71202,N06672,N12243
d71203,N06683,N12243
d71372,N12493,N09391
d71373,N12494,N09391
d71374,N12495,N09402
d71375,N12496,N09402
d71376,N12497,N09413
d71377,N12503,N09413
d71378,N12514,N09424
d71379,N12525,N09424
d71380,N12536,N09436
d71381,N12547,N09436
d71382,N12559,N09447
d71383,N12570,N09447
d71384,N12581,N09458
d71385,N12592,N09458
d71386,N12603,N09469
d71387,N12614,N09469
d71388,N12625,N12298
d71389,N12636,N09480
d71390,N12647,N09480
d71391,N12658,N09491
d71392,N12670,N09491
d71561,N17010,N11722
d71562,N17021,N11722
d71563,N17032,N11733
d71564,N17043,N11733
d71565,N17054,N11744
d71566,N17065,N11744
d71567,N17076,N11755
d71568,N17087,N11755
d71569,N17098,N11767
d71570,N17110,N11767
d71571,N17121,N11778
d71572,N17132,N11778
d71573,N17143,N11786
d71574,N17154,N11786
d71575,N17165,N11787
d71576,N17176,N11787
d71577,N17187,N12321
d71578,N17198,N11788
d71579,N17209,N11788
d71580,N17221,N11789
d71581,N17232,N11789
d71729,N02132,N12011
d71730,N02143,N12011
d71731,N02154,N12012
d71732,N02165,N12012
d71733,N02176,N12013
d71734,N02187,N12013
d71735,N02198,N12014
d71736,N02209,N12014
d71737,N02221,N12016
d71738,N02232,N12016
d71739,N02243,N12017
d71740,N02254,N12017
d71741,N02265,N12018
d71742,N02276,N12018
d71743,N02287,N12019
d71744,N02298,N12019
d71745,N02309,N12344
d71746,N02320,N12020
d71747,N02332,N12020
d71748,N02343,N12021
d71749,N02354,N12021
d71855,N06694,N12244
d71856,N06705,N12244
d71857,N06716,N12245
d71858,N06727,N12245
d71859,N06738,N12246
d71860,N06749,N12246
d71861,N06760,N12247
d71862,N06772,N12247
d71863,N06783,N12249
d71864,N06794,N12249
d71865,N06805,N12250
d71866,N06816,N12250
d71867,N06827,N12251
d71868,N06838,N12251
d71869,N06849,N12252
d71870,N06860,N12252
d71871,N06871,N12367
d71872,N06883,N12253
d71873,N06894,N12253
d71874,N06905,N12254
d71875,N06916,N12254
d71960,N12681,N09502
d71961,N12692,N09502
d71962,N12703,N09513
d71963,N12714,N09513
d71964,N12725,N09524
d71965,N12736,N09524
d71966,N12747,N09535
d71967,N12758,N09535
d71968,N12769,N09547
d71969,N12781,N09547
d71970,N12792,N09558
d71971,N12803,N09558
d71972,N12814,N09569
d71973,N12825,N09569
d71974,N12836,N09580
d71975,N12847,N09580
d71976,N12858,N12299
d71977,N12869,N09591
d71978,N12880,N09591
d71979,N12892,N09602
d71980,N12903,N09602
d72065,N17243,N11790
d72066,N17254,N11790
d72067,N17265,N11791
d72068,N17276,N11791
d72069,N17287,N11792
d72070,N17298,N11792
d72071,N17309,N11793
d72072,N17320,N11793
d72073,N17332,N11795
d72074,N17343,N11795
d72075,N17354,N11796
d72076,N17365,N11796
d72077,N17376,N11797
d72078,N17387,N11797
d72079,N17398,N11798
d72080,N17409,N11798
d72081,N17420,N12322
d72082,N17431,N11799
d72083,N17443,N11799
d72084,N17454,N11800
d72085,N17465,N11800
d72149,N02365,N12022
d72150,N02376,N12022
d72151,N02387,N12023
d72152,N02398,N12023
d72153,N02409,N12024
d72154,N02420,N12024
d72155,N02431,N12025
d72156,N02443,N12025
d72157,N02454,N12027
d72158,N02465,N12027
d72159,N02476,N12028
d72160,N02487,N12028
d72161,N02498,N12029
d72162,N02509,N12029
d72163,N02520,N12030
d72164,N02531,N12030
d72165,N02542,N12345
d72166,N02554,N12031
d72167,N02565,N12031
d72168,N02576,N12032
d72169,N02587,N12032
d72191,N06927,N12255
d72192,N06938,N12255
d72193,N06949,N12256
d72194,N06960,N12256
d72195,N06971,N12257
d72196,N06982,N12257
d72197,N06994,N12258
d72198,N07005,N12258
d72199,N07016,N12260
d72200,N07027,N12260
d72201,N07038,N12261
d72202,N07049,N12261
d72203,N07060,N12262
d72204,N07071,N12262
d72205,N07082,N12263
d72206,N07093,N12263
d72207,N07105,N12368
d72208,N07116,N12264
d72209,N07127,N12264
d72210,N07138,N12265
d72211,N07149,N12265
d73856,N12914,N09613
d73857,N12925,N09613
d73858,N12936,N09624
d73859,N12947,N09624
d73860,N12958,N09635
d73861,N12969,N09635
d73862,N12980,N09646
d73863,N12991,N09646
d73864,N13003,N09658
d73865,N13014,N09658
d73866,N13025,N09669
d73867,N13036,N09669
d73868,N13047,N09680
d73869,N13058,N09680
d73870,N13069,N09691
d73871,N13080,N09691
d73872,N13091,N12300
d73873,N13102,N09702
d73874,N13114,N09702
d73875,N13125,N09713
d73876,N13136,N09713
d73877,N17476,N11801
d73878,N17487,N11801
d73879,N17498,N11802
d73880,N17509,N11802
d73881,N17520,N11803
d73882,N17531,N11803
d73883,N17542,N11804
d73884,N17554,N11804
d73885,N17565,N11806
d73886,N17576,N11806
d73887,N17587,N11807
d73888,N17598,N11807
d73889,N17609,N11808
d73890,N17620,N11808
d73891,N17631,N11809
d73892,N17642,N11809
d73893,N17653,N12323
d73894,N17665,N11810
d73895,N17676,N11810
d73896,N17687,N11811
d73897,N17698,N11811
d73898,N02598,N12033
d73899,N02609,N12033
d73900,N02620,N12034
d73901,N02631,N12034
d73902,N02642,N12035
d73903,N02653,N12035
d73904,N02665,N12036
d73905,N02676,N12036
d73906,N02687,N12038
d73907,N02698,N12038
d73908,N02709,N12039
d73909,N02720,N12039
d73910,N02731,N12040
d73911,N02742,N12040
d73912,N02753,N12041
d73913,N02764,N12041
d73914,N02776,N12346
d73915,N02787,N12042
d73916,N02798,N12042
d73917,N02809,N12043
d73918,N02820,N12043
d73919,N07160,N12266
d73920,N07171,N12266
d73921,N07182,N12267
d73922,N07193,N12267
d73923,N07204,N12268
d73924,N07216,N12268
d73925,N07227,N12269
d73926,N07238,N12269
d73927,N07249,N12272
d73928,N07260,N12272
d73929,N07271,N12273
d73930,N07282,N12273
d73931,N07293,N12274
d73932,N07304,N12274
d73933,N07315,N12275
d73934,N07327,N12275
d73935,N07338,N12369
d73936,N07349,N12276
d73937,N07360,N12276
d73938,N07371,N12277
d73939,N07382,N12277
d73940,N09734,N09739
d73941,N09734,N07778
d73942,N08705,N08709
d73943,N08705,N07778
d73944,N07773,N09739
d73945,N07773,N08709
d73946,N07773,N07778
d73947,N10853,N10857
d73948,N10853,N07779
d73949,N09736,N09740
d73950,N09736,N07779
d73951,N08706,N08710
d73952,N08706,N07779
d73953,N07774,N10857
d73954,N07774,N09740
d73955,N07774,N08710
d73956,N07774,N07779
d73957,N09451,N09452
d73958,N09451,N09741
d73959,N01468,N01471
d73960,N01468,N14739
d73961,N01468,N19339
d73962,N19336,N01471
d73963,N19336,N14739
d73964,N19336,N19339
d73965,N19336,N07780
d73966,N15295,N15298
d73967,N15295,N14739
d73968,N14736,N01471
d73969,N14736,N15298
d73970,N14736,N14739
d73971,N14736,N19339
d73972,N09737,N09452
d73973,N09737,N09741
d73974,N09737,N07780
d73975,N07775,N19339
d73976,N07775,N09741
d73977,N07775,N07780
d73978,N10667,N10669
d73979,N10667,N03415
d73980,N10667,N16230
d73981,N10667,N10482
d73982,N10481,N10669
d73983,N10481,N10482
d73984,N10481,N08711
d73985,N03971,N03975
d73986,N03971,N03415
d73987,N03412,N03975
d73988,N03412,N10669
d73989,N03412,N03415
d73990,N03412,N16230
d73991,N02445,N02448
d73992,N02445,N01889
d73993,N01884,N02448
d73994,N01884,N01889
d73995,N01884,N15857
d73996,N16228,N10669
d73997,N16228,N03415
d73998,N16228,N16230
d73999,N16228,N15857
d74000,N15854,N01889
d74001,N15854,N16230
d74002,N15854,N15857
d74003,N15854,N15299
d74004,N15296,N15857
d74005,N15296,N15299
d74006,N08707,N10482
d74007,N08707,N08711
d74008,N08707,N07781
d74009,N07776,N08711
d74010,N07776,N07781
d74011,N11413,N16603
d74012,N11413,N11415
d74013,N11413,N10858
d74014,N07212,N07217
d74015,N07212,N18529
d74016,N18527,N07217
d74017,N18527,N18529
d74018,N18527,N17724
d74019,N17719,N18529
d74020,N17719,N17724
d74021,N16601,N16603
d74022,N16601,N11415
d74023,N13430,N13433
d74024,N10854,N11415
d74025,N10854,N10858
d74026,N10854,N07783
d74027,N09738,N09742
d74028,N09738,N07783
d74029,N08708,N08712
d74030,N08708,N07783
d74031,N07777,N10858
d74032,N07777,N09742
d74033,N07777,N08712
d74034,N07777,N07783
d74035,N17347,N13060
d74036,N17347,N17349
d74037,N17347,N17725
d74038,N17347,N16975
d74039,N16973,N17349
d74040,N16973,N16604
d74041,N16973,N16975
d74042,N16973,N13434
d74043,N16973,N11416
d74044,N14363,N14365
d74045,N14363,N13992
d74046,N13989,N14365
d74047,N13989,N13992
d74048,N13989,N13434
d74049,N13057,N13060
d74050,N13057,N12687
d74051,N13057,N17349
d74052,N12685,N13060
d74053,N12685,N12687
d74054,N11414,N16604
d74055,N11414,N16975
d74056,N11414,N11416
d74057,N11414,N10859
d74058,N07213,N07218
d74059,N17721,N17349
d74060,N17721,N17725
d74061,N16602,N16604
d74062,N16602,N16975
d74063,N16602,N11416
d74064,N13431,N16975
d74065,N13431,N13992
d74066,N13431,N13434
d74067,N10855,N11416
d74068,N10855,N10859
d74069,N06076,N06077
d74070,N06076,N05873
d74071,N05871,N06077
d74072,N05871,N05873
d74073,N05871,N05669
d74074,N05668,N05873
d74075,N05668,N05669
d74076,N05668,N05465
d74077,N05464,N05669
d74078,N05464,N05465
d74079,N05464,N04719
d74080,N05277,N05278
d74081,N05277,N05091
d74082,N05090,N05278
d74083,N05090,N05091
d74084,N05090,N04905
d74085,N04904,N05091
d74086,N04904,N04905
d74087,N04904,N04719
d74088,N04717,N05465
d74089,N04717,N04905
d74090,N04717,N04719
d74091,N04717,N04532
d74092,N04531,N04719
d74093,N04531,N04532
d74094,N04531,N03976
d74095,N03207,N03209
d74096,N03207,N03005
d74097,N03004,N03209
d74098,N03004,N03005
d74099,N03004,N02449
d74100,N03972,N04532
d74101,N03972,N03976
d74102,N03972,N03416
d74103,N03413,N03976
d74104,N03413,N03416
d74105,N03413,N16231
d74106,N02446,N03005
d74107,N02446,N02449
d74108,N02446,N01890
d74109,N01885,N02449
d74110,N01885,N01890
d74111,N01885,N15858
d74112,N16229,N03416
d74113,N16229,N16231
d74114,N16229,N15858
d74115,N15856,N01890
d74116,N15856,N16231
d74117,N15856,N15858
d74118,N01237,N01008
d74119,N01237,N01239
d74120,N01237,N01472
d74121,N01006,N01008
d74122,N01006,N00776
d74123,N01006,N01239
d74124,N00774,N01008
d74125,N00774,N00776
d74126,N00774,N00546
d74127,N00543,N00776
d74128,N00543,N00546
d74129,N00543,N00315
d74130,N00313,N00546
d74131,N00313,N00315
d74132,N18962,N18965
d74133,N18962,N19340
d74134,N01469,N01239
d74135,N01469,N01472
d74136,N01469,N19340
d74137,N01469,N14740
d74138,N19337,N18965
d74139,N19337,N01472
d74140,N19337,N19340
d74141,N19337,N14740
d74142,N14737,N01472
d74143,N14737,N19340
d74144,N14737,N14740
d74145,N12498,N12499
d74146,N12498,N12688
d74147,N17348,N13061
d74148,N17348,N17350
d74149,N17348,N17726
d74150,N17348,N16977
d74151,N16974,N17350
d74152,N16974,N16977
d74153,N16974,N13436
d74154,N14364,N14366
d74155,N14364,N13993
d74156,N13991,N14366
d74157,N13991,N13993
d74158,N13991,N13436
d74159,N13059,N13061
d74160,N13059,N12688
d74161,N13059,N17350
d74162,N12686,N12499
d74163,N12686,N13061
d74164,N12686,N12688
d74165,N17722,N17350
d74166,N17722,N17726
d74167,N13432,N16977
d74168,N13432,N13993
d74169,N13432,N13436
d74170,N07026,N06841
d74171,N07026,N07028
d74172,N07026,N07219
d74173,N06840,N06841
d74174,N06840,N06654
d74175,N06840,N07028
d74176,N06653,N06841
d74177,N06653,N06654
d74178,N06653,N06468
d74179,N06467,N06654
d74180,N06467,N06468
d74181,N06467,N06281
d74182,N06280,N06468
d74183,N06280,N06281
d74184,N18964,N18966
d74185,N18964,N07219
d74186,N18964,N18531
d74187,N07214,N07028
d74188,N07214,N18966
d74189,N07214,N07219
d74190,N07214,N18531
d74191,N18528,N18966
d74192,N18528,N07219
d74193,N18528,N18531
d74194,N18528,N17727
d74195,N17723,N18531
d74196,N17723,N17727
d74197,N01238,N01009
d74198,N01238,N01240
d74199,N01238,N01473
d74200,N01007,N01009
d74201,N01007,N00779
d74202,N01007,N01240
d74203,N00775,N01009
d74204,N00775,N00779
d74205,N00775,N00547
d74206,N00545,N00779
d74207,N00545,N00547
d74208,N00545,N00316
d74209,N00314,N00547
d74210,N00314,N00316
d74211,N03973,N03977
d74212,N03973,N03417
d74213,N03414,N03977
d74214,N03414,N03417
d74215,N02447,N02450
d74216,N02447,N01891
d74217,N01886,N02450
d74218,N01886,N01891
d74219,N01470,N01240
d74220,N01470,N01473
d74221,N01470,N19342
d74222,N01470,N14741
d74223,N19338,N01473
d74224,N19338,N19342
d74225,N19338,N14741
d74226,N15297,N15301
d74227,N15297,N14741
d74228,N14738,N01473
d74229,N14738,N19342
d74230,N14738,N15301
d74231,N14738,N14741
d74232,N09771,N09775
d74233,N09771,N07822
d74234,N08740,N08744
d74235,N08740,N07822
d74236,N07817,N09775
d74237,N07817,N08744
d74238,N07817,N07822
d74239,N10881,N10884
d74240,N10881,N07823
d74241,N09772,N09776
d74242,N09772,N07823
d74243,N08741,N08745
d74244,N08741,N07823
d74245,N07818,N10884
d74246,N07818,N09776
d74247,N07818,N08745
d74248,N07818,N07823
d74249,N09460,N09461
d74250,N09460,N09777
d74251,N01494,N01497
d74252,N01494,N14765
d74253,N01494,N19366
d74254,N19362,N01497
d74255,N19362,N14765
d74256,N19362,N19366
d74257,N19362,N07824
d74258,N15321,N15325
d74259,N15321,N14765
d74260,N14762,N01497
d74261,N14762,N15325
d74262,N14762,N14765
d74263,N14762,N19366
d74264,N09773,N09461
d74265,N09773,N09777
d74266,N09773,N07824
d74267,N07819,N19366
d74268,N07819,N09777
d74269,N07819,N07824
d74270,N10676,N10677
d74271,N10676,N03443
d74272,N10676,N16248
d74273,N10676,N10491
d74274,N10489,N10677
d74275,N10489,N10491
d74276,N10489,N08746
d74277,N03999,N04002
d74278,N03999,N03443
d74279,N03438,N04002
d74280,N03438,N10677
d74281,N03438,N03443
d74282,N03438,N16248
d74283,N02471,N02474
d74284,N02471,N01915
d74285,N01912,N02474
d74286,N01912,N01915
d74287,N01912,N15874
d74288,N16246,N10677
d74289,N16246,N03443
d74290,N16246,N16248
d74291,N16246,N15874
d74292,N15872,N01915
d74293,N15872,N16248
d74294,N15872,N15874
d74295,N15872,N15326
d74296,N15323,N15874
d74297,N15323,N15326
d74298,N08742,N10491
d74299,N08742,N08746
d74300,N08742,N07825
d74301,N07820,N08746
d74302,N07820,N07825
d74303,N11430,N16620
d74304,N11430,N11432
d74305,N11430,N10885
d74306,N07240,N07243
d74307,N07240,N18547
d74308,N18545,N07243
d74309,N18545,N18547
d74310,N18545,N17759
d74311,N17755,N18547
d74312,N17755,N17759
d74313,N16618,N16620
d74314,N16618,N11432
d74315,N13457,N13461
d74316,N10882,N11432
d74317,N10882,N10885
d74318,N10882,N07827
d74319,N09774,N09778
d74320,N09774,N07827
d74321,N08743,N08748
d74322,N08743,N07827
d74323,N07821,N10885
d74324,N07821,N09778
d74325,N07821,N08748
d74326,N07821,N07827
d74327,N17364,N13077
d74328,N17364,N17367
d74329,N17364,N17760
d74330,N17364,N16993
d74331,N16991,N17367
d74332,N16991,N16622
d74333,N16991,N16993
d74334,N16991,N13462
d74335,N16991,N11435
d74336,N14381,N14383
d74337,N14381,N14010
d74338,N14008,N14383
d74339,N14008,N14010
d74340,N14008,N13462
d74341,N13075,N13077
d74342,N13075,N12705
d74343,N13075,N17367
d74344,N12702,N13077
d74345,N12702,N12705
d74346,N11431,N16622
d74347,N11431,N16993
d74348,N11431,N11435
d74349,N11431,N10886
d74350,N07241,N07244
d74351,N17756,N17367
d74352,N17756,N17760
d74353,N16619,N16622
d74354,N16619,N16993
d74355,N16619,N11435
d74356,N13459,N16993
d74357,N13459,N14010
d74358,N13459,N13462
d74359,N10883,N11435
d74360,N10883,N10886
d74361,N06085,N06086
d74362,N06085,N05881
d74363,N05880,N06086
d74364,N05880,N05881
d74365,N05880,N05678
d74366,N05677,N05881
d74367,N05677,N05678
d74368,N05677,N05474
d74369,N05472,N05678
d74370,N05472,N05474
d74371,N05472,N04727
d74372,N05286,N05287
d74373,N05286,N05100
d74374,N05099,N05287
d74375,N05099,N05100
d74376,N05099,N04914
d74377,N04913,N05100
d74378,N04913,N04914
d74379,N04913,N04727
d74380,N04726,N05474
d74381,N04726,N04914
d74382,N04726,N04727
d74383,N04726,N04541
d74384,N04539,N04727
d74385,N04539,N04541
d74386,N04539,N04003
d74387,N03216,N03217
d74388,N03216,N03014
d74389,N03013,N03217
d74390,N03013,N03014
d74391,N03013,N02475
d74392,N04000,N04541
d74393,N04000,N04003
d74394,N04000,N03444
d74395,N03439,N04003
d74396,N03439,N03444
d74397,N03439,N16249
d74398,N02472,N03014
d74399,N02472,N02475
d74400,N02472,N01916
d74401,N01913,N02475
d74402,N01913,N01916
d74403,N01913,N15875
d74404,N16247,N03444
d74405,N16247,N16249
d74406,N16247,N15875
d74407,N15873,N01916
d74408,N15873,N16249
d74409,N15873,N15875
d74410,N01254,N01026
d74411,N01254,N01257
d74412,N01254,N01498
d74413,N01024,N01026
d74414,N01024,N00795
d74415,N01024,N01257
d74416,N00793,N01026
d74417,N00793,N00795
d74418,N00793,N00564
d74419,N00562,N00795
d74420,N00562,N00564
d74421,N00562,N00332
d74422,N00330,N00564
d74423,N00330,N00332
d74424,N18980,N18982
d74425,N18980,N19367
d74426,N01495,N01257
d74427,N01495,N01498
d74428,N01495,N19367
d74429,N01495,N14766
d74430,N19364,N18982
d74431,N19364,N01498
d74432,N19364,N19367
d74433,N19364,N14766
d74434,N14763,N01498
d74435,N14763,N19367
d74436,N14763,N14766
d74437,N12507,N12508
