option_id,reported_cost,travel_minutes,carbon_kg,sla_risk_band
opt_02789,41.58,99,31.96,MED
opt_02790,374.93,32,34.49,HIGH
opt_02791,53.49,57,5.17,HIGH
opt_02792,354.78,81,39.08,HIGH
opt_02793,29.41,16,10.09,MED
opt_02794,384.16,74,17.86,LOW
opt_02795,232.64,176,38.81,HIGH
opt_02796,297.05,94,12.41,HIGH
opt_02797,46.24,88,3.8,MED
opt_02798,212.95,118,3.02,LOW
opt_02799,429.78,115,17.67,HIGH
opt_02800,119.38,83,9.71,MED
opt_02801,378.67,32,38.22,MED
opt_02802,2.0,61,1.32,HIGH
opt_02803,265.54,138,13.42,LOW
opt_02804,21.0,1,34.04,MED
opt_02805,490.28,21,29.26,MED
opt_02806,79.07,21,36.33,HIGH
opt_02807,261.03,30,25.78,HIGH
opt_02808,212.81,25,18.51,LOW
opt_02809,228.4,138,33.14,MED
opt_02810,30.11,57,24.24,MED
opt_02811,416.4,58,13.44,MED
opt_02812,175.1,16,11.09,LOW
opt_02813,207.97,5,37.04,MED
opt_02814,105.05,109,18.96,MED
opt_02815,389.38,87,4.69,HIGH
opt_02816,195.99,161,35.96,MED
opt_02817,369.25,91,10.85,MED
opt_02818,50.82,54,23.26,LOW
opt_02819,379.89,148,7.06,LOW
opt_02820,342.77,35,18.63,MED
opt_02821,376.61,14,31.41,HIGH
opt_02822,468.9,125,6.23,HIGH
opt_02823,41.64,88,10.25,HIGH
opt_02824,44.19,154,16.47,MED
opt_02825,318.56,100,39.3,MED
opt_02826,255.8,160,5.83,LOW
opt_02827,37.92,11,15.81,MED
opt_02828,83.73,52,25.94,HIGH
opt_02829,486.67,118,33.73,LOW
opt_02830,115.52,47,2.56,MED
opt_02831,433.93,114,7.43,MED
opt_02832,31.85,153,27.68,LOW
opt_02833,87.71,142,1.89,HIGH
opt_02834,202.43,127,34.17,LOW
opt_02835,318.11,147,34.22,LOW
opt_02836,158.04,4,37.32,MED
opt_02837,117.68,52,5.62,HIGH
opt_02838,230.55,126,5.65,MED
opt_02839,59.21,8,18.91,LOW
opt_02840,292.21,142,32.43,HIGH
opt_02841,470.63,122,36.14,HIGH
opt_02842,392.91,11,10.81,LOW
opt_02843,160.99,79,13.22,LOW
opt_02844,69.25,107,9.4,HIGH
opt_02845,143.53,2,20.3,MED
opt_02846,495.82,64,31.57,MED
opt_02847,265.38,89,12.11,HIGH
opt_02848,244.13,11,39.95,LOW
opt_02849,153.57,39,10.62,HIGH
opt_02850,388.88,106,10.15,HIGH
opt_02851,424.81,31,10.16,LOW
opt_02852,194.5,30,30.6,HIGH
opt_02853,125.49,97,4.72,LOW
opt_02854,288.19,162,11.23,MED
opt_02855,297.15,36,35.38,HIGH
opt_02856,361.91,121,29.15,LOW
opt_02857,463.89,100,18.8,LOW
opt_02858,427.88,83,37.42,HIGH
opt_02859,143.53,154,28.16,LOW
opt_02860,114.7,5,20.99,HIGH
opt_02861,437.69,120,28.65,HIGH
opt_02862,392.66,22,0.44,MED
opt_02863,482.28,88,8.61,MED
opt_02864,115.13,54,2.39,MED
opt_02865,110.51,42,35.47,HIGH
opt_02866,36.71,168,8.1,LOW
opt_02867,308.02,37,8.65,LOW
opt_02868,3.07,174,19.53,HIGH
opt_02869,492.01,22,13.06,HIGH
opt_02870,214.71,134,37.34,MED
opt_02871,471.77,167,31.49,MED
opt_02872,448.68,102,17.66,MED
opt_02873,4.73,125,24.97,MED
opt_02874,378.38,33,29.29,HIGH
opt_02875,371.0,88,32.64,LOW
opt_02876,448.75,7,9.88,HIGH
opt_02877,413.03,30,27.24,LOW
opt_02878,392.7,105,39.63,HIGH
opt_02879,331.45,36,10.78,LOW
opt_02880,498.61,128,31.43,LOW
opt_02881,72.72,53,32.07,LOW
opt_02882,73.1,164,21.75,LOW
opt_02883,139.62,9,9.71,LOW
opt_02884,140.48,96,3.32,MED
opt_02885,392.15,137,27.67,MED
opt_02886,2.93,56,13.64,MED
opt_02887,253.29,59,26.9,HIGH
opt_02888,277.58,75,37.17,HIGH
opt_02889,78.4,51,0.9,MED
opt_02890,258.01,34,2.75,LOW
opt_02891,491.11,55,14.55,LOW
opt_02892,472.3,173,22.49,MED
opt_02893,97.69,169,16.64,LOW
opt_02894,32.99,165,8.08,MED
opt_02895,407.26,158,13.51,LOW
opt_02896,68.06,134,6.47,LOW
opt_02897,202.14,117,10.64,LOW
opt_02898,234.61,58,32.83,HIGH
opt_02899,479.17,165,6.8,LOW
opt_02900,63.05,83,11.61,MED
opt_02901,407.13,159,10.77,LOW
opt_02902,64.42,4,5.36,HIGH
opt_02903,458.81,49,29.41,LOW
opt_02904,283.97,110,15.9,HIGH
opt_02905,277.18,23,29.04,HIGH
opt_02906,439.9,102,23.44,LOW
opt_02907,354.62,155,21.27,LOW
opt_02908,346.75,10,34.9,HIGH
opt_02909,132.31,144,4.67,MED
opt_02910,358.94,166,30.23,HIGH
opt_02911,132.2,151,7.15,HIGH
opt_02912,346.6,164,20.15,LOW
opt_02913,381.18,145,3.55,HIGH
opt_02914,205.24,110,37.57,HIGH
opt_02915,95.44,159,33.35,HIGH
opt_02916,62.2,139,35.43,LOW
opt_02917,249.29,126,39.39,HIGH
opt_02918,205.39,155,20.82,HIGH
opt_02919,424.67,171,28.84,LOW
opt_02920,261.44,52,0.31,HIGH
opt_02921,266.58,95,39.84,MED
opt_02922,18.09,143,27.32,LOW
opt_02923,342.76,77,0.69,LOW
opt_02924,357.28,24,11.38,LOW
opt_02925,113.14,72,4.69,HIGH
opt_02926,130.94,141,1.72,HIGH
opt_02927,369.73,60,26.97,MED
opt_02928,254.7,13,4.91,HIGH
opt_02929,240.55,50,26.72,MED
opt_02930,188.37,4,29.94,LOW
opt_02931,62.09,82,32.37,MED
opt_02932,142.27,146,29.79,LOW
opt_02933,216.14,144,20.32,LOW
opt_02934,249.84,12,11.03,LOW
opt_02935,365.01,137,29.74,HIGH
opt_02936,277.47,124,36.51,LOW
opt_02937,107.71,132,11.66,HIGH
opt_02938,30.13,95,37.7,HIGH
opt_02939,127.15,125,4.43,LOW
opt_02940,377.97,172,17.26,HIGH
opt_02941,73.54,31,32.99,LOW
opt_02942,31.11,104,1.75,HIGH
opt_02943,345.7,93,28.81,MED
opt_02944,248.82,160,18.95,MED
opt_02945,399.74,40,31.71,HIGH
opt_02946,125.17,174,1.44,MED
opt_02947,260.71,168,27.2,LOW
opt_02948,205.5,177,17.08,HIGH
opt_02949,314.38,119,3.5,HIGH
opt_02950,409.86,20,28.45,LOW
opt_02951,285.73,141,21.87,LOW
opt_02952,256.88,65,23.83,LOW
opt_02953,434.1,81,5.51,LOW
opt_02954,406.22,108,1.99,HIGH
opt_02955,131.31,148,15.84,LOW
opt_02956,343.97,59,17.56,MED
opt_02957,445.89,6,33.71,LOW
opt_02958,454.35,68,37.96,HIGH
opt_02959,277.7,15,11.71,LOW
opt_02960,92.93,107,20.82,LOW
opt_02961,126.93,80,4.87,LOW
opt_02962,328.92,155,25.4,HIGH
opt_02963,498.09,56,5.01,LOW
opt_02964,322.72,9,18.25,MED
opt_02965,264.08,165,29.25,HIGH
opt_02966,137.95,90,14.72,MED
opt_02967,7.3,157,3.14,HIGH
opt_02968,438.05,4,29.97,LOW
opt_02969,112.16,142,37.78,LOW
opt_02970,132.43,101,4.28,HIGH
opt_02971,304.58,33,17.67,HIGH
opt_02972,262.65,48,1.13,MED
opt_02973,84.6,157,39.94,LOW
opt_02974,46.14,159,18.23,HIGH
opt_02975,129.32,63,39.57,HIGH
opt_02976,369.6,143,12.84,MED
opt_02977,79.42,172,35.53,MED
opt_02978,200.77,6,21.43,HIGH
opt_02979,89.34,102,13.74,LOW
opt_02980,113.32,9,21.15,HIGH
opt_02981,69.17,97,22.52,HIGH
opt_02982,25.5,35,19.94,HIGH
opt_02983,312.43,87,39.57,LOW
opt_02984,182.24,116,19.49,MED
opt_02985,352.84,126,12.77,LOW
opt_02986,78.04,153,6.14,MED
opt_02987,497.77,29,20.55,HIGH
opt_02988,239.32,45,3.93,MED
opt_02989,188.07,17,22.91,LOW
opt_02990,382.21,7,24.78,LOW
opt_02991,30.83,28,15.51,HIGH
opt_02992,482.88,127,1.47,LOW
opt_02993,267.72,179,25.3,LOW
opt_02994,457.39,53,2.23,HIGH
opt_02995,94.66,40,39.23,HIGH
opt_02996,351.41,134,12.25,MED
opt_02997,161.86,82,10.21,HIGH
opt_02998,135.05,166,34.76,HIGH
opt_02999,456.45,56,39.0,LOW
opt_03000,313.77,67,16.45,HIGH
opt_03001,54.42,135,4.9,MED
opt_03002,206.12,171,20.17,LOW
opt_03003,269.45,20,31.44,MED
opt_03004,378.2,93,33.81,LOW
opt_03005,227.69,19,35.3,LOW
opt_03006,129.85,64,30.38,LOW
opt_03007,399.34,64,33.19,HIGH
opt_03008,184.2,60,24.15,HIGH
opt_03009,150.98,170,8.52,MED
opt_03010,281.8,39,18.54,HIGH
opt_03011,54.97,151,15.62,HIGH
opt_03012,386.27,138,13.68,HIGH
opt_03013,153.56,97,27.5,LOW
opt_03014,245.86,132,36.0,MED
opt_03015,145.49,68,23.72,MED
opt_03016,334.0,79,6.14,MED
opt_03017,145.97,9,23.69,MED
opt_03018,281.13,76,38.69,LOW
opt_03019,251.1,180,28.45,MED
opt_03020,151.84,131,23.48,HIGH
opt_03021,186.07,35,9.99,HIGH
opt_03022,138.77,105,29.84,LOW
opt_03023,464.58,23,31.98,HIGH
opt_03024,417.41,1,32.57,LOW
opt_03025,225.86,147,26.0,MED
opt_03026,335.67,1,21.41,MED
opt_03027,338.19,123,2.03,LOW
opt_03028,162.84,170,20.3,HIGH
opt_03029,496.04,16,37.07,MED
opt_03030,428.15,76,13.47,HIGH
opt_03031,149.04,123,17.25,MED
opt_03032,76.42,4,1.54,MED
opt_03033,457.6,47,38.06,MED
opt_03034,262.93,174,1.74,LOW
opt_03035,364.25,69,25.09,HIGH
opt_03036,467.54,148,35.3,LOW
opt_03037,197.24,157,25.22,HIGH
opt_03038,318.8,143,0.64,HIGH
opt_03039,139.11,119,17.23,MED
opt_03040,456.75,15,14.71,MED
opt_03041,378.71,162,11.31,LOW
opt_03042,141.11,54,24.94,HIGH
opt_03043,119.79,97,36.96,HIGH
opt_03044,400.25,99,15.46,HIGH
opt_03045,483.49,78,38.74,MED
opt_03046,129.65,26,8.92,LOW
opt_03047,304.24,74,34.43,MED
opt_03048,23.75,28,28.15,MED
opt_03049,263.78,176,19.12,HIGH
opt_03050,17.31,30,1.79,LOW
opt_03051,437.3,36,27.96,LOW
opt_03052,15.9,132,3.84,LOW
opt_03053,306.19,34,16.01,HIGH
opt_03054,263.85,77,17.85,HIGH
opt_03055,380.17,34,30.91,HIGH
opt_03056,444.34,36,21.5,LOW
opt_03057,179.5,118,28.01,MED
opt_03058,48.22,174,36.24,LOW
opt_03059,496.31,70,36.86,MED
opt_03060,161.99,145,29.01,LOW
opt_03061,476.58,10,20.08,MED
opt_03062,494.1,117,35.14,LOW
opt_03063,479.0,110,27.65,MED
opt_03064,479.36,15,26.88,MED
opt_03065,223.24,104,10.15,LOW
opt_03066,380.33,10,10.58,LOW
opt_03067,320.33,100,0.28,HIGH
opt_03068,185.5,14,21.06,HIGH
opt_03069,117.47,17,13.67,MED
opt_03070,66.82,98,11.28,MED
opt_03071,17.06,171,21.69,LOW
opt_03072,278.08,103,16.44,LOW
opt_03073,402.67,88,14.44,HIGH
opt_03074,160.48,128,21.83,LOW
opt_03075,206.84,25,8.63,HIGH
opt_03076,210.98,108,23.03,LOW
opt_03077,279.36,106,33.33,MED
opt_03078,446.41,73,4.19,MED
opt_03079,330.66,62,23.5,HIGH
opt_03080,7.01,153,26.8,LOW
opt_03081,202.58,64,12.58,HIGH
opt_03082,368.27,114,9.32,MED
opt_03083,75.42,3,24.45,LOW
opt_03084,463.37,145,3.7,HIGH
opt_03085,338.15,25,34.07,LOW
opt_03086,324.87,178,24.69,MED
opt_03087,486.49,25,33.93,HIGH
opt_03088,131.38,158,14.38,HIGH
opt_03089,421.44,60,28.79,LOW
opt_03090,45.65,157,39.53,MED
opt_03091,221.67,87,29.95,HIGH
opt_03092,126.62,148,23.98,MED
opt_03093,190.5,91,16.14,LOW
opt_03094,192.97,95,33.88,LOW
opt_03095,289.49,24,22.53,LOW
opt_03096,248.66,70,0.76,LOW
opt_03097,325.61,49,24.5,MED
opt_03098,36.34,175,31.93,MED
opt_03099,375.54,8,8.06,HIGH
opt_03100,407.12,37,36.51,HIGH
opt_03101,19.62,3,34.54,LOW
opt_03102,293.6,124,17.84,HIGH
opt_03103,218.8,109,14.09,LOW
opt_03104,428.69,104,15.76,HIGH
opt_03105,267.94,124,14.5,MED
opt_03106,229.82,152,3.78,MED
opt_03107,254.93,12,16.0,MED
opt_03108,332.14,138,30.03,LOW
opt_03109,445.22,89,13.76,MED
opt_03110,67.53,101,6.93,MED
opt_03111,318.5,26,14.69,HIGH
opt_03112,196.29,88,26.03,MED
opt_03113,236.24,4,21.56,HIGH
opt_03114,280.25,136,17.85,HIGH
opt_03115,238.65,70,33.72,MED
opt_03116,405.58,92,7.29,HIGH
opt_03117,349.59,74,2.03,LOW
opt_03118,482.86,77,10.72,LOW
opt_03119,206.22,53,6.53,LOW
opt_03120,237.31,55,32.69,MED
opt_03121,458.62,128,29.83,HIGH
opt_03122,186.49,157,5.67,LOW
opt_03123,46.92,121,30.65,HIGH
opt_03124,105.68,175,21.66,LOW
opt_03125,101.49,99,12.5,HIGH
opt_03126,197.89,8,3.07,HIGH
opt_03127,419.96,29,11.79,HIGH
opt_03128,296.13,113,12.76,LOW
opt_03129,285.81,162,34.06,LOW
opt_03130,285.67,94,14.71,LOW
opt_03131,325.42,43,21.43,HIGH
opt_03132,216.18,58,38.39,HIGH
opt_03133,463.33,138,12.58,HIGH
opt_03134,213.9,137,14.13,HIGH
opt_03135,329.79,54,2.31,LOW
opt_03136,33.24,72,9.38,HIGH
opt_03137,395.43,23,17.79,LOW
opt_03138,120.27,148,9.48,LOW
opt_03139,280.17,2,10.93,HIGH
opt_03140,487.39,102,21.32,MED
opt_03141,179.22,83,32.95,LOW
opt_03142,499.42,129,2.22,LOW
opt_03143,27.44,125,23.71,HIGH
opt_03144,150.65,11,33.85,HIGH
opt_03145,184.92,51,30.53,HIGH
opt_03146,106.99,32,26.29,MED
opt_03147,443.08,63,32.0,MED
opt_03148,154.99,140,22.39,HIGH
opt_03149,120.3,99,12.49,MED
opt_03150,451.62,32,9.85,HIGH
opt_03151,390.77,60,10.22,LOW
opt_03152,155.96,14,16.07,LOW
opt_03153,324.56,31,21.83,LOW
opt_03154,377.94,85,37.55,LOW
opt_03155,38.36,148,25.74,HIGH
opt_03156,460.85,145,27.85,HIGH
opt_03157,321.45,144,11.68,LOW
opt_03158,221.09,41,33.89,MED
opt_03159,411.61,107,5.94,HIGH
opt_03160,63.07,102,16.95,LOW
opt_03161,386.43,51,0.28,MED
opt_03162,258.54,120,26.63,LOW
opt_03163,393.13,75,31.03,MED
opt_03164,142.39,170,28.95,MED
opt_03165,220.22,132,3.02,LOW
opt_03166,499.92,28,25.83,HIGH
opt_03167,110.91,81,0.21,LOW
opt_03168,390.03,47,25.37,HIGH
opt_03169,499.67,67,24.32,LOW
opt_03170,137.5,109,14.58,MED
opt_03171,454.91,83,28.0,MED
opt_03172,432.52,95,14.55,HIGH
opt_03173,488.15,9,17.99,MED
opt_03174,201.97,78,36.11,LOW
opt_03175,274.99,126,19.13,HIGH
opt_03176,158.01,2,17.28,MED
opt_03177,269.38,131,13.97,MED
opt_03178,202.75,31,32.42,HIGH
opt_03179,312.2,141,15.62,MED
opt_03180,199.38,78,13.41,HIGH
opt_03181,35.95,45,9.32,HIGH
opt_03182,152.95,34,1.56,LOW
opt_03183,495.75,64,23.52,HIGH
opt_03184,491.59,138,39.36,HIGH
opt_03185,23.99,113,2.73,MED
opt_03186,260.52,173,36.22,HIGH
opt_03187,154.12,83,27.78,MED
opt_03188,96.84,7,34.55,HIGH
opt_03189,104.87,24,10.4,LOW
opt_03190,114.39,140,31.39,LOW
opt_03191,331.21,3,21.59,LOW
opt_03192,45.71,67,38.31,MED
opt_03193,276.67,121,7.52,LOW
opt_03194,270.1,85,16.72,HIGH
opt_03195,145.54,179,39.35,HIGH
opt_03196,53.62,34,8.5,LOW
opt_03197,0.39,168,25.56,HIGH
opt_03198,394.31,24,38.26,LOW
opt_03199,58.33,88,39.78,HIGH
opt_03200,104.74,36,20.96,LOW
opt_03201,356.41,87,12.62,HIGH
opt_03202,233.61,79,30.8,LOW
opt_03203,361.17,122,17.31,MED
opt_03204,31.22,50,21.02,MED
opt_03205,326.04,90,10.03,MED
opt_03206,173.74,90,19.96,HIGH
opt_03207,226.17,121,17.42,MED
opt_03208,238.98,74,21.26,LOW
opt_03209,335.75,80,19.92,LOW
opt_03210,279.7,82,1.01,HIGH
opt_03211,119.58,127,18.61,HIGH
opt_03212,47.1,99,16.41,LOW
opt_03213,121.82,150,33.44,LOW
opt_03214,20.48,42,14.58,MED
opt_03215,263.25,177,15.55,HIGH
opt_03216,334.8,100,5.46,LOW
opt_03217,471.95,145,5.04,LOW
opt_03218,479.61,107,28.14,HIGH
opt_03219,394.73,8,0.45,HIGH
opt_03220,18.45,156,7.08,LOW
opt_03221,181.08,32,33.5,MED
opt_03222,282.25,180,22.97,MED
opt_03223,100.11,152,27.9,LOW
opt_03224,104.99,138,33.92,LOW
opt_03225,143.17,114,30.45,LOW
opt_03226,389.78,9,3.95,HIGH
opt_03227,189.37,27,37.54,HIGH
opt_03228,327.74,131,26.73,MED
opt_03229,137.78,136,24.55,LOW
opt_03230,149.06,34,13.42,HIGH
opt_03231,247.56,180,31.84,MED
opt_03232,423.26,176,30.13,MED
opt_03233,461.58,22,11.66,LOW
opt_03234,55.31,90,32.46,HIGH
opt_03235,153.81,1,28.69,LOW
opt_03236,60.02,150,13.8,MED
opt_03237,183.42,52,18.17,HIGH
opt_03238,400.66,65,24.23,HIGH
opt_03239,378.64,124,4.12,LOW
opt_03240,459.51,7,27.52,HIGH
opt_03241,470.06,146,39.55,LOW
opt_03242,434.24,23,30.1,LOW
opt_03243,126.02,148,0.31,LOW
opt_03244,277.75,17,34.92,LOW
opt_03245,435.16,76,6.22,HIGH
opt_03246,12.26,54,37.26,LOW
opt_03247,191.03,66,35.5,HIGH
opt_03248,369.86,47,5.81,MED
opt_03249,28.01,177,33.46,HIGH
opt_03250,276.64,179,28.96,MED
opt_03251,464.83,165,22.3,HIGH
opt_03252,371.12,67,31.6,MED
opt_03253,335.26,117,23.55,MED
opt_03254,477.47,150,23.19,MED
opt_03255,165.6,63,34.57,MED
opt_03256,251.84,20,30.99,MED
opt_03257,386.14,7,39.14,HIGH
opt_03258,162.82,171,36.77,LOW
opt_03259,156.29,173,37.3,HIGH
opt_03260,497.23,14,27.42,LOW
opt_03261,14.09,144,36.92,LOW
opt_03262,328.36,179,10.78,MED
opt_03263,384.82,106,26.18,LOW
opt_03264,495.02,45,27.26,LOW
opt_03265,461.75,82,34.29,MED
opt_03266,324.32,15,10.56,LOW
opt_03267,36.52,32,26.06,LOW
opt_03268,369.73,173,16.33,LOW
opt_03269,153.83,61,33.81,MED
opt_03270,35.24,82,38.25,MED
opt_03271,466.06,25,21.47,LOW
opt_03272,359.94,118,8.1,HIGH
opt_03273,48.34,32,34.5,MED
opt_03274,365.07,103,13.59,MED
opt_03275,384.29,4,7.09,LOW
opt_03276,326.24,107,39.65,MED
opt_03277,103.24,91,21.68,LOW
opt_03278,417.97,112,14.24,MED
opt_03279,254.8,22,35.97,HIGH
opt_03280,208.41,122,16.43,HIGH
opt_03281,93.63,156,24.17,MED
opt_03282,223.1,139,19.94,LOW
opt_03283,444.77,159,27.47,HIGH
opt_03284,222.05,13,24.64,MED
opt_03285,115.15,128,13.14,HIGH
opt_03286,299.91,102,7.9,HIGH
opt_03287,283.9,8,15.91,LOW
opt_03288,128.19,25,27.97,MED
opt_03289,384.5,76,33.39,MED
opt_03290,184.94,95,39.9,MED
opt_03291,280.4,93,14.2,MED
opt_03292,150.84,109,14.37,MED
opt_03293,465.36,59,15.0,LOW
opt_03294,147.76,133,39.5,MED
opt_03295,298.01,53,4.02,LOW
opt_03296,64.1,132,35.62,HIGH
opt_03297,121.41,95,6.41,LOW
opt_03298,479.3,8,19.77,LOW
opt_03299,284.59,161,2.74,HIGH
opt_03300,153.86,100,4.01,HIGH
opt_03301,118.28,32,9.74,MED
opt_03302,122.21,46,5.13,LOW
opt_03303,441.37,53,21.97,MED
opt_03304,247.38,144,37.28,LOW
opt_03305,369.2,152,36.08,LOW
opt_03306,360.81,48,14.7,MED
opt_03307,89.31,81,20.38,LOW
opt_03308,370.52,109,5.44,MED
opt_03309,127.96,137,33.42,HIGH
opt_03310,493.08,88,8.39,MED
opt_03311,489.91,52,19.46,HIGH
opt_03312,494.54,67,13.04,MED
opt_03313,121.12,175,14.71,MED
opt_03314,8.41,100,22.48,LOW
opt_03315,398.41,177,23.31,HIGH
opt_03316,174.95,67,5.1,LOW
opt_03317,235.04,159,35.79,MED
opt_03318,168.18,42,26.32,MED
opt_03319,309.05,7,19.18,MED
opt_03320,394.06,167,12.37,HIGH
opt_03321,277.91,29,22.68,MED
opt_03322,487.18,180,37.42,LOW
opt_03323,26.9,16,29.25,HIGH
opt_03324,495.68,31,0.22,LOW
opt_03325,165.56,147,3.31,LOW
opt_03326,64.81,122,16.49,HIGH
opt_03327,117.88,116,21.79,LOW
opt_03328,264.58,42,2.36,MED
opt_03329,39.33,1,21.19,HIGH
opt_03330,152.48,56,8.4,LOW
opt_03331,253.35,179,39.12,LOW
opt_03332,231.04,100,18.6,MED
opt_03333,97.71,162,21.59,HIGH
opt_03334,140.0,28,26.36,MED
opt_03335,110.23,160,27.27,HIGH
opt_03336,492.85,75,4.92,HIGH
opt_03337,159.74,149,24.63,HIGH
opt_03338,272.28,79,25.22,LOW
opt_03339,269.0,114,22.54,LOW
opt_03340,220.9,175,6.18,LOW
opt_03341,170.37,157,23.08,HIGH
opt_03342,91.01,139,13.47,LOW
opt_03343,334.11,87,5.53,MED
opt_03344,193.96,87,3.59,MED
opt_03345,251.03,57,13.57,HIGH
opt_03346,36.65,128,10.24,MED
opt_03347,493.8,127,28.95,HIGH
opt_03348,179.14,122,6.21,HIGH
opt_03349,121.99,142,39.16,LOW
opt_03350,286.61,94,21.62,LOW
opt_03351,120.08,177,23.25,MED
opt_03352,440.21,127,14.97,LOW
opt_03353,357.54,49,34.92,HIGH
opt_03354,53.08,48,10.32,HIGH
opt_03355,282.98,87,0.26,HIGH
opt_03356,130.64,158,27.17,MED
opt_03357,64.47,56,9.16,LOW
opt_03358,360.79,150,37.84,MED
opt_03359,95.41,30,37.7,MED
opt_03360,320.49,118,23.73,HIGH
opt_03361,104.85,107,6.81,HIGH
opt_03362,316.61,127,3.83,LOW
opt_03363,373.46,116,14.92,MED
opt_03364,3.14,70,23.89,LOW
opt_03365,38.12,67,19.23,HIGH
opt_03366,328.88,107,1.09,LOW
opt_03367,460.35,40,23.78,HIGH
opt_03368,399.83,73,19.38,HIGH
opt_03369,355.47,10,22.1,HIGH
opt_03370,215.97,6,39.21,HIGH
opt_03371,25.13,7,27.62,HIGH
opt_03372,319.33,134,33.31,MED
opt_03373,355.78,127,26.24,LOW
opt_03374,41.79,174,37.86,MED
opt_03375,388.67,156,30.25,HIGH
opt_03376,147.64,78,16.48,LOW
opt_03377,191.17,86,11.35,MED
opt_03378,219.86,49,21.87,MED
opt_03379,451.56,93,8.03,HIGH
opt_03380,195.11,28,7.58,MED
opt_03381,15.03,177,14.2,HIGH
opt_03382,332.62,60,39.28,MED
opt_03383,44.69,88,36.89,LOW
opt_03384,204.19,68,13.95,LOW
opt_03385,463.07,95,27.4,MED
opt_03386,462.01,89,3.76,HIGH
opt_03387,28.57,7,7.91,HIGH
opt_03388,261.9,113,36.24,MED
opt_03389,236.95,81,26.38,LOW
opt_03390,280.61,25,21.93,LOW
opt_03391,471.35,75,8.12,LOW
opt_03392,248.54,16,31.2,LOW
opt_03393,239.61,175,19.0,MED
opt_03394,468.13,142,22.49,MED
opt_03395,350.09,9,28.91,LOW
opt_03396,100.72,34,9.57,MED
opt_03397,3.26,19,38.87,MED
opt_03398,372.11,65,7.53,HIGH
