balance_group_id,decision_id,side
B013,d01370,pos
B013,d01384,pos
B013,d01398,pos
B013,d01412,pos
B013,d01426,pos
B013,d01440,pos
B013,d01454,pos
B013,d00741,neg
B013,d00755,neg
B013,d00769,neg
B013,d00783,neg
B013,d00797,neg
B013,d00811,neg
B013,d00825,neg
B013,d00839,neg
B013,d00853,neg
B013,d00867,neg
B013,d00881,neg
B013,d00895,neg
B013,d00909,neg
B013,d00923,neg
B013,d00937,neg
B013,d00951,neg
B013,d00965,neg
B013,d00979,neg
B013,d00993,neg
B013,d01007,neg
B013,d01021,neg
B013,d01035,neg
B013,d01049,neg
B013,d01063,neg
B013,d01077,neg
B013,d01091,neg
B013,d01105,neg
B013,d01119,neg
B013,d01133,neg
B013,d01147,neg
B013,d01161,neg
B013,d01175,neg
B013,d01189,neg
B013,d01203,neg
B013,d01217,neg
B013,d01231,neg
B013,d01245,neg
B013,d01259,neg
B013,d01273,neg
B013,d01287,neg
B013,d01301,neg
B013,d01315,neg
B013,d01329,neg
B013,d01343,neg
B013,d01357,neg
B013,d01371,neg
B013,d01385,neg
B013,d01399,neg
B013,d01413,neg
B013,d01427,neg
B013,d01441,neg
B013,d01455,neg
B014,d01456,pos
B014,d01470,pos
B014,d01484,pos
B014,d01498,pos
B014,d01512,pos
B014,d01526,pos
B014,d01540,pos
B014,d01554,pos
B014,d01568,pos
B014,d01582,pos
B014,d01596,pos
B014,d01610,pos
B014,d01624,pos
B014,d01638,pos
B014,d01652,pos
B014,d01666,pos
B014,d01680,pos
B014,d01694,pos
B014,d01708,pos
B014,d01722,pos
B014,d01736,pos
B014,d01750,pos
B014,d01764,pos
B014,d01778,pos
B014,d01792,pos
B014,d01806,pos
B014,d01820,pos
B014,d01834,pos
B014,d01848,pos
B014,d01862,pos
B014,d01876,pos
B014,d01890,pos
B014,d01904,pos
B014,d01918,pos
B014,d01932,pos
B014,d01946,pos
B014,d01960,pos
B014,d01974,pos
B014,d01988,pos
B014,d02002,pos
B014,d02016,pos
B014,d02030,pos
B014,d02044,pos
B014,d02058,pos
B014,d02072,pos
B014,d02086,pos
B014,d02100,pos
B014,d02114,pos
B014,d02128,pos
B014,d02142,pos
B014,d02156,pos
B014,d02170,pos
B014,d01457,neg
B014,d01471,neg
B014,d01485,neg
B014,d01499,neg
B014,d01513,neg
B014,d01527,neg
B014,d01541,neg
B014,d01555,neg
B014,d01569,neg
B014,d01583,neg
B014,d01597,neg
B014,d01611,neg
B014,d01625,neg
B014,d01639,neg
B014,d01653,neg
B014,d01667,neg
B014,d01681,neg
B014,d01695,neg
B014,d01709,neg
B014,d01723,neg
B014,d01737,neg
B014,d01751,neg
B014,d01765,neg
B014,d01779,neg
B014,d01793,neg
B014,d01807,neg
B014,d01821,neg
B014,d01835,neg
B014,d01849,neg
B014,d01863,neg
B014,d01877,neg
B014,d01891,neg
B014,d01905,neg
B014,d01919,neg
B014,d01933,neg
B014,d01947,neg
B014,d01961,neg
B014,d01975,neg
B014,d01989,neg
B014,d02003,neg
B014,d02017,neg
B014,d02031,neg
B014,d02045,neg
B014,d02059,neg
B014,d02073,neg
B014,d02087,neg
B014,d02101,neg
B014,d02115,neg
B014,d02129,neg
B014,d02143,neg
B014,d02157,neg
B014,d02171,neg
B015,d01458,pos
B015,d01472,pos
B015,d01486,pos
B015,d01500,pos
B015,d01514,pos
B015,d01528,pos
B015,d01542,pos
B015,d01556,pos
B015,d01570,pos
B015,d01584,pos
B015,d01598,pos
B015,d01612,pos
B015,d01626,pos
B015,d01640,pos
B015,d01654,pos
B015,d01668,pos
B015,d01682,pos
B015,d01696,pos
B015,d01710,pos
B015,d01724,pos
B015,d01738,pos
B015,d01752,pos
B015,d01766,pos
B015,d01780,pos
B015,d01794,pos
B015,d01808,pos
B015,d01822,pos
B015,d01836,pos
B015,d01850,pos
B015,d01864,pos
B015,d01878,pos
B015,d01892,pos
B015,d01906,pos
B015,d01920,pos
B015,d01934,pos
B015,d01948,pos
B015,d01962,pos
B015,d01976,pos
B015,d01990,pos
B015,d02004,pos
B015,d02018,pos
B015,d02032,pos
B015,d02046,pos
B015,d02060,pos
B015,d02074,pos
B015,d02088,pos
B015,d02102,pos
B015,d02116,pos
B015,d02130,pos
B015,d02144,pos
B015,d02158,pos
B015,d02172,pos
B015,d01459,neg
B015,d01473,neg
B015,d01487,neg
B015,d01501,neg
B015,d01515,neg
B015,d01529,neg
B015,d01543,neg
B015,d01557,neg
B015,d01571,neg
B015,d01585,neg
B015,d01599,neg
B015,d01613,neg
B015,d01627,neg
B015,d01641,neg
B015,d01655,neg
B015,d01669,neg
B015,d01683,neg
B015,d01697,neg
B015,d01711,neg
B015,d01725,neg
B015,d01739,neg
B015,d01753,neg
B015,d01767,neg
B015,d01781,neg
B015,d01795,neg
B015,d01809,neg
B015,d01823,neg
B015,d01837,neg
B015,d01851,neg
B015,d01865,neg
B015,d01879,neg
B015,d01893,neg
B015,d01907,neg
B015,d01921,neg
B015,d01935,neg
B015,d01949,neg
B015,d01963,neg
B015,d01977,neg
B015,d01991,neg
B015,d02005,neg
B015,d02019,neg
B015,d02033,neg
B015,d02047,neg
B015,d02061,neg
B015,d02075,neg
B015,d02089,neg
B015,d02103,neg
B015,d02117,neg
B015,d02131,neg
B015,d02145,neg
B015,d02159,neg
B015,d02173,neg
B016,d01460,pos
B016,d01474,pos
B016,d01488,pos
B016,d01502,pos
B016,d01516,pos
B016,d01530,pos
B016,d01544,pos
B016,d01558,pos
B016,d01572,pos
B016,d01586,pos
B016,d01600,pos
B016,d01614,pos
B016,d01628,pos
B016,d01642,pos
B016,d01656,pos
B016,d01670,pos
B016,d01684,pos
B016,d01698,pos
B016,d01712,pos
B016,d01726,pos
B016,d01740,pos
B016,d01754,pos
B016,d01768,pos
B016,d01782,pos
B016,d01796,pos
B016,d01810,pos
B016,d01824,pos
B016,d01838,pos
B016,d01852,pos
B016,d01866,pos
B016,d01880,pos
B016,d01894,pos
B016,d01908,pos
B016,d01922,pos
B016,d01936,pos
B016,d01950,pos
B016,d01964,pos
B016,d01978,pos
B016,d01992,pos
B016,d02006,pos
B016,d02020,pos
B016,d02034,pos
B016,d02048,pos
B016,d02062,pos
B016,d02076,pos
B016,d02090,pos
B016,d02104,pos
B016,d02118,pos
B016,d02132,pos
B016,d02146,pos
B016,d02160,pos
B016,d02174,pos
B016,d01461,neg
B016,d01475,neg
B016,d01489,neg
B016,d01503,neg
B016,d01517,neg
B016,d01531,neg
B016,d01545,neg
B016,d01559,neg
B016,d01573,neg
B016,d01587,neg
B016,d01601,neg
B016,d01615,neg
B016,d01629,neg
B016,d01643,neg
B016,d01657,neg
B016,d01671,neg
B016,d01685,neg
B016,d01699,neg
B016,d01713,neg
B016,d01727,neg
B016,d01741,neg
B016,d01755,neg
B016,d01769,neg
B016,d01783,neg
B016,d01797,neg
B016,d01811,neg
B016,d01825,neg
B016,d01839,neg
B016,d01853,neg
B016,d01867,neg
B016,d01881,neg
B016,d01895,neg
B016,d01909,neg
B016,d01923,neg
B016,d01937,neg
B016,d01951,neg
B016,d01965,neg
B016,d01979,neg
B016,d01993,neg
B016,d02007,neg
B016,d02021,neg
B016,d02035,neg
B016,d02049,neg
B016,d02063,neg
B016,d02077,neg
B016,d02091,neg
B016,d02105,neg
B016,d02119,neg
B016,d02133,neg
B016,d02147,neg
B016,d02161,neg
B016,d02175,neg
B017,d01462,pos
B017,d01476,pos
B017,d01490,pos
B017,d01504,pos
B017,d01518,pos
B017,d01532,pos
B017,d01546,pos
B017,d01560,pos
B017,d01574,pos
B017,d01588,pos
B017,d01602,pos
B017,d01616,pos
B017,d01630,pos
B017,d01644,pos
B017,d01658,pos
B017,d01672,pos
B017,d01686,pos
B017,d01700,pos
B017,d01714,pos
B017,d01728,pos
B017,d01742,pos
B017,d01756,pos
B017,d01770,pos
B017,d01784,pos
B017,d01798,pos
B017,d01812,pos
B017,d01826,pos
B017,d01840,pos
B017,d01854,pos
B017,d01868,pos
B017,d01882,pos
B017,d01896,pos
B017,d01910,pos
B017,d01924,pos
B017,d01938,pos
B017,d01952,pos
B017,d01966,pos
B017,d01980,pos
B017,d01994,pos
B017,d02008,pos
B017,d02022,pos
B017,d02036,pos
B017,d02050,pos
B017,d02064,pos
B017,d02078,pos
B017,d02092,pos
B017,d02106,pos
B017,d02120,pos
B017,d02134,pos
B017,d02148,pos
B017,d02162,pos
B017,d02176,pos
B017,d01463,neg
B017,d01477,neg
B017,d01491,neg
B017,d01505,neg
B017,d01519,neg
B017,d01533,neg
B017,d01547,neg
B017,d01561,neg
B017,d01575,neg
B017,d01589,neg
B017,d01603,neg
B017,d01617,neg
B017,d01631,neg
B017,d01645,neg
B017,d01659,neg
B017,d01673,neg
B017,d01687,neg
B017,d01701,neg
B017,d01715,neg
B017,d01729,neg
B017,d01743,neg
B017,d01757,neg
B017,d01771,neg
B017,d01785,neg
B017,d01799,neg
B017,d01813,neg
B017,d01827,neg
B017,d01841,neg
B017,d01855,neg
B017,d01869,neg
B017,d01883,neg
B017,d01897,neg
B017,d01911,neg
B017,d01925,neg
B017,d01939,neg
B017,d01953,neg
B017,d01967,neg
B017,d01981,neg
B017,d01995,neg
B017,d02009,neg
B017,d02023,neg
B017,d02037,neg
B017,d02051,neg
B017,d02065,neg
B017,d02079,neg
B017,d02093,neg
B017,d02107,neg
B017,d02121,neg
B017,d02135,neg
B017,d02149,neg
B017,d02163,neg
B017,d02177,neg
B018,d01464,pos
B018,d01478,pos
B018,d01492,pos
B018,d01506,pos
B018,d01520,pos
B018,d01534,pos
B018,d01548,pos
B018,d01562,pos
B018,d01576,pos
B018,d01590,pos
B018,d01604,pos
B018,d01618,pos
B018,d01632,pos
B018,d01646,pos
B018,d01660,pos
B018,d01674,pos
B018,d01688,pos
B018,d01702,pos
B018,d01716,pos
B018,d01730,pos
B018,d01744,pos
B018,d01758,pos
B018,d01772,pos
B018,d01786,pos
B018,d01800,pos
B018,d01814,pos
B018,d01828,pos
B018,d01842,pos
B018,d01856,pos
B018,d01870,pos
B018,d01884,pos
B018,d01898,pos
B018,d01912,pos
B018,d01926,pos
B018,d01940,pos
B018,d01954,pos
B018,d01968,pos
B018,d01982,pos
B018,d01996,pos
B018,d02010,pos
B018,d02024,pos
B018,d02038,pos
B018,d02052,pos
B018,d02066,pos
B018,d02080,pos
B018,d02094,pos
B018,d02108,pos
B018,d02122,pos
B018,d02136,pos
B018,d02150,pos
B018,d02164,pos
B018,d02178,pos
B018,d01465,neg
B018,d01479,neg
B018,d01493,neg
B018,d01507,neg
B018,d01521,neg
B018,d01535,neg
B018,d01549,neg
B018,d01563,neg
B018,d01577,neg
B018,d01591,neg
B018,d01605,neg
B018,d01619,neg
B018,d01633,neg
B018,d01647,neg
B018,d01661,neg
B018,d01675,neg
B018,d01689,neg
B018,d01703,neg
B018,d01717,neg
B018,d01731,neg
B018,d01745,neg
B018,d01759,neg
B018,d01773,neg
B018,d01787,neg
B018,d01801,neg
B018,d01815,neg
B018,d01829,neg
B018,d01843,neg
B018,d01857,neg
B018,d01871,neg
B018,d01885,neg
B018,d01899,neg
B018,d01913,neg
B018,d01927,neg
B018,d01941,neg
B018,d01955,neg
B018,d01969,neg
B018,d01983,neg
B018,d01997,neg
B018,d02011,neg
B018,d02025,neg
B018,d02039,neg
B018,d02053,neg
B018,d02067,neg
B018,d02081,neg
B018,d02095,neg
B018,d02109,neg
B018,d02123,neg
B018,d02137,neg
B018,d02151,neg
B018,d02165,neg
B018,d02179,neg
B019,d01466,pos
B019,d01480,pos
B019,d01494,pos
B019,d01508,pos
B019,d01522,pos
B019,d01536,pos
B019,d01550,pos
B019,d01564,pos
B019,d01578,pos
B019,d01592,pos
B019,d01606,pos
B019,d01620,pos
B019,d01634,pos
B019,d01648,pos
B019,d01662,pos
B019,d01676,pos
B019,d01690,pos
B019,d01704,pos
B019,d01718,pos
B019,d01732,pos
B019,d01746,pos
B019,d01760,pos
B019,d01774,pos
B019,d01788,pos
B019,d01802,pos
B019,d01816,pos
B019,d01830,pos
B019,d01844,pos
B019,d01858,pos
B019,d01872,pos
B019,d01886,pos
B019,d01900,pos
B019,d01914,pos
B019,d01928,pos
B019,d01942,pos
B019,d01956,pos
B019,d01970,pos
B019,d01984,pos
B019,d01998,pos
B019,d02012,pos
B019,d02026,pos
B019,d02040,pos
B019,d02054,pos
B019,d02068,pos
B019,d02082,pos
B019,d02096,pos
B019,d02110,pos
B019,d02124,pos
B019,d02138,pos
B019,d02152,pos
B019,d02166,pos
B019,d02180,pos
B019,d01467,neg
B019,d01481,neg
B019,d01495,neg
B019,d01509,neg
B019,d01523,neg
B019,d01537,neg
B019,d01551,neg
B019,d01565,neg
B019,d01579,neg
B019,d01593,neg
B019,d01607,neg
B019,d01621,neg
B019,d01635,neg
B019,d01649,neg
B019,d01663,neg
B019,d01677,neg
B019,d01691,neg
B019,d01705,neg
B019,d01719,neg
B019,d01733,neg
B019,d01747,neg
B019,d01761,neg
B019,d01775,neg
B019,d01789,neg
B019,d01803,neg
B019,d01817,neg
B019,d01831,neg
B019,d01845,neg
B019,d01859,neg
B019,d01873,neg
B019,d01887,neg
B019,d01901,neg
B019,d01915,neg
B019,d01929,neg
B019,d01943,neg
B019,d01957,neg
B019,d01971,neg
B019,d01985,neg
B019,d01999,neg
B019,d02013,neg
B019,d02027,neg
B019,d02041,neg
B019,d02055,neg
B019,d02069,neg
B019,d02083,neg
B019,d02097,neg
B019,d02111,neg
B019,d02125,neg
B019,d02139,neg
B019,d02153,neg
B019,d02167,neg
B019,d02181,neg
B020,d01468,pos
B020,d01482,pos
B020,d01496,pos
B020,d01510,pos
B020,d01524,pos
B020,d01538,pos
B020,d01552,pos
B020,d01566,pos
B020,d01580,pos
B020,d01594,pos
B020,d01608,pos
B020,d01622,pos
B020,d01636,pos
B020,d01650,pos
B020,d01664,pos
B020,d01678,pos
B020,d01692,pos
B020,d01706,pos
B020,d01720,pos
B020,d01734,pos
B020,d01748,pos
B020,d01762,pos
B020,d01776,pos
B020,d01790,pos
B020,d01804,pos
B020,d01818,pos
B020,d01832,pos
B020,d01846,pos
B020,d01860,pos
B020,d01874,pos
B020,d01888,pos
B020,d01902,pos
B020,d01916,pos
B020,d01930,pos
B020,d01944,pos
B020,d01958,pos
B020,d01972,pos
B020,d01986,pos
B020,d02000,pos
B020,d02014,pos
B020,d02028,pos
B020,d02042,pos
B020,d02056,pos
B020,d02070,pos
B020,d02084,pos
B020,d02098,pos
B020,d02112,pos
B020,d02126,pos
B020,d02140,pos
B020,d02154,pos
B020,d02168,pos
B020,d02182,pos
B020,d01469,neg
B020,d01483,neg
B020,d01497,neg
B020,d01511,neg
B020,d01525,neg
B020,d01539,neg
B020,d01553,neg
B020,d01567,neg
B020,d01581,neg
B020,d01595,neg
B020,d01609,neg
B020,d01623,neg
B020,d01637,neg
B020,d01651,neg
B020,d01665,neg
B020,d01679,neg
B020,d01693,neg
B020,d01707,neg
B020,d01721,neg
B020,d01735,neg
B020,d01749,neg
B020,d01763,neg
B020,d01777,neg
B020,d01791,neg
B020,d01805,neg
B020,d01819,neg
B020,d01833,neg
B020,d01847,neg
B020,d01861,neg
B020,d01875,neg
B020,d01889,neg
B020,d01903,neg
B020,d01917,neg
B020,d01931,neg
B020,d01945,neg
B020,d01959,neg
B020,d01973,neg
B020,d01987,neg
B020,d02001,neg
B020,d02015,neg
B020,d02029,neg
B020,d02043,neg
B020,d02057,neg
B020,d02071,neg
B020,d02085,neg
B020,d02099,neg
B020,d02113,neg
B020,d02127,neg
B020,d02141,neg
B020,d02155,neg
B020,d02169,neg
B020,d02183,neg
B021,d02184,pos
B021,d02198,pos
B021,d02212,pos
B021,d02226,pos
B021,d02240,pos
B021,d02254,pos
B021,d02268,pos
B021,d02282,pos
B021,d02296,pos
B021,d02310,pos
B021,d02324,pos
B021,d02338,pos
B021,d02352,pos
B021,d02366,pos
B021,d02380,pos
B021,d02394,pos
B021,d02408,pos
B021,d02422,pos
B021,d02436,pos
B021,d02450,pos
B021,d02464,pos
B021,d02478,pos
B021,d02492,pos
B021,d02506,pos
B021,d02520,pos
B021,d02534,pos
B021,d02548,pos
B021,d02562,pos
B021,d02576,pos
B021,d02590,pos
B021,d02604,pos
B021,d02618,pos
B021,d02632,pos
B021,d02646,pos
B021,d02660,pos
B021,d02674,pos
B021,d02688,pos
B021,d02702,pos
B021,d02716,pos
B021,d02730,pos
B021,d02744,pos
B021,d02758,pos
B021,d02772,pos
B021,d02786,pos
B021,d02800,pos
B021,d02814,pos
B021,d02828,pos
B021,d02842,pos
B021,d02856,pos
B021,d02870,pos
B021,d02884,pos
B021,d02898,pos
B021,d02185,neg
B021,d02199,neg
B021,d02213,neg
B021,d02227,neg
B021,d02241,neg
B021,d02255,neg
B021,d02269,neg
B021,d02283,neg
B021,d02297,neg
B021,d02311,neg
B021,d02325,neg
B021,d02339,neg
B021,d02353,neg
B021,d02367,neg
B021,d02381,neg
B021,d02395,neg
B021,d02409,neg
B021,d02423,neg
B021,d02437,neg
B021,d02451,neg
B021,d02465,neg
B021,d02479,neg
B021,d02493,neg
B021,d02507,neg
B021,d02521,neg
B021,d02535,neg
B021,d02549,neg
B021,d02563,neg
B021,d02577,neg
B021,d02591,neg
B021,d02605,neg
B021,d02619,neg
B021,d02633,neg
B021,d02647,neg
B021,d02661,neg
B021,d02675,neg
B021,d02689,neg
B021,d02703,neg
B021,d02717,neg
B021,d02731,neg
B021,d02745,neg
B021,d02759,neg
B021,d02773,neg
B021,d02787,neg
B021,d02801,neg
B021,d02815,neg
B021,d02829,neg
B021,d02843,neg
B021,d02857,neg
B021,d02871,neg
B021,d02885,neg
B021,d02899,neg
B022,d02186,pos
B022,d02200,pos
B022,d02214,pos
B022,d02228,pos
B022,d02242,pos
B022,d02256,pos
B022,d02270,pos
B022,d02284,pos
B022,d02298,pos
B022,d02312,pos
B022,d02326,pos
B022,d02340,pos
B022,d02354,pos
B022,d02368,pos
B022,d02382,pos
B022,d02396,pos
B022,d02410,pos
B022,d02424,pos
B022,d02438,pos
B022,d02452,pos
B022,d02466,pos
B022,d02480,pos
B022,d02494,pos
B022,d02508,pos
B022,d02522,pos
B022,d02536,pos
B022,d02550,pos
B022,d02564,pos
B022,d02578,pos
B022,d02592,pos
B022,d02606,pos
B022,d02620,pos
B022,d02634,pos
B022,d02648,pos
B022,d02662,pos
B022,d02676,pos
B022,d02690,pos
B022,d02704,pos
B022,d02718,pos
B022,d02732,pos
B022,d02746,pos
B022,d02760,pos
B022,d02774,pos
B022,d02788,pos
B022,d02802,pos
B022,d02816,pos
B022,d02830,pos
B022,d02844,pos
B022,d02858,pos
B022,d02872,pos
B022,d02886,pos
B022,d02900,pos
B022,d02187,neg
B022,d02201,neg
B022,d02215,neg
B022,d02229,neg
B022,d02243,neg
B022,d02257,neg
B022,d02271,neg
B022,d02285,neg
B022,d02299,neg
B022,d02313,neg
B022,d02327,neg
B022,d02341,neg
B022,d02355,neg
B022,d02369,neg
B022,d02383,neg
B022,d02397,neg
B022,d02411,neg
B022,d02425,neg
B022,d02439,neg
B022,d02453,neg
B022,d02467,neg
B022,d02481,neg
B022,d02495,neg
B022,d02509,neg
B022,d02523,neg
B022,d02537,neg
B022,d02551,neg
B022,d02565,neg
B022,d02579,neg
B022,d02593,neg
B022,d02607,neg
B022,d02621,neg
B022,d02635,neg
B022,d02649,neg
B022,d02663,neg
B022,d02677,neg
B022,d02691,neg
B022,d02705,neg
B022,d02719,neg
B022,d02733,neg
B022,d02747,neg
B022,d02761,neg
B022,d02775,neg
B022,d02789,neg
B022,d02803,neg
B022,d02817,neg
B022,d02831,neg
B022,d02845,neg
B022,d02859,neg
B022,d02873,neg
B022,d02887,neg
B022,d02901,neg
B023,d02188,pos
B023,d02202,pos
B023,d02216,pos
B023,d02230,pos
B023,d02244,pos
B023,d02258,pos
B023,d02272,pos
B023,d02286,pos
B023,d02300,pos
B023,d02314,pos
B023,d02328,pos
B023,d02342,pos
B023,d02356,pos
B023,d02370,pos
B023,d02384,pos
B023,d02398,pos
B023,d02412,pos
B023,d02426,pos
B023,d02440,pos
B023,d02454,pos
B023,d02468,pos
B023,d02482,pos
B023,d02496,pos
B023,d02510,pos
B023,d02524,pos
B023,d02538,pos
B023,d02552,pos
B023,d02566,pos
B023,d02580,pos
B023,d02594,pos
B023,d02608,pos
B023,d02622,pos
B023,d02636,pos
B023,d02650,pos
B023,d02664,pos
B023,d02678,pos
B023,d02692,pos
B023,d02706,pos
B023,d02720,pos
B023,d02734,pos
B023,d02748,pos
B023,d02762,pos
B023,d02776,pos
B023,d02790,pos
B023,d02804,pos
B023,d02818,pos
B023,d02832,pos
B023,d02846,pos
B023,d02860,pos
B023,d02874,pos
B023,d02888,pos
B023,d02902,pos
B023,d02189,neg
B023,d02203,neg
B023,d02217,neg
B023,d02231,neg
B023,d02245,neg
B023,d02259,neg
B023,d02273,neg
B023,d02287,neg
B023,d02301,neg
B023,d02315,neg
B023,d02329,neg
B023,d02343,neg
B023,d02357,neg
B023,d02371,neg
B023,d02385,neg
B023,d02399,neg
B023,d02413,neg
B023,d02427,neg
B023,d02441,neg
B023,d02455,neg
B023,d02469,neg
B023,d02483,neg
B023,d02497,neg
B023,d02511,neg
B023,d02525,neg
B023,d02539,neg
B023,d02553,neg
B023,d02567,neg
B023,d02581,neg
B023,d02595,neg
B023,d02609,neg
B023,d02623,neg
B023,d02637,neg
B023,d02651,neg
B023,d02665,neg
B023,d02679,neg
B023,d02693,neg
B023,d02707,neg
B023,d02721,neg
B023,d02735,neg
B023,d02749,neg
B023,d02763,neg
B023,d02777,neg
B023,d02791,neg
B023,d02805,neg
B023,d02819,neg
B023,d02833,neg
B023,d02847,neg
B023,d02861,neg
B023,d02875,neg
B023,d02889,neg
B023,d02903,neg
B024,d02190,pos
B024,d02204,pos
B024,d02218,pos
B024,d02232,pos
B024,d02246,pos
B024,d02260,pos
B024,d02274,pos
B024,d02288,pos
B024,d02302,pos
B024,d02316,pos
B024,d02330,pos
B024,d02344,pos
B024,d02358,pos
B024,d02372,pos
B024,d02386,pos
B024,d02400,pos
B024,d02414,pos
B024,d02428,pos
B024,d02442,pos
B024,d02456,pos
B024,d02470,pos
B024,d02484,pos
B024,d02498,pos
B024,d02512,pos
B024,d02526,pos
B024,d02540,pos
B024,d02554,pos
B024,d02568,pos
B024,d02582,pos
B024,d02596,pos
B024,d02610,pos
B024,d02624,pos
B024,d02638,pos
B024,d02652,pos
B024,d02666,pos
B024,d02680,pos
B024,d02694,pos
B024,d02708,pos
B024,d02722,pos
B024,d02736,pos
B024,d02750,pos
B024,d02764,pos
B024,d02778,pos
B024,d02792,pos
B024,d02806,pos
B024,d02820,pos
B024,d02834,pos
B024,d02848,pos
B024,d02862,pos
B024,d02876,pos
B024,d02890,pos
B024,d02904,pos
B024,d02191,neg
B024,d02205,neg
B024,d02219,neg
B024,d02233,neg
B024,d02247,neg
B024,d02261,neg
B024,d02275,neg
B024,d02289,neg
B024,d02303,neg
B024,d02317,neg
B024,d02331,neg
B024,d02345,neg
B024,d02359,neg
B024,d02373,neg
B024,d02387,neg
B024,d02401,neg
B024,d02415,neg
B024,d02429,neg
B024,d02443,neg
B024,d02457,neg
B024,d02471,neg
B024,d02485,neg
B024,d02499,neg
B024,d02513,neg
B024,d02527,neg
B024,d02541,neg
B024,d02555,neg
B024,d02569,neg
B024,d02583,neg
B024,d02597,neg
B024,d02611,neg
B024,d02625,neg
B024,d02639,neg
B024,d02653,neg
B024,d02667,neg
B024,d02681,neg
B024,d02695,neg
B024,d02709,neg
B024,d02723,neg
B024,d02737,neg
B024,d02751,neg
B024,d02765,neg
B024,d02779,neg
B024,d02793,neg
B024,d02807,neg
B024,d02821,neg
B024,d02835,neg
B024,d02849,neg
B024,d02863,neg
B024,d02877,neg
B024,d02891,neg
B024,d02905,neg
B025,d02192,pos
B025,d02206,pos
B025,d02220,pos
B025,d02234,pos
B025,d02248,pos
B025,d02262,pos
B025,d02276,pos
B025,d02290,pos
B025,d02304,pos
B025,d02318,pos
B025,d02332,pos
B025,d02346,pos
B025,d02360,pos
B025,d02374,pos
B025,d02388,pos
B025,d02402,pos
B025,d02416,pos
B025,d02430,pos
B025,d02444,pos
B025,d02458,pos
B025,d02472,pos
B025,d02486,pos
B025,d02500,pos
B025,d02514,pos
B025,d02528,pos
B025,d02542,pos
B025,d02556,pos
B025,d02570,pos
B025,d02584,pos
B025,d02598,pos
B025,d02612,pos
B025,d02626,pos
B025,d02640,pos
B025,d02654,pos
B025,d02668,pos
B025,d02682,pos
B025,d02696,pos
B025,d02710,pos
B025,d02724,pos
B025,d02738,pos
B025,d02752,pos
B025,d02766,pos
B025,d02780,pos
B025,d02794,pos
B025,d02808,pos
B025,d02822,pos
B025,d02836,pos
B025,d02850,pos
B025,d02864,pos
B025,d02878,pos
B025,d02892,pos
B025,d02906,pos
B025,d02193,neg
B025,d02207,neg
B025,d02221,neg
B025,d02235,neg
B025,d02249,neg
B025,d02263,neg
B025,d02277,neg
B025,d02291,neg
B025,d02305,neg
B025,d02319,neg
B025,d02333,neg
B025,d02347,neg
B025,d02361,neg
B025,d02375,neg
B025,d02389,neg
B025,d02403,neg
B025,d02417,neg
B025,d02431,neg
B025,d02445,neg
B025,d02459,neg
B025,d02473,neg
B025,d02487,neg
B025,d02501,neg
B025,d02515,neg
B025,d02529,neg
B025,d02543,neg
B025,d02557,neg
B025,d02571,neg
B025,d02585,neg
B025,d02599,neg
B025,d02613,neg
B025,d02627,neg
B025,d02641,neg
B025,d02655,neg
B025,d02669,neg
B025,d02683,neg
B025,d02697,neg
B025,d02711,neg
B025,d02725,neg
B025,d02739,neg
B025,d02753,neg
B025,d02767,neg
B025,d02781,neg
B025,d02795,neg
B025,d02809,neg
B025,d02823,neg
B025,d02837,neg
B025,d02851,neg
B025,d02865,neg
B025,d02879,neg
B025,d02893,neg
B025,d02907,neg
B026,d02194,pos
B026,d02208,pos
B026,d02222,pos
B026,d02236,pos
B026,d02250,pos
B026,d02264,pos
B026,d02278,pos
B026,d02292,pos
B026,d02306,pos
B026,d02320,pos
B026,d02334,pos
B026,d02348,pos
B026,d02362,pos
B026,d02376,pos
B026,d02390,pos
B026,d02404,pos
B026,d02418,pos
B026,d02432,pos
B026,d02446,pos
B026,d02460,pos
B026,d02474,pos
B026,d02488,pos
B026,d02502,pos
B026,d02516,pos
B026,d02530,pos
B026,d02544,pos
B026,d02558,pos
B026,d02572,pos
B026,d02586,pos
B026,d02600,pos
B026,d02614,pos
B026,d02628,pos
B026,d02642,pos
B026,d02656,pos
B026,d02670,pos
B026,d02684,pos
B026,d02698,pos
B026,d02712,pos
B026,d02726,pos
B026,d02740,pos
B026,d02754,pos
B026,d02768,pos
B026,d02782,pos
B026,d02796,pos
B026,d02810,pos
B026,d02824,pos
B026,d02838,pos
B026,d02852,pos
B026,d02866,pos
B026,d02880,pos
B026,d02894,pos
B026,d02908,pos
B026,d02195,neg
B026,d02209,neg
B026,d02223,neg
B026,d02237,neg
B026,d02251,neg
B026,d02265,neg
B026,d02279,neg
B026,d02293,neg
B026,d02307,neg
B026,d02321,neg
B026,d02335,neg
B026,d02349,neg
B026,d02363,neg
B026,d02377,neg
B026,d02391,neg
B026,d02405,neg
B026,d02419,neg
B026,d02433,neg
B026,d02447,neg
B026,d02461,neg
B026,d02475,neg
B026,d02489,neg
B026,d02503,neg
B026,d02517,neg
B026,d02531,neg
B026,d02545,neg
B026,d02559,neg
B026,d02573,neg
B026,d02587,neg
B026,d02601,neg
B026,d02615,neg
B026,d02629,neg
B026,d02643,neg
B026,d02657,neg
B026,d02671,neg
B026,d02685,neg
B026,d02699,neg
B026,d02713,neg
B026,d02727,neg
