case_id,requirement_id,coverage_value
C001,R003119,2
C001,R003122,3
C001,R003123,5
C001,R003124,11
C001,R003126,2
C001,R003128,2
C001,R003131,2
C001,R003132,6
C001,R003137,1
C001,R003138,8
C001,R003144,15
C001,R003145,2
C001,R003147,2
C001,R003148,4
C001,R003149,10
C001,R003150,4
C001,R003151,5
C001,R003155,5
C001,R003157,7
C001,R003158,1
C001,R003159,7
C001,R003160,3
C001,R003161,3
C001,R003163,5
C001,R003166,7
C001,R003167,8
C001,R003168,14
C001,R003171,8
C001,R003172,7
C001,R003173,10
C001,R003174,6
C001,R003175,5
C001,R003178,3
C001,R003179,1
C001,R003180,6
C001,R003181,5
C001,R003182,3
C001,R003183,2
C001,R003185,3
C001,R003186,3
C001,R003187,5
C001,R003188,2
C001,R003189,2
C001,R003191,4
C001,R003192,3
C001,R003193,4
C001,R003195,3
C001,R003197,4
C001,R003202,9
C001,R003204,13
C001,R003206,8
C001,R003207,5
C001,R003209,2
C001,R003210,1
C001,R003215,1
C001,R003217,4
C001,R003218,1
C001,R003220,2
C001,R003221,14
C001,R003225,4
C001,R003226,6
C001,R003227,10
C001,R003230,7
C001,R003233,6
C001,R003237,2
C001,R003244,6
C001,R003245,1
C001,R003246,3
C001,R003247,1
C001,R003248,1
C001,R003249,1
C001,R003251,5
C001,R003252,1
C001,R003254,2
C001,R003255,4
C001,R003258,7
C001,R003261,3
C001,R003265,3
C001,R003268,1
C001,R003270,3
C001,R003272,7
C001,R003273,6
C001,R003277,14
C001,R003278,7
C001,R003280,2
C001,R003281,1
C001,R003284,4
C001,R003288,1
C001,R003289,3
C001,R003290,3
C001,R003291,3
C001,R003292,3
C001,R003293,1
C001,R003296,1
C001,R003299,7
C001,R003300,5
C001,R003301,2
C001,R003302,4
C001,R003303,2
C001,R003307,4
C001,R003310,11
C001,R003312,10
C001,R003313,7
C001,R003315,4
C001,R003318,4
C001,R003322,4
C001,R003323,3
C001,R003325,3
C001,R003326,6
C001,R003329,14
C001,R003331,5
C001,R003332,3
C001,R003334,8
C001,R003335,6
C001,R003341,3
C001,R003346,1
C001,R003349,6
C001,R003351,2
C001,R003353,12
C001,R003355,10
C001,R003357,1
C001,R003361,1
C001,R003364,6
C001,R003366,3
C001,R003368,6
C001,R003370,5
C001,R003371,1
C001,R003375,3
C001,R003376,3
C001,R003377,3
C001,R003380,2
C001,R003384,1
C001,R003385,5
C001,R003387,11
C001,R003393,9
C001,R003395,15
C001,R003396,9
C001,R003397,5
C001,R003403,14
C001,R003404,4
C001,R003406,7
C001,R003408,7
C001,R003412,4
C001,R003413,1
C001,R003414,1
C001,R003417,10
C001,R003418,4
C001,R003422,3
C001,R003423,6
C001,R003425,2
C001,R003432,3
C001,R003433,10
C001,R003434,3
C001,R003435,12
C001,R003436,7
C001,R003437,3
C001,R003439,12
C001,R003441,1
C001,R003444,6
C001,R003450,3
C001,R003454,5
C001,R003455,5
C001,R003457,6
C001,R003461,1
C001,R003464,4
C001,R003465,2
C001,R003466,7
C001,R003467,1
C001,R003468,1
C001,R003469,3
C001,R003470,3
C001,R003471,6
C001,R003474,1
C001,R003477,1
C001,R003478,12
C001,R003482,3
C001,R003484,4
C001,R003487,2
C001,R003489,5
C001,R003491,1
C001,R003494,3
C001,R003496,2
C001,R003499,13
C001,R003500,2
C001,R003501,4
C001,R003503,2
C001,R003504,2
C001,R003505,2
C001,R003508,2
C001,R003509,1
C001,R003510,1
C001,R003511,5
C001,R003514,2
C001,R003517,2
C001,R003518,10
C001,R003519,3
C001,R003520,1
C001,R003521,10
C001,R003522,10
C001,R003528,6
C001,R003530,11
C001,R003531,3
C001,R003532,3
C001,R003533,10
C001,R003536,3
C001,R003537,7
C001,R003541,5
C001,R003543,11
C001,R003544,10
C001,R003545,5
C001,R003546,4
C001,R003551,5
C001,R003554,1
C001,R003557,4
C001,R003558,9
C001,R003559,3
C001,R003560,1
C001,R003561,3
C001,R003562,13
C001,R003563,4
C001,R003564,3
C001,R003565,9
C001,R003566,4
C001,R003567,12
C001,R003574,10
C001,R003577,6
C001,R003579,7
C001,R003581,2
C001,R003584,1
C001,R003588,3
C001,R003591,2
C001,R003592,3
C001,R003594,6
C001,R003595,5
C001,R003596,2
C001,R003597,14
C001,R003599,5
C001,R003602,2
C001,R003604,4
C001,R003605,2
C001,R003606,3
C001,R003609,2
C001,R003614,3
C001,R003620,4
C001,R003621,3
C001,R003622,10
C001,R003624,1
C001,R003625,1
C001,R003626,5
C001,R003627,1
C001,R003630,4
C001,R003632,3
C001,R003636,3
C001,R003639,2
C001,R003640,3
C001,R003641,1
C001,R003646,14
C001,R003652,6
C001,R003653,1
C001,R003654,6
C001,R003655,4
C001,R003658,2
C001,R003660,15
C001,R003669,5
C001,R003671,2
C001,R003672,1
C001,R003678,4
C001,R003680,14
C001,R003682,3
C001,R003684,2
C001,R003685,1
C001,R003688,3
C001,R003689,15
C001,R003692,10
C001,R003696,3
C001,R003697,2
C001,R003698,3
C001,R003699,3
C001,R003700,2
C001,R003702,12
C001,R003703,1
C001,R003708,7
C001,R003711,4
C001,R003714,3
C001,R003716,3
C001,R003717,4
C001,R003718,5
C001,R003721,3
C001,R003722,6
C001,R003727,3
C001,R003728,4
C001,R003732,6
C001,R003733,4
C001,R003735,6
C001,R003736,2
C001,R003737,2
C001,R003738,5
C001,R003742,5
C001,R003745,1
C001,R003747,9
C001,R003748,6
C001,R003750,11
C001,R003751,1
C001,R003753,1
C001,R003754,5
C001,R003758,7
C001,R003760,2
C001,R003762,5
C001,R003765,4
C001,R003769,10
C001,R003770,5
C001,R003771,4
C001,R003773,3
C001,R003774,8
C001,R003778,7
C001,R003782,1
C001,R003784,1
C001,R003786,1
C001,R003788,4
C001,R003789,4
C001,R003790,8
C001,R003791,6
C001,R003792,6
C001,R003793,5
C001,R003801,15
C001,R003802,1
C001,R003804,3
C001,R003805,5
C001,R003806,10
C001,R003807,6
C001,R003808,1
C001,R003810,11
C001,R003811,3
C001,R003816,10
C001,R003821,6
C001,R003827,4
C001,R003830,8
C001,R003832,2
C001,R003835,2
C001,R003836,1
C001,R003839,3
C001,R003841,2
C001,R003842,3
C001,R003845,3
C001,R003847,3
C001,R003849,10
C001,R003850,4
C001,R003851,2
C001,R003854,4
C001,R003855,6
C001,R003858,6
C001,R003859,9
C001,R003860,2
C001,R003863,8
C001,R003866,4
C001,R003867,7
C001,R003868,1
C001,R003871,1
C001,R003874,2
C001,R003875,10
C001,R003877,11
C001,R003880,5
C001,R003883,3
C001,R003885,14
C001,R003886,3
C001,R003890,6
C001,R003891,7
C001,R003893,5
C001,R003895,14
C001,R003897,8
C001,R003899,8
C001,R003901,11
C001,R003902,7
C001,R003908,2
C001,R003910,2
C001,R003911,1
C001,R003912,3
C001,R003914,12
C001,R003916,4
C001,R003918,1
C001,R003922,3
C001,R003923,7
C001,R003924,2
C001,R003926,3
C001,R003930,6
C001,R003932,7
C001,R003933,5
C001,R003934,13
C001,R003935,11
C001,R003937,9
C001,R003939,1
C001,R003940,7
C001,R003941,6
C001,R003947,7
C001,R003949,1
C001,R003951,13
C001,R003955,1
C001,R003956,3
C001,R003958,5
C001,R003960,2
C001,R003961,2
C001,R003963,2
C001,R003964,4
C001,R003965,8
C001,R003967,1
C001,R003968,1
C001,R003970,2
C001,R003971,4
C001,R003972,7
C001,R003978,4
C001,R003982,8
C001,R003983,1
C001,R003984,3
C001,R003985,3
C001,R003987,4
C001,R003988,1
C001,R003990,12
C001,R003991,3
C001,R003993,6
C001,R003995,1
C001,R003997,9
C001,R003999,5
C001,R004001,7
C001,R004003,3
C001,R004004,5
C001,R004005,2
C001,R004006,5
C001,R004007,3
C001,R004008,4
C001,R004009,3
C001,R004010,4
C001,R004011,2
C001,R004012,1
C001,R004013,4
C001,R004015,5
C001,R004017,2
C001,R004019,1
C001,R004021,1
C001,R004022,2
C001,R004023,2
C001,R004025,3
C001,R004026,9
C001,R004027,14
C001,R004028,2
C001,R004030,3
C001,R004031,12
C001,R004032,15
C001,R004034,1
C001,R004035,4
C001,R004036,1
C001,R004040,1
C001,R004041,10
C001,R004042,3
C001,R004043,1
C001,R004045,1
C001,R004046,5
C001,R004047,2
C001,R004049,6
C001,R004050,1
C001,R004051,11
C001,R004052,11
C001,R004053,6
C001,R004059,1
C001,R004060,7
C001,R004064,10
C001,R004069,4
C001,R004070,1
C001,R004073,12
C001,R004074,1
C001,R004075,8
C001,R004076,5
C001,R004079,8
C001,R004080,5
C001,R004085,3
C001,R004086,10
C001,R004091,1
C001,R004092,14
C001,R004093,4
C001,R004095,14
C001,R004099,4
C001,R004104,8
C001,R004106,4
C001,R004107,1
C001,R004108,4
C001,R004111,8
C001,R004114,2
C001,R004115,14
C001,R004117,4
C001,R004119,11
C001,R004120,3
C001,R004121,1
C001,R004123,1
C001,R004125,1
C001,R004128,1
C001,R004129,2
C001,R004130,15
C001,R004132,1
C001,R004133,1
C001,R004134,10
C001,R004136,11
C001,R004138,1
C001,R004144,3
C001,R004147,5
C001,R004149,1
C001,R004150,3
C001,R004152,5
C001,R004153,1
C001,R004154,2
C001,R004156,15
C001,R004157,4
C001,R004158,12
C001,R004159,7
C001,R004161,1
C001,R004163,14
C001,R004164,3
C001,R004166,3
C001,R004170,4
C001,R004172,2
C001,R004173,5
C001,R004175,5
C001,R004177,5
C001,R004182,3
C001,R004184,5
C001,R004185,1
C001,R004187,2
C001,R004190,3
C001,R004191,8
C001,R004192,11
C001,R004194,5
C001,R004197,2
C001,R004198,2
C001,R004200,5
C001,R004202,1
C001,R004207,1
C001,R004208,6
C001,R004212,3
C001,R004216,10
C001,R004218,10
C001,R004219,5
C001,R004220,4
C001,R004221,3
C001,R004222,2
C001,R004223,4
C001,R004224,11
C001,R004225,12
C001,R004227,1
C001,R004228,5
C001,R004229,1
C001,R004236,2
C001,R004237,1
C001,R004240,6
C001,R004242,3
C001,R004243,3
C001,R004244,2
C001,R004246,11
C001,R004247,3
C001,R004249,3
C001,R004250,2
C001,R004251,8
C001,R004254,3
C001,R004255,1
C001,R004256,7
C001,R004257,10
C001,R004259,6
C001,R004260,3
C001,R004267,2
C001,R004270,1
C001,R004273,3
C001,R004275,8
C001,R004276,3
C001,R004277,1
C001,R004279,9
C001,R004281,5
C001,R004282,9
C001,R004283,1
C001,R004284,10
C001,R004286,6
C001,R004289,9
C001,R004290,7
C001,R004291,4
C001,R004292,3
C001,R004295,4
C001,R004298,5
C001,R004299,5
C001,R004301,1
C001,R004302,4
C001,R004303,1
C001,R004305,4
C001,R004313,1
C001,R004316,1
C001,R004317,13
C001,R004319,2
C001,R004321,8
C001,R004322,3
C001,R004324,12
C001,R004327,13
C001,R004330,2
C001,R004331,1
C001,R004332,2
C001,R004333,1
C001,R004335,10
C001,R004336,2
C001,R004339,8
C001,R004341,5
C001,R004343,1
C001,R004344,2
C001,R004351,2
C001,R004352,3
C001,R004353,3
C001,R004354,2
C001,R004355,3
C001,R004357,14
C001,R004359,2
C001,R004366,2
C001,R004369,4
C001,R004370,3
C001,R004371,4
C001,R004373,3
C001,R004380,15
C001,R004381,1
C001,R004382,7
C001,R004384,2
C001,R004387,2
C001,R004391,10
C001,R004392,4
C001,R004394,4
C001,R004395,4
C001,R004396,4
C001,R004400,3
C001,R004401,15
C001,R004403,6
C001,R004404,1
C001,R004407,3
C001,R004410,14
C001,R004411,1
C001,R004412,3
C001,R004413,15
C001,R004415,3
C001,R004417,4
C001,R004418,1
C001,R004419,13
C001,R004423,14
C001,R004424,3
C001,R004425,3
C001,R004426,4
C001,R004430,1
C001,R004432,3
C001,R004434,5
C001,R004435,7
C001,R004437,2
C001,R004438,3
C001,R004441,3
C001,R004444,9
C001,R004446,2
C001,R004448,10
C001,R004449,5
C001,R004451,4
C001,R004453,5
C001,R004457,3
C001,R004459,1
C001,R004460,3
C001,R004461,1
C001,R004467,4
C001,R004468,7
C001,R004471,6
C001,R004472,10
C001,R004473,6
C001,R004474,13
C001,R004476,10
C001,R004478,12
C001,R004479,2
C001,R004482,11
C001,R004483,5
C001,R004484,3
C001,R004486,3
C001,R004488,3
C001,R004490,2
C001,R004492,3
C001,R004496,7
C001,R004498,4
C001,R004499,1
C001,R004500,1
C001,R004501,13
C001,R004502,3
C001,R004504,3
C001,R004506,3
C001,R004509,8
C001,R004511,4
C001,R004512,2
C001,R004516,5
C001,R004517,4
C001,R004519,8
C001,R004522,6
C001,R004523,2
C001,R004524,4
C001,R004526,6
C001,R004529,2
C001,R004530,2
C001,R004533,1
C001,R004534,1
C001,R004535,4
C001,R004537,5
C001,R004539,1
C001,R004540,10
C001,R004542,4
C001,R004543,14
C001,R004544,9
C001,R004546,4
C001,R004549,1
C001,R004550,1
C001,R004551,1
C001,R004555,4
C001,R004557,6
C001,R004563,1
C001,R004564,8
C001,R004565,2
C001,R004568,2
C001,R004569,12
C001,R004571,6
C001,R004573,1
C001,R004574,3
C001,R004576,8
C001,R004582,3
C001,R004584,3
C001,R004586,2
C001,R004587,14
C001,R004589,2
C001,R004590,6
C001,R004591,7
C001,R004592,5
C001,R004594,7
C001,R004595,4
C001,R004597,3
C001,R004599,3
C001,R004602,9
C001,R004603,2
C001,R004605,5
C001,R004606,4
C001,R004607,6
C001,R004608,2
C001,R004609,3
C001,R004610,2
C001,R004612,3
C001,R004614,10
C001,R004616,3
C001,R004619,6
C001,R004620,5
C001,R004621,4
C001,R004623,12
C001,R004625,1
C001,R004626,11
C001,R004629,4
C001,R004631,3
C001,R004632,3
C001,R004634,2
C001,R004635,3
C001,R004636,5
C001,R004637,1
C001,R004638,8
C001,R004639,2
C001,R004642,2
C001,R004644,6
C001,R004645,4
C001,R004646,1
C001,R004650,1
C001,R004660,2
C001,R004661,5
C001,R004662,4
C001,R004663,2
C001,R004667,1
C001,R004669,4
C001,R004670,6
C001,R004672,3
C001,R004675,10
C001,R004677,1
C001,R004679,1
C001,R004683,4
C001,R004686,4
C001,R004689,1
C001,R004691,1
C001,R004694,9
C001,R004696,6
C001,R004698,5
C001,R004699,2
C001,R004701,3
C001,R004703,3
C001,R004707,10
C001,R004709,1
C001,R004710,1
C001,R004712,3
C001,R004713,4
C001,R004714,6
C001,R004715,6
C001,R004717,7
C001,R004718,3
C001,R004725,6
C001,R004727,2
C001,R004728,1
C001,R004729,1
C001,R004731,5
C001,R004732,3
C001,R004737,2
C001,R004739,5
C001,R004741,2
C001,R004742,5
C001,R004746,1
C001,R004747,3
C001,R004749,2
C001,R004751,3
C001,R004752,2
C001,R004754,1
C001,R004755,6
C001,R004757,3
C001,R004758,13
C001,R004762,4
C001,R004768,8
C001,R004769,5
C001,R004771,2
C001,R004772,11
C001,R004773,7
C001,R004776,1
C001,R004777,9
C001,R004778,9
C001,R004781,2
C001,R004782,3
C001,R004784,3
C001,R004786,4
C001,R004787,4
C001,R004788,10
C001,R004789,4
C001,R004791,5
C001,R004792,1
C001,R004793,8
C001,R004797,1
C001,R004798,8
C001,R004799,3
C001,R004801,5
C001,R004802,3
C001,R004804,2
C001,R004805,4
C001,R004807,7
C001,R004808,9
C001,R004810,8
C001,R004811,2
C001,R004812,4
C001,R004813,2
C001,R004814,8
C001,R004815,3
C001,R004816,1
C001,R004822,13
C001,R004823,6
C001,R004827,1
C001,R004828,1
C001,R004832,8
C001,R004833,11
C001,R004834,13
C001,R004835,2
C001,R004836,3
C001,R004837,3
C001,R004838,8
C001,R004840,6
C001,R004842,6
C001,R004845,4
C001,R004846,5
C001,R004853,2
C001,R004854,8
C001,R004857,3
C001,R004859,2
C001,R004862,3
C001,R004864,4
C001,R004865,3
C001,R004867,3
C001,R004870,2
C001,R004871,8
C001,R004872,3
C001,R004875,4
C001,R004878,5
C001,R004880,2
C001,R004881,2
C001,R004885,1
C001,R004887,4
C001,R004888,10
C001,R004890,1
C001,R004891,3
C001,R004894,9
C001,R004896,3
C001,R004897,2
C001,R004899,15
C001,R004900,1
C001,R004901,3
C001,R004902,9
C001,R004903,1
C001,R004905,15
C001,R004910,2
C001,R004911,4
C001,R004915,11
C001,R004916,6
C001,R004917,5
C001,R004918,5
C001,R004921,2
C001,R004922,1
C001,R004925,2
C001,R004927,5
C001,R004928,2
C001,R004931,2
C001,R004932,9
C001,R004933,2
C001,R004934,1
C001,R004935,5
C001,R004936,2
C001,R004940,7
C001,R004941,1
C001,R004944,3
C001,R004947,1
C001,R004949,12
C001,R004950,1
C001,R004951,6
C001,R004952,1
C001,R004954,3
C001,R004956,5
C001,R004957,1
C001,R004958,4
C001,R004959,2
C001,R004960,2
C001,R004961,3
C001,R004964,1
C001,R004968,4
C001,R004969,6
C001,R004970,2
C001,R004971,2
C001,R004972,5
C001,R004977,4
C001,R004978,5
C001,R004979,9
C001,R004980,6
C001,R004981,1
C001,R004984,3
C001,R004987,1
C001,R004988,15
C001,R004992,3
C001,R004994,5
C001,R004995,6
C001,R004996,2
C001,R004999,2
C001,R005000,8
C001,R005001,2
C001,R005003,2
C001,R005005,7
C001,R005008,9
C001,R005010,2
C001,R005011,1
C001,R005012,11
C001,R005016,9
C001,R005017,4
C001,R005018,2
C001,R005019,12
C001,R005020,7
C001,R005022,1
C001,R005024,3
C001,R005025,3
C001,R005027,7
C001,R005028,5
C001,R005029,5
C001,R005030,7
C001,R005031,1
C001,R005032,2
C001,R005033,10
C001,R005034,10
C001,R005035,3
C001,R005036,15
C001,R005038,5
C001,R005042,6
C001,R005045,3
C001,R005046,5
C001,R005047,3
C001,R005049,1
C001,R005051,3
C001,R005052,2
C001,R005053,3
C001,R005055,1
C001,R005056,7
C001,R005057,3
C001,R005058,8
C001,R005060,9
C001,R005061,1
C001,R005063,6
C001,R005064,5
C001,R005065,5
C001,R005068,3
C001,R005069,4
C001,R005070,5
C001,R005071,5
C001,R005072,2
C001,R005074,2
C001,R005075,2
C001,R005076,7
C001,R005078,5
C001,R005079,5
C001,R005080,7
C001,R005081,1
C001,R005084,12
C001,R005086,4
C001,R005087,4
C001,R005088,5
C001,R005089,1
C001,R005090,13
C001,R005091,2
C001,R005092,2
C001,R005093,2
C001,R005094,2
C001,R005096,5
C001,R005097,9
C001,R005098,1
C001,R005103,3
C001,R005105,3
C001,R005116,6
C001,R005117,7
C001,R005118,1
C001,R005123,1
C001,R005125,2
C001,R005133,4
C001,R005134,3
C001,R005135,2
C001,R005136,10
C001,R005138,4
C001,R005139,3
C001,R005142,9
C001,R005147,6
C001,R005150,10
C001,R005154,8
C001,R005157,2
C001,R005158,1
C001,R005159,9
C001,R005161,5
C001,R005162,6
C001,R005165,5
C001,R005166,1
C001,R005167,2
C001,R005169,2
C001,R005171,4
C001,R005173,2
C001,R005174,3
C001,R005178,1
C001,R005179,13
C001,R005181,3
C001,R005183,1
C001,R005185,4
C001,R005188,2
C001,R005191,4
C001,R005193,6
C001,R005198,5
C001,R005201,2
C001,R005202,4
C001,R005203,10
C001,R005204,1
C001,R005205,4
C001,R005211,12
C001,R005213,3
C001,R005214,3
C001,R005217,8
C001,R005221,3
C001,R005224,1
C001,R005226,2
C001,R005227,6
C001,R005228,14
C001,R005229,1
C001,R005230,6
C001,R005232,1
C001,R005234,3
C001,R005236,3
C001,R005238,7
C001,R005240,5
C001,R005241,1
C001,R005245,6
C001,R005246,3
C001,R005248,8
C001,R005250,4
C001,R005253,4
C001,R005254,1
C001,R005256,13
C001,R005260,3
C001,R005265,5
C001,R005268,9
C001,R005269,5
C001,R005270,1
C001,R005271,1
C001,R005273,11
C001,R005274,8
C001,R005275,1
C001,R005276,4
C001,R005277,1
C001,R005278,1
C001,R005281,3
C001,R005282,2
C001,R005283,7
C001,R005285,3
C001,R005287,2
C001,R005288,11
C001,R005289,13
C001,R005291,5
C001,R005294,6
C001,R005295,4
C001,R005296,6
C001,R005298,2
C001,R005300,5
C001,R005302,4
C001,R005303,5
C001,R005306,11
C001,R005307,1
C001,R005308,2
C001,R005309,5
C001,R005312,3
C001,R005315,4
C001,R005316,1
C001,R005320,1
C001,R005321,12
C001,R005323,3
C001,R005324,3
C001,R005327,8
C001,R005330,1
C001,R005335,4
C001,R005337,13
C001,R005339,1
C001,R005341,4
C001,R005342,9
C001,R005350,6
C001,R005351,2
C001,R005352,7
C001,R005355,8
C001,R005356,1
C001,R005358,5
C001,R005359,3
C001,R005360,2
C001,R005361,5
C001,R005362,9
C001,R005364,10
C001,R005368,5
C001,R005369,1
C001,R005370,2
C001,R005371,15
C001,R005372,4
C001,R005374,3
C001,R005375,8
C001,R005381,3
C001,R005382,3
C001,R005383,7
C001,R005385,12
C001,R005386,14
C001,R005387,2
C001,R005390,3
C001,R005391,2
C001,R005392,6
C001,R005394,2
C001,R005395,5
C001,R005396,8
C001,R005397,2
C001,R005398,7
C001,R005400,7
C001,R005402,6
C001,R005403,12
C001,R005404,2
C001,R005405,14
C001,R005407,3
C001,R005408,5
C001,R005410,5
C001,R005411,7
C001,R005413,7
C001,R005414,2
C001,R005415,1
C001,R005416,2
C001,R005417,3
C001,R005420,1
C001,R005421,1
C001,R005422,2
C001,R005423,4
C001,R005425,4
C001,R005427,1
C001,R005428,5
C001,R005430,4
C001,R005438,11
C001,R005440,3
C001,R005442,4
C001,R005444,11
C001,R005449,2
C001,R005454,3
C001,R005457,2
C001,R005458,3
C001,R005461,1
C001,R005464,3
C001,R005467,3
C001,R005469,7
C001,R005470,8
C001,R005472,4
C001,R005474,4
C001,R005475,5
C001,R005476,11
C001,R005477,3
C001,R005478,1
C001,R005480,4
C001,R005481,2
C001,R005482,3
C001,R005483,2
C001,R005485,6
C001,R005486,12
C001,R005488,6
C001,R005490,4
C001,R005491,3
C001,R005495,6
C001,R005496,2
C001,R005497,2
C001,R005498,2
C001,R005499,1
C001,R005500,5
C001,R005502,14
C001,R005506,1
C001,R005507,2
C001,R005508,13
C001,R005510,4
C001,R005512,2
C001,R005514,3
C001,R005517,4
C001,R005519,3
C001,R005520,1
C001,R005524,3
C001,R005526,8
C001,R005527,9
C001,R005529,4
C001,R005530,2
C001,R005531,3
C001,R005532,2
C001,R005533,3
C001,R005538,1
C001,R005539,5
C001,R005540,1
C001,R005543,11
C001,R005547,1
C001,R005548,2
C001,R005549,5
C001,R005553,5
C001,R005556,6
C001,R005557,5
C001,R005558,6
C001,R005562,2
C001,R005563,3
C001,R005566,9
C001,R005569,2
C001,R005574,1
C001,R005575,9
C001,R005578,1
C001,R005582,3
C001,R005583,2
C001,R005584,3
C001,R005585,2
C001,R005593,2
C001,R005594,1
C001,R005596,6
C001,R005601,10
C001,R005602,4
C001,R005603,2
C001,R005604,7
C001,R005605,1
C001,R005606,10
C001,R005607,6
C001,R005608,7
C001,R005609,1
C001,R005611,2
C001,R005612,5
C001,R005613,1
C001,R005615,5
C001,R005617,2
C001,R005618,4
C001,R005619,3
C001,R005620,2
C001,R005623,10
C001,R005626,1
C001,R005629,5
C001,R005631,14
C001,R005633,11
C001,R005636,8
C001,R005637,15
C001,R005639,7
C001,R005640,1
C001,R005641,2
C001,R005642,3
C001,R005644,1
C001,R005645,1
C001,R005649,2
C001,R005650,2
C001,R005651,3
C001,R005652,2
C001,R005653,6
C001,R005655,5
C001,R005657,3
C001,R005658,8
C001,R005659,9
C001,R005660,11
C001,R005662,4
C001,R005668,3
C001,R005669,2
C001,R005671,4
C001,R005672,5
C001,R005675,1
C001,R005677,8
C001,R005679,2
C001,R005681,3
C001,R005682,1
C001,R005686,4
C001,R005692,4
C001,R005693,3
C001,R005694,1
C001,R005695,12
C001,R005699,4
C001,R005700,2
C001,R005701,10
C001,R005704,2
C001,R005712,2
C001,R005714,6
C001,R005716,3
C001,R005718,4
C001,R005722,4
C001,R005723,3
C001,R005724,3
C001,R005726,7
C001,R005727,3
C001,R005731,4
C001,R005732,2
C001,R005733,2
C001,R005734,15
C001,R005737,2
C001,R005738,2
C001,R005740,4
C001,R005742,3
C001,R005744,4
C001,R005746,3
C001,R005747,1
C001,R005748,5
C001,R005749,7
C001,R005751,10
C001,R005753,5
C001,R005755,4
C001,R005758,13
C001,R005760,5
C001,R005762,15
C001,R005763,4
C001,R005764,1
C001,R005766,6
C001,R005768,3
C001,R005769,2
C001,R005770,1
C001,R005771,3
C001,R005772,4
C001,R005775,6
C001,R005776,12
C001,R005779,7
C001,R005783,4
C001,R005784,4
C001,R005787,1
C001,R005790,7
C001,R005791,3
C001,R005792,2
C001,R005793,3
C001,R005794,1
C001,R005795,3
C001,R005796,1
C001,R005800,6
C001,R005806,3
C001,R005807,2
C001,R005808,3
C001,R005809,3
C001,R005810,1
C001,R005813,2
C001,R005814,2
C001,R005816,5
C001,R005817,4
C001,R005818,2
C001,R005820,4
C001,R005823,2
C001,R005826,4
C001,R005828,4
C001,R005831,15
C001,R005832,10
C001,R005835,3
C001,R005836,3
C001,R005837,1
C001,R005838,2
C001,R005839,6
C001,R005842,6
C001,R005843,3
C001,R005846,8
C001,R005847,5
C001,R005849,3
C001,R005850,1
C001,R005851,1
C001,R005852,3
C001,R005853,2
C001,R005856,11
C001,R005858,5
C001,R005860,6
C001,R005861,1
C001,R005862,9
C001,R005864,3
C001,R005865,3
C001,R005869,10
C001,R005870,3
C001,R005874,2
C001,R005875,4
C001,R005877,3
C001,R005880,3
C001,R005881,3
C001,R005882,6
C001,R005883,3
C001,R005884,4
C001,R005887,15
C001,R005888,5
C001,R005889,1
C001,R005890,6
C001,R005891,3
C001,R005893,2
C001,R005896,8
C001,R005899,3
C001,R005901,13
