evidence_id,u_entity_key,v_entity_key,effect_type,agreement_domain,weight,source_type,direction_recorded,confidence_bucket,qc_flag
346,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,review
347,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,review
348,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,review
349,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,review
350,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,fail
351,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,fail
352,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,fail
353,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,fail
354,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,fail
355,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,fail
356,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,fail
357,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,pass
358,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,pass
359,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,pass
360,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,pass
361,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,pass
362,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,pass
363,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,pass
364,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,review
365,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,review
366,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,review
367,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,review
368,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,review
369,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,review
370,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,review
371,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,fail
372,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,fail
373,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,fail
374,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,fail
375,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,fail
376,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,fail
377,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,fail
378,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,pass
379,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,pass
380,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,pass
381,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,pass
382,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,pass
383,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,pass
384,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,pass
385,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,review
386,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,review
387,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,review
388,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,review
389,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,review
390,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,review
391,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,review
392,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,fail
393,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,fail
394,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,fail
395,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,fail
396,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,fail
397,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,fail
398,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,fail
399,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,pass
400,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,pass
401,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,pass
402,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,pass
403,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,pass
404,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,pass
405,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,pass
406,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,review
407,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,review
408,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,review
409,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,review
410,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,review
411,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,review
412,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,review
413,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,fail
414,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,fail
415,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,fail
416,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,fail
417,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,fail
418,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,fail
419,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,fail
420,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,pass
421,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,pass
422,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,pass
423,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,pass
424,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,pass
425,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,pass
426,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,pass
427,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,review
428,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,review
429,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,review
430,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,review
431,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,review
432,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,review
433,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,review
434,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,fail
435,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,fail
436,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,fail
437,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,fail
438,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,fail
439,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,fail
440,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,fail
441,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,pass
442,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,pass
443,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,pass
444,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,pass
445,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,pass
446,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,pass
447,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,pass
448,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,review
449,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,review
450,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,review
451,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,review
452,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,review
453,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,review
454,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,review
455,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,fail
456,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,fail
457,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,fail
458,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,fail
459,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,fail
460,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,fail
461,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,fail
462,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,pass
463,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,pass
464,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,pass
465,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,pass
466,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,pass
467,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,pass
468,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,pass
469,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,review
470,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,review
471,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,review
472,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,review
473,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,review
474,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,review
475,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,review
476,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,fail
477,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,fail
478,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,fail
479,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,fail
480,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,fail
481,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,fail
482,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,fail
483,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,pass
484,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,pass
485,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,pass
486,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,pass
487,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,pass
488,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,pass
489,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,pass
490,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,review
491,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,review
492,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,review
493,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,review
494,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,review
495,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,review
496,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,review
497,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,fail
498,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,fail
499,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,fail
500,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,fail
501,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,fail
502,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,fail
503,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,fail
504,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,pass
505,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,pass
506,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,pass
507,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,pass
508,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,pass
509,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,pass
510,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,pass
511,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,review
512,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,review
513,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,review
514,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,review
515,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,review
516,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,review
517,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,review
518,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,fail
519,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,fail
520,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,fail
521,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,fail
522,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,fail
523,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,fail
524,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,fail
525,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,pass
526,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,pass
527,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,pass
528,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,pass
529,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,pass
530,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,pass
531,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,pass
532,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,review
533,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,review
534,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,review
535,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,review
536,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,review
537,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,high,review
538,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,review
539,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,fail
540,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,low,fail
541,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,fail
542,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,fail
543,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,medium,fail
544,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,fail
545,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,fail
546,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,high,pass
547,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,pass
548,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,high,pass
549,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,low,pass
550,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,low,pass
551,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,low,pass
552,EB367A25743,E2003EAA929,activation,trend,1,experiment,U_to_V,medium,pass
553,EB367A25743,E2003EAA929,repression,contrast,1,pipeline,V_to_U,medium,review
554,EB367A25743,E2003EAA929,activation,trend,1,curation,U_to_V,medium,review
555,EB367A25743,E2003EAA929,repression,contrast,1,database,V_to_U,high,review
556,EB367A25743,E5B18293B9C,activation,trend,1,experiment,U_to_V,high,review
557,EB367A25743,E5B18293B9C,repression,contrast,1,pipeline,V_to_U,high,review
558,EB367A25743,E5B18293B9C,activation,trend,1,curation,U_to_V,low,review
559,EB367A25743,E5B18293B9C,repression,contrast,1,database,V_to_U,low,review
560,EB367A25743,E5B18293B9C,activation,trend,1,experiment,U_to_V,low,fail
561,EB367A25743,E5B18293B9C,repression,contrast,1,pipeline,V_to_U,medium,fail
562,EB367A25743,E5B18293B9C,activation,trend,1,curation,U_to_V,medium,fail
563,EB367A25743,E5B18293B9C,repression,contrast,1,database,V_to_U,medium,fail
564,EB367A25743,E5B18293B9C,activation,trend,1,experiment,U_to_V,high,fail
565,EB367A25743,E5B18293B9C,repression,contrast,1,pipeline,V_to_U,high,fail
566,EB367A25743,E5B18293B9C,activation,trend,1,curation,U_to_V,high,fail
567,EB367A25743,E5B18293B9C,repression,contrast,1,database,V_to_U,low,pass
568,EB367A25743,E5B18293B9C,activation,trend,1,experiment,U_to_V,low,pass
569,EB367A25743,E5B18293B9C,repression,contrast,1,pipeline,V_to_U,low,pass
570,EB367A25743,E5B18293B9C,activation,trend,1,curation,U_to_V,medium,pass
571,EB367A25743,E5B18293B9C,repression,contrast,1,database,V_to_U,medium,pass
572,EB367A25743,E5B18293B9C,activation,trend,1,experiment,U_to_V,medium,pass
573,EB367A25743,E5B18293B9C,repression,contrast,1,pipeline,V_to_U,high,pass
574,EB367A25743,E5B18293B9C,activation,trend,1,curation,U_to_V,high,review
575,EB367A25743,E5B18293B9C,repression,contrast,1,database,V_to_U,high,review
576,EB367A25743,E5B18293B9C,activation,trend,1,experiment,U_to_V,low,review
577,EB367A25743,E5B18293B9C,repression,contrast,1,pipeline,V_to_U,low,review
578,EB367A25743,E5B18293B9C,activation,trend,1,curation,U_to_V,low,review
579,EB367A25743,E5B18293B9C,repression,contrast,1,database,V_to_U,medium,review
580,EB367A25743,E5B18293B9C,activation,trend,1,experiment,U_to_V,medium,review
581,EB367A25743,E5B18293B9C,repression,contrast,1,pipeline,V_to_U,medium,fail
582,EB367A25743,E5B18293B9C,activation,trend,1,curation,U_to_V,high,fail
583,EB367A25743,E5B18293B9C,repression,contrast,1,database,V_to_U,high,fail
584,EB367A25743,E5B18293B9C,activation,trend,1,experiment,U_to_V,high,fail
585,EB367A25743,E5B18293B9C,repression,contrast,1,pipeline,V_to_U,low,fail
586,EB367A25743,E5B18293B9C,activation,trend,1,curation,U_to_V,low,fail
587,EB367A25743,E5B18293B9C,repression,contrast,1,database,V_to_U,low,fail
588,EB367A25743,E5B18293B9C,activation,trend,1,experiment,U_to_V,medium,pass
589,EB367A25743,E5B18293B9C,repression,contrast,1,pipeline,V_to_U,medium,pass
590,EB367A25743,E5B18293B9C,activation,trend,1,curation,U_to_V,medium,pass
591,EB367A25743,E5B18293B9C,repression,contrast,1,database,V_to_U,high,pass
