segment_id,slot_id,threshold_low,threshold_high,unit_price
SEG09de071f1a,TSa114592a6e,1.03,5.16,168.131
SEG829592f338,TS030306ac46,79.5,105.8,52.4445
SEG657b119efc,TS0e2a47f426,1.03,5.16,168.131
SEGcd166ad972,TS42d0b628c0,65.0,79.4,54.9888
SEGf428b9669e,TS0064756dcb,0.36,0.9,171.336
SEG2800dcaf2e,TSf3c4cf7d55,0.653,1.959,195.46
SEG973cbb6fa2,TSe9c90cedfa,15.0,18.5,108.435
SEG11896d86dd,TSb0a72470c9,301.0,344.0,212.286
SEG0f0994bb2f,TS2caf91eb09,258.1,300.9,218.044
SEGeb6538dc30,TSe9c90cedfa,2.1,8.4,149.385
SEG6e266e7e15,TS874720f008,105.9,141.04,50.8469
SEG833410027c,TSde0255c439,5.936,5.937,127.251
SEGf8df66cb84,TS3f4a752d20,167.1,187.0,17.2241
SEG7d01b49ad7,TS78f161f2ff,331.6,395.9,98.0178
SEG44308a5625,TS31df6c22e6,79.5,105.8,52.9179
SEG4049494ca3,TSa55de547fe,386.6,434.8,201.092
SEG9a4596f304,TS04fcc74874,310.2,328.0,106.131
SEG0e9c90088f,TS8a860b9b72,26.1,33.6,96.7136
SEG23bcbf1127,TS6e1a677fa1,144.8,165.4,326.954
SEG15d9353452,TS8ea511c0a1,115.0,117.0,20.2143
SEGcb40c53bc7,TS8a860b9b72,115.0,117.0,20.2143
SEG001b6512be,TSf5bb5644d6,312.6,400.0,165.56
SEG95b6b216f5,TS04fcc74874,90.0,96.9,56.6363
SEG03f090aaff,TSeb9415d128,328.1,400.0,100.467
SEG34a7bb2abb,TSf0e592f52c,147.1,167.0,18.1333
SEGe026233ff9,TSf8f59db910,33.7,37.5,93.9432
SEG317d47ea40,TS4c537bf323,90.0,96.9,56.6363
SEG1cd8b3e4fc,TS73837dcaff,310.2,328.0,106.131
SEG8e8325fe91,TS40e6d8607e,202.0,205.0,177.555
SEGc7e50f06a4,TS6b2a8043e4,165.8,189.09,100.23
SEG86adb934f4,TS2e3a4076ec,15.0,18.5,108.435
SEGb83494b4d8,TS0ae713d1a5,79.5,105.8,52.9179
SEGfe32af29d5,TS73837dcaff,255.0,258.0,221.953
SEG03a3454608,TS1f1def30c4,32.9,37.5,135.447
SEGc93d950720,TSa18c1ed2d2,115.0,124.0,373.859
SEG125e53090a,TS70c9f1cdf8,97.0,134.9,54.9607
SEGc31fdd4fdb,TSfeb615966d,75.1,85.5,62.0938
SEG31687b278c,TS874720f008,193.1,226.8,0.57582
SEG0841105b84,TS04fcc74874,310.0,328.0,106.131
SEG643bf49e57,TS31165b053e,220.1,250.0,20.3456
SEG9694617dc4,TSa5f1ec3f85,301.0,344.0,212.286
SEGa43389bb5d,TS98b842dd92,1.462,2.924,152.17
SEG3767798b5a,TS68cccee489,97.0,134.9,54.9607
SEG98783cb4ed,TS4f3da44342,0.36,0.9,171.336
SEG61022f006e,TS874720f008,14.1,23.4,155.573
SEG47095fd3b7,TS8c634a4f2c,220.1,250.0,20.3456
SEGddf36af9fd,TS87c63a4e02,79.5,105.8,134.928
SEG7f06fe1cbe,TSc43ca385e8,32.9,37.5,135.447
SEG5484573f3f,TS0afeb9f6ae,79.5,105.8,52.4445
SEG57c55f9fcf,TSd0fc980b3a,105.9,141.04,50.8469
SEG28cb944226,TS3f6b29d3d4,65.0,79.4,55.5115
SEG42d1051fa0,TS8b14b0e305,88.8,113.9,55.9683
SEG4d8b632c07,TSe5a8bddd9e,79.5,105.8,52.9179
SEGe7a8f8002b,TS030306ac46,158.3,165.7,100.75
SEG076bbea444,TS3856554761,144.8,165.4,28.3364
SEG2fb916210d,TS97e6bd8f9b,165.8,189.09,100.23
SEGdfc62bde23,TSa442a672e5,26.1,33.6,96.7136
SEGe030208a67,TSa55de547fe,310.0,328.0,106.131
SEG2652761e74,TS7cb9d4122f,33.7,37.5,93.9432
SEG69d1e77ca5,TS443ac81312,156.0,156.25,171.09
SEG3cfadd52f6,TSa0373678c6,105.9,136.3,130.382
SEGfe74daf833,TSe8cf6380ac,15.0,18.5,108.435
SEGdea147170a,TS4d5a110698,65.0,79.4,142.403
SEG4f78239999,TS25a9345498,172.1,193.0,0.515207
SEG1d59f95c49,TSba51d6f88e,75.1,85.5,62.0938
SEG01e2d41c8c,TSa5f1ec3f85,165.8,189.09,100.23
SEGbeae142ec0,TSeb58535d43,386.6,434.8,201.092
SEG5159cc6f6d,TS4447a8fd1d,187.1,208.0,16.5371
SEG0ee0f6ff3d,TSeb58535d43,129.1,150.4,0.393982
SEGa3c0c615f1,TSf6619c37bf,105.9,136.3,51.34
SEG4888ee28ac,TSe9505e645a,6.2,6.3,109.264
SEG052dc4871c,TSda410e142f,328.1,399.7,100.467
SEG27cf6fab7d,TS7bda0322ac,70.1,75.0,61.8359
SEGb705cd60ce,TSe8cf6380ac,185.0,220.0,21.3154
SEG3f0ec18fb2,TSc9b8f16ba0,18.6,26.0,102.885
SEG458c4a323e,TSeb9415d128,310.0,328.0,106.131
SEG1c89356bf6,TSf2f132c858,165.5,208.0,310.326
SEGddb5183c59,TS5ea5d90b6c,312.6,400.0,165.56
SEGe38f74d377,TSee8f79fd45,165.8,189.09,100.23
SEGd03560facc,TScfb121d745,90.0,96.9,56.6363
SEG51f8ddc53c,TS4d5a110698,165.8,189.09,100.23
SEG76f8cab51d,TS7742df5bec,79.5,105.8,52.9179
SEGf22805b9fe,TS7143fb07ff,15.0,18.5,108.435
SEG9400a73b8d,TSa0373678c6,18.6,26.0,102.885
SEGb82b1bb196,TS632a2e8ee3,240.1,312.5,172.836
SEG27eb801a70,TSc11915e3ee,344.1,386.5,206.618
SEGa7b81097a6,TS50f763e077,75.0,88.7,58.2271
SEGd1498aa642,TSbe35f40078,165.5,208.0,310.326
SEG9d51ce4972,TSc9b8f16ba0,187.1,208.0,16.5371
SEGa93c9252de,TSfeb615966d,114.0,136.4,56.9391
SEGc5730a05a0,TS42d0b628c0,115.0,117.0,20.2143
SEG46da912c82,TS2b7842f554,301.0,344.0,212.286
SEG7279f0e33a,TS87d83de23a,310.0,315.2,98.727
SEG7bba3fd84b,TS49044e168e,115.0,124.0,34.0239
SEG4d432de5a7,TS6f1fc6830c,147.1,167.0,18.1333
SEGb63b7e13b4,TS5ea5d90b6c,26.1,33.6,96.7136
SEGb621767adc,TS872840c56f,165.8,189.09,100.23
SEG335e487ae4,TS3856554761,155.1,158.2,101.649
SEG77cafc1e76,TS874720f008,33.7,37.5,93.9432
SEG7e870e3496,TSc7c50e9162,26.1,33.6,96.7136
SEG3554bd30fc,TS7376d266d9,97.0,134.9,54.9607
SEG5fdaab3846,TS37ff698958,144.8,165.4,326.954
SEG5371922fee,TS7cf3133006,88.8,113.9,57.7753
SEGfed0e15954,TS40e6d8607e,386.6,434.8,201.092
SEGd614a47686,TSa0373678c6,205.1,240.0,174.556
SEG19a462466f,TSf988146cfc,220.1,250.0,20.3456
SEGf37bedc8c6,TS7cb9d4122f,135.0,152.4,55.6976
SEGaa92c596f6,TS6b2a8043e4,144.8,165.4,28.3364
SEG6187cf7c0f,TScfb121d745,0.721,0.722,178.06
SEGdd97392a19,TSe9513bdbd6,165.5,208.0,310.326
SEGdea48821f3,TS0e5dfbabce,70.1,75.0,61.8359
SEG42f3ae3b28,TS84b8520c28,32.9,37.5,135.447
SEG4901d3f5cd,TS6ff2389c54,129.1,150.4,0.393982
SEG78bdc01caa,TS666767b301,250.1,280.0,18.9919
SEG180531df3a,TS42d0b628c0,88.8,113.9,55.9683
SEG011e260f02,TSc11915e3ee,33.7,37.5,93.9432
SEG97fcdd8990,TS97e6bd8f9b,65.0,79.4,54.9888
SEG70c8be6c9b,TS632a2e8ee3,18.6,26.0,102.885
SEG5924889344,TSd29e70c128,156.0,156.25,157.534
SEG42eacd93dd,TSf426558a2a,117.0,129.0,0.353573
SEGab2b53c282,TS7bda0322ac,250.1,280.0,18.9919
SEG045a2a4edd,TS249557872b,220.1,250.0,20.3456
SEG9114d456e5,TS25e8984bfe,147.1,167.0,18.1333
SEG27d957030b,TSaf4f280f49,172.1,193.0,0.515207
SEG84d80acc62,TS1f1def30c4,75.0,88.7,59.6592
SEG84aeb54781,TS04fcc74874,115.0,124.0,373.859
SEGa8b10a5d21,TS432824cef5,158.3,165.7,100.75
SEGeb7554d618,TS25a9345498,0.36,0.9,171.336
SEG149302572a,TS469a3b02e2,0.653,1.959,195.46
SEGbaaec973d7,TS7cf3133006,14.1,23.4,155.573
SEG94402617c0,TSb32f93b444,258.1,300.9,218.044
SEGc2f6a0e5cc,TS4c537bf323,50.0,70.0,64.9502
SEGb00fa1ffc3,TS8bd964e3f8,26.1,33.6,96.7136
SEG51fbcf2982,TS025d083f40,144.8,165.4,326.954
SEGaeeca9813d,TS40e6d8607e,310.0,328.0,106.131
SEGabc0eb85c2,TS07d3a63e2b,187.1,208.0,16.5371
SEG4844690347,TSfeb615966d,79.5,105.8,52.4445
SEG856bb5484a,TS25a9345498,88.8,113.9,57.7753
SEGb9e6cc7ebf,TSf98c56f109,65.0,79.4,142.403
SEG9d48e4edca,TS2661a11a3f,167.1,187.0,17.2241
SEG6304b89dd5,TS249557872b,6.2,6.3,109.264
SEGbe62a1f392,TSf25add6f3a,10.0,14.0,215.54
SEGcfe4736886,TS5be34975d7,144.8,165.4,326.954
SEG9be2bb7c01,TS5368b7fc42,32.9,37.5,135.447
SEGad19b535cf,TSe9c90cedfa,0.721,0.722,178.06
SEG2fa7499609,TScbb1097136,1.03,5.16,168.131
SEG7e62cc1a46,TS42d0b628c0,14.1,23.4,155.573
SEG568a5a42b6,TSc7c50e9162,165.8,189.09,100.23
SEG7888154121,TSd0fc980b3a,165.5,208.0,310.326
SEG024546d285,TS741a1f1b80,331.6,395.9,98.0178
SEG909d322c6f,TS4c537bf323,32.9,37.5,135.447
SEG5853f2978f,TSfa3e5079a3,79.5,105.8,52.4445
SEG936ba6eab9,TS7cb9d4122f,150.5,172.0,0.444492
SEG3670b012b2,TScfb121d745,75.1,85.5,62.0938
SEG470440e210,TSf25add6f3a,65.0,79.4,142.393
SEGf526c88822,TSf0f0a49e31,15.0,18.5,108.435
SEG37d4df7836,TSa790cd60e5,0.721,0.722,178.06
SEG61c3e4b9c4,TSff6b080e7d,23.5,32.8,141.012
SEG3a83ecacfb,TS443166fe6c,117.0,129.0,0.353573
SEG56f19990b3,TS21c7a3001a,250.1,280.0,18.9919
SEG5a0204f0f0,TScb0b285159,310.0,328.0,106.131
SEG01a5e9bb5b,TSb0a72470c9,328.1,399.7,100.467
SEG550956352a,TS31165b053e,144.8,165.4,28.3364
SEG161e491ee5,TS37ff698958,250.1,280.0,18.9919
SEGefd3bb47c5,TSf988146cfc,301.0,344.0,212.286
SEG1142bc00a1,TSa442a672e5,65.0,79.4,142.403
SEG92fd262e7b,TSde0255c439,97.0,134.9,54.9607
SEG7053f5b64b,TS76d4197a5d,50.0,70.0,64.9502
SEGe93cf9ff5d,TSd5ab48622e,32.9,37.5,135.447
SEGcf75999943,TS7143fb07ff,147.1,167.0,18.1333
SEG7fd4d72b2c,TS8ea511c0a1,328.1,400.0,100.467
SEG86e0f10328,TSf98c56f109,165.8,189.09,100.23
SEG8cefe790d9,TS874720f008,33.7,37.5,93.9432
SEGe657aefd61,TSd0fc980b3a,152.5,165.9,55.738
SEGa25f849986,TS26b55ccfc1,165.5,208.0,310.326
SEGd2e5920c29,TS4f3da44342,129.1,150.4,0.393982
SEG0b1a8c99b0,TS7b7bafb0fa,0.653,1.959,195.46
SEG55ad3e8e42,TS7742df5bec,65.0,79.4,142.403
SEGa17ae85030,TSe6714cbfdd,301.0,344.0,212.286
SEG60fa8e414c,TS6ef1672b5d,220.1,250.0,20.3456
SEGd7085c6657,TS8895174cf3,50.0,70.0,64.9502
SEG2488b44411,TSda410e142f,156.0,156.25,157.534
SEGb53666547d,TS05928b46fe,172.1,193.0,0.515207
SEG439e8b236e,TS9dba1a3b01,2.1,8.4,149.385
SEG9fda707aa8,TS70c9f1cdf8,114.0,130.3,54.9015
SEG05afda74dd,TS8c634a4f2c,250.1,280.0,18.9919
SEGcf33c63b5d,TS25116cbe77,79.5,105.8,134.928
SEG7e4e2d9075,TS5624c05049,220.1,250.0,20.3456
SEG62d5dbaca4,TSa55de547fe,158.3,165.7,100.75
SEG957878f3f1,TSc99f6324df,88.8,113.9,57.7753
SEG49cf8904a0,TS8895174cf3,105.9,141.04,130.352
SEG833e551c65,TSd29e70c128,147.1,167.0,18.1333
SEGc5609e706f,TSbc57395db7,150.5,172.0,0.444492
SEG61bcc895ca,TS5f1586151b,0.653,1.959,195.46
SEG7cdc055209,TS0e5dfbabce,240.1,312.5,172.836
SEG080959951f,TS4d5a110698,117.0,129.0,0.353573
SEGee78edc8f9,TSd18d3cfa89,1.462,2.924,152.17
SEGb429ea4450,TS68cccee489,155.1,158.2,101.649
SEG82585f2447,TSa5f1ec3f85,26.1,33.6,96.7136
SEG6341eef356,TS25116cbe77,50.0,70.0,61.4538
SEG614ac101d5,TSff6b080e7d,310.0,328.0,106.131
SEG4d44a7672f,TS98b842dd92,33.7,37.5,93.9432
SEGa140707612,TSe4260e2609,193.1,226.8,0.57582
SEG7e6a747454,TS73837dcaff,202.0,205.0,177.555
SEG806f230bab,TS3f6b29d3d4,158.3,165.7,100.75
SEGc94f4fd12f,TSff6b080e7d,26.1,33.6,96.7136
SEG06ebc7282b,TSeb58535d43,202.0,205.0,177.555
SEGc44438ddad,TSf2f132c858,144.8,165.4,326.954
SEG49420393e0,TSaf4f280f49,26.1,33.6,96.7136
SEG0f455bc7d9,TS8895174cf3,75.1,85.5,62.0938
SEG26f8792601,TS7b7bafb0fa,0.36,0.9,171.336
SEG049e55d51f,TSd08b69a66f,147.1,167.0,18.1333
SEG7898ad215f,TS4447a8fd1d,14.1,23.4,155.573
SEGf83be29c01,TS87c63a4e02,155.0,158.2,101.649
SEG7bf217a2b1,TSd0fc980b3a,147.1,167.0,18.1333
SEG46edabd3e4,TS68bd1ddae5,386.6,434.8,201.092
SEG946e99b0f3,TSa2bddef18e,187.1,208.0,16.5371
SEG6b3c82e779,TSba51d6f88e,33.7,37.5,93.9432
SEG1328172768,TSf8f59db910,18.6,26.0,102.885
SEGf449ea1c8c,TS6f1fc6830c,115.0,117.0,20.2143
SEGb09567f1ee,TSc7c50e9162,167.1,187.0,17.2241
SEG1b8a9dc7b0,TSb32f93b444,155.0,158.2,101.649
SEG14734a0415,TS6e1a677fa1,158.3,165.7,100.75
SEGb41595a176,TSa442a672e5,144.8,165.4,28.3364
SEGf7b4e4b52c,TS3d7ccb0210,165.8,194.39,100.23
SEG2c3bda7976,TS8b14b0e305,165.8,194.39,100.23
SEG80db04fb6b,TSc84e67f3cf,70.1,85.3,64.8355
SEG9775b153b1,TS0e5dfbabce,65.0,79.4,54.9888
SEG6424ad3397,TS7cf3133006,115.0,117.0,20.2143
SEG2de1c6b300,TSf5bb5644d6,220.1,250.0,20.3456
SEG74573bb582,TS07d3a63e2b,88.8,113.9,57.7753
SEGfc31c04189,TS2caf91eb09,255.0,258.0,221.953
SEGecf3a76af1,TSf0553561e8,147.1,167.0,18.1333
SEG1728fbfa09,TS0afeb9f6ae,18.6,26.0,102.885
SEG1a52f6dfbb,TS68bd1ddae5,1.462,2.924,152.17
SEGe10164bd27,TS30f6b06801,100.0,155.9,190.763
SEG122d2231b8,TS05928b46fe,105.9,136.3,51.34
SEG78c8ee76fb,TS6ef1672b5d,23.5,32.8,141.012
SEG69cb83a092,TSf0553561e8,187.1,208.0,16.5371
SEG49dbbceacb,TSd0fc980b3a,10.0,14.0,215.54
SEG085478528d,TSc99f6324df,158.3,165.7,100.75
SEG2fe32b8593,TS443ac81312,124.1,144.7,30.0234
SEG350c2ea0d6,TS84b8520c28,165.5,208.0,310.326
SEGa32c8ef961,TSe6714cbfdd,250.1,280.0,18.9919
SEG9e14aaf551,TS6ef1672b5d,5.936,5.937,127.251
SEGfe155a9bc5,TS3f6b29d3d4,328.1,400.0,100.467
SEG3dad2698c5,TSe6714cbfdd,1.03,5.16,168.131
SEG7e4c665a09,TSd08b69a66f,117.0,129.0,0.353573
SEG169bce49fe,TS5b76c70c04,88.8,113.9,55.9683
SEGee949089aa,TSaf4f280f49,331.6,395.9,98.0178
SEG7b1142df27,TS3f4a752d20,315.3,331.5,98.3015
SEGcabd9ee711,TSf7c05ecaf1,315.3,331.5,98.3015
SEG0e104f28d9,TS25116cbe77,18.6,26.0,102.885
SEGb3ccd6d2ad,TS31165b053e,70.1,85.3,64.8355
SEG74ebfa36f3,TS025d083f40,14.1,23.4,155.573
SEG9279a48895,TSe8cf6380ac,167.1,187.0,17.2241
SEG0f70e0a85d,TSf8f59db910,152.5,165.9,55.738
SEG3c817b8b06,TSf450088623,150.5,172.0,0.444492
SEG3ab4749706,TS97e6bd8f9b,328.1,399.7,100.467
SEG4b718b1f94,TS09c93edef7,18.6,26.0,102.885
SEG4cf954a332,TSf7c05ecaf1,167.1,187.0,17.2241
SEGf295ca2f0b,TS8ea511c0a1,14.1,23.4,155.573
SEG32010dc705,TSc84e67f3cf,26.1,33.6,96.7136
SEG247e56d897,TS84b8520c28,155.0,158.2,101.649
SEGc7b85617d4,TSfeb615966d,65.0,79.4,54.9888
SEGacd67b3454,TSe0b6ccf3df,185.0,220.0,21.3154
SEG1785337e51,TSc99f6324df,117.0,129.0,0.353573
SEGd2f6326f1e,TSc99f6324df,2.1,8.4,149.385
SEG3744983b01,TS3d7ccb0210,124.1,144.7,342.542
SEG702cb03691,TS8c634a4f2c,79.5,105.8,52.4445
SEGea1766f45d,TS8d4c8ca0ac,202.0,205.0,177.555
SEGcf30a0562c,TS7cf3133006,26.1,33.6,96.7136
SEGae8969eb93,TS278d9f1fcc,152.5,165.9,55.738
SEG342188e6a7,TS31df6c22e6,156.0,156.25,157.534
SEGbf9a1d1b62,TSa55de547fe,117.1,147.0,19.3657
SEG5598d3818e,TS70c9f1cdf8,115.0,124.0,373.859
SEGf47a875f1a,TS7376d266d9,117.0,129.0,0.353573
SEG0116c36df4,TSf426558a2a,97.0,134.9,54.9607
SEGdde8891a70,TS84b8520c28,165.5,208.0,26.5685
SEG4cc4b8e2bc,TSc43ca385e8,10.0,14.0,215.54
SEG299f123a40,TSf450088623,2.1,8.4,149.385
SEG3a21a17632,TS6e1a677fa1,165.5,208.0,26.5685
SEGfa9e030b52,TS73837dcaff,70.1,85.3,64.8355
SEGb6cc3a3ef5,TSfa31d84579,33.7,37.5,93.9432
SEG9924e51c13,TS98b842dd92,0.36,0.9,171.336
SEG59be5ffb52,TS632a2e8ee3,220.1,250.0,20.3456
SEGf1855e8637,TS242b6d35a5,88.8,113.9,55.9683
SEG1e1e4090f2,TS469a3b02e2,280.1,321.4,17.9312
SEG10dff8e9b0,TS0c139ee02f,65.0,79.4,55.5115
SEG54c2769328,TSc9b8f16ba0,79.5,105.8,134.928
SEGe788c55f5d,TS4c537bf323,33.7,37.5,93.9432
SEG68c944cbcd,TS04fcc74874,105.9,136.3,130.382
SEG57d0d5a460,TSf2f132c858,88.8,113.9,57.7753
SEGb35048986d,TS469a3b02e2,26.1,33.6,96.7136
SEGc6f995a069,TS8c634a4f2c,115.0,124.0,34.0239
SEGd2857bc631,TSa790cd60e5,23.5,32.8,141.012
SEG36e7ce88dd,TSa5f1ec3f85,124.1,144.7,30.0234
SEG8f295cc3c7,TS09c93edef7,79.5,105.8,52.4445
SEG4f9c26aa86,TS30f6b06801,65.0,79.4,54.9888
SEGecf10c4c55,TS443166fe6c,75.1,85.5,62.0938
SEG53e99f21c3,TS6ff2389c54,258.1,300.9,218.044
SEG8695c3b807,TS0ae713d1a5,315.3,331.5,98.3015
SEG543c5402a7,TS70c9f1cdf8,124.1,144.7,342.542
SEG195b5daa3f,TS30f6b06801,155.1,158.2,101.649
SEGc01e9db3f5,TSea8ddd055f,114.0,130.3,54.9015
SEG22d2be43d4,TS8895174cf3,240.1,312.5,172.836
SEG4caefa3bcb,TS469a3b02e2,0.721,0.722,178.06
SEGf06a68567f,TS8a4ad29ceb,32.9,37.5,135.447
SEG651e828a91,TS25e8984bfe,79.5,105.8,52.9179
SEGe251f37f96,TSe6714cbfdd,97.0,134.9,54.9607
SEG88a35685ae,TS84b8520c28,79.5,105.8,134.928
SEGb28adf91a0,TS6e1a677fa1,258.1,300.9,218.044
SEGb72175a9c7,TScfb121d745,310.0,315.2,98.727
SEG9de230c920,TSe5a8bddd9e,115.0,117.0,20.2143
SEGfdc8280a63,TS7cf3133006,105.9,136.3,130.382
SEG3afeb99bb4,TS7c3e8eda03,10.0,14.0,215.54
SEG3b9dedf39c,TS8bd964e3f8,328.1,399.7,100.467
SEGbf0d7ae87a,TSa18c1ed2d2,124.1,144.7,342.542
SEG78e164b864,TS872840c56f,144.8,165.4,326.954
SEG6da7b4a933,TS09c93edef7,79.5,105.8,134.928
SEGca19141d90,TS05928b46fe,155.0,158.2,101.649
SEG00a48b9c8c,TS78f161f2ff,2.1,8.4,149.385
SEGef3ad71b6b,TS478fa29d45,310.2,328.0,106.131
SEGc569e9a722,TS30f6b06801,135.0,152.4,55.6976
SEG5826ba76d3,TSb0a72470c9,155.1,158.2,101.649
SEGafc5c980ee,TS8a860b9b72,155.1,158.2,101.649
SEG93a18335d8,TSfa31d84579,26.1,33.6,96.7136
SEG7b110f9f49,TS4447a8fd1d,65.0,79.4,54.9888
SEGbf97680e40,TS7cb9d4122f,147.1,167.0,18.1333
SEG0f4d89dd00,TS4aff6b5863,0.36,0.9,171.336
SEGcc8a5a6852,TSe9513bdbd6,97.0,134.9,54.9607
SEGc9a2a5850a,TS478fa29d45,193.1,226.8,0.57582
SEG693d742859,TS632a2e8ee3,65.0,79.4,54.9888
SEG13683a441c,TSf0553561e8,165.5,208.0,26.5685
SEG3b07317050,TS7bda0322ac,0.721,0.722,178.06
SEG8e3b60ade2,TSc99f6324df,79.5,105.8,52.4445
SEGa8817e0312,TSfa31d84579,156.0,156.25,171.09
SEG5d94b97876,TSe9505e645a,185.0,220.0,21.3154
SEG6c22a3b3b4,TS872840c56f,165.8,194.39,100.23
SEGfd7d9616ac,TSa2bddef18e,2.1,8.4,149.385
SEGc5e04b8c7a,TS8a4ad29ceb,331.6,395.9,98.0178
SEG6d93f02381,TS443166fe6c,100.0,155.9,190.763
SEGbf9b8c10e6,TSf7c05ecaf1,147.1,167.0,18.1333
SEGa1cef6c276,TS5624c05049,205.1,240.0,174.556
SEG8ff4aca8b5,TS21c7a3001a,158.3,165.7,100.75
SEGb1dcff00a2,TSf988146cfc,15.0,18.5,108.435
SEGb882809fe3,TS78f161f2ff,90.0,96.9,56.6363
SEGad89cb060d,TS0e5dfbabce,156.0,156.25,171.09
SEG9ba93125d4,TS3d7ccb0210,167.1,187.0,17.2241
SEGade456583e,TSee8f79fd45,129.1,150.4,0.393982
SEGee5c64012d,TS49044e168e,18.6,26.0,102.885
SEG60db445676,TSf0f0a49e31,310.0,315.2,98.727
SEGf518f056d5,TS68bd1ddae5,344.1,386.5,206.618
SEG0d308b8f79,TS8b14b0e305,117.1,147.0,19.3657
SEGf342534745,TS42d0b628c0,33.7,37.5,93.9432
SEG1301f6d6f2,TS3f6b29d3d4,255.0,258.0,221.953
SEG054920303e,TS872840c56f,328.1,400.0,100.467
SEG5d7d160fba,TS7b7bafb0fa,79.5,105.8,52.9179
SEG5b8131ccb3,TS97e6bd8f9b,114.0,130.3,54.9015
SEG2a55cb6644,TS68bd1ddae5,15.0,18.5,108.435
SEG1d0a2e608a,TS4bbcbe666d,65.0,79.4,54.9888
SEG4f18a4e4e1,TSe8cf6380ac,220.1,250.0,20.3456
SEG30a3aa6d19,TS84b8520c28,312.6,400.0,165.56
SEG9e7e0c4d69,TS3f6b29d3d4,105.9,136.3,51.34
SEG6aa9ad69aa,TSeb9415d128,167.1,187.0,17.2241
SEGd4488698cc,TSf0e592f52c,165.5,208.0,310.326
SEG8ab46af1b7,TS4f3da44342,315.3,331.5,98.3015
SEGa978233efd,TS98b842dd92,33.7,37.5,93.9432
SEGfc39056032,TSe5a8bddd9e,172.1,193.0,0.515207
SEG12e627f0d7,TSd08b69a66f,344.1,386.5,206.618
SEG1149f2f0b9,TS7bda0322ac,6.2,6.3,109.264
SEGdd2b760450,TS632a2e8ee3,328.1,399.7,100.467
SEG0d96248763,TS7c3e8eda03,32.9,37.5,135.447
SEG3db0ee2abe,TS84b8520c28,100.0,155.9,171.978
SEGbed9c0e724,TS3856554761,144.8,165.4,326.954
SEGe1aab37808,TS7143fb07ff,115.0,124.0,34.0239
SEG9af3f54793,TS055580bf5d,124.1,144.7,30.0234
SEGcdf14d4978,TS70c9f1cdf8,220.1,250.0,20.3456
SEG88d2c45010,TS0ae713d1a5,165.8,189.09,100.23
SEG84e803d793,TS8b14b0e305,15.0,18.5,108.435
SEG814a9be4bb,TS55c54cd19d,90.0,96.9,56.6363
SEG7f84fba6b1,TS25e8984bfe,240.1,312.5,172.836
SEG3133721b5a,TSf2f132c858,155.0,158.2,101.649
SEG62cecf64fd,TS666767b301,65.0,79.4,142.393
SEGb1da205bb7,TS2e3a4076ec,33.7,37.5,93.9432
SEG5f6e22a73a,TSfa31d84579,144.8,165.4,28.3364
SEG23105455bc,TS5f1586151b,97.0,134.9,54.9607
SEG2a58eacc95,TSe0b6ccf3df,220.1,250.0,20.3456
SEGd8c9421734,TSea8ddd055f,2.1,8.4,149.385
SEG076d22e379,TS09c93edef7,79.5,105.8,52.9179
SEG8d842c1404,TS432824cef5,250.1,280.0,18.9919
SEG0592b411ac,TS2f96a4be85,32.9,37.5,135.447
SEGb3b2cd4731,TS3f4a752d20,79.5,105.8,134.928
SEG618ce77f9f,TS7cb9d4122f,88.8,113.9,55.9683
SEG64e86608b8,TS443ac81312,165.8,189.09,100.23
SEGd70b2a98cd,TS8ea511c0a1,185.0,220.0,21.3154
SEG8b223b8d6b,TSb0a72470c9,65.0,79.4,54.9888
SEG69682f394c,TS09c93edef7,156.0,156.25,157.534
SEG94a45fa66a,TS68cccee489,280.1,321.4,17.9312
SEG6e9f21ec15,TS05928b46fe,193.1,226.8,0.57582
SEGedc9f843ee,TS0e5dfbabce,328.1,399.7,100.467
SEG69cd3437d2,TS2e3a4076ec,315.3,331.5,98.3015
SEG84fa2fa995,TSd29e70c128,193.1,226.8,0.57582
SEG03e5f8be47,TS443166fe6c,105.9,141.04,50.8469
SEG32caa8a6f2,TS4f3da44342,301.0,344.0,212.286
SEG2d64a8e1d1,TS8bd964e3f8,50.0,70.0,61.4538
SEG3d302625f2,TS874720f008,202.0,205.0,177.555
SEG3fbfe0ffd5,TSb0a72470c9,79.5,105.8,134.928
SEGa9d5d22a3c,TS2e3a4076ec,115.0,124.0,373.859
SEG4321c6fc09,TSe5a8bddd9e,75.1,85.5,62.0938
SEG525ce1da50,TS3f4a752d20,26.1,33.6,96.7136
SEGf2e33fec41,TSd08b69a66f,115.0,124.0,373.859
SEGe240ebbe19,TS5624c05049,18.6,26.0,102.885
SEGd7f662dabf,TS872840c56f,301.0,344.0,212.286
SEG7a06298b90,TS8895174cf3,167.1,187.0,17.2241
SEG93ab032dc8,TS0c0829db4c,187.1,208.0,16.5371
SEGe65d15606c,TS543272cc34,79.5,105.8,52.4445
SEG710aa210f8,TS8b14b0e305,165.8,189.09,100.23
SEG260c1fea4c,TS0e0b71e89c,60.0,85.5,88.5458
SEG69fcb1fd50,TS04fcc74874,65.0,79.4,142.403
SEG771e3ea3f3,TS6b2a8043e4,0.721,0.722,178.06
SEG5a34796720,TS26b55ccfc1,144.8,165.4,326.954
SEG6837a46553,TSf450088623,310.0,328.0,106.131
SEG547c3f1a50,TS31df6c22e6,33.7,37.5,93.9432
