option_id,pool_id,source_system,confidence,note
opt_02946,pool_16,SYS_B,0.708,
opt_04679,pool_17,SYS_A,0.973,
opt_03096,pool_18,SYS_B,0.644,
opt_03149,pool_19,SYS_C,0.975,
opt_01796,pool_15,SYS_C,0.98,
opt_02062,pool_16,SYS_A,0.972,
opt_04138,pool_17,SYS_C,0.973,
opt_05004,pool_18,SYS_B,0.66,
opt_00786,pool_19,SYS_A,0.969,
opt_01753,pool_15,SYS_C,0.678,
opt_01153,pool_16,SYS_A,0.731,
opt_00039,pool_17,SYS_B,0.804,
opt_01044,pool_18,SYS_A,0.949,
opt_01277,pool_19,SYS_B,0.877,
opt_02198,pool_15,SYS_C,0.655,
opt_04650,pool_16,SYS_B,0.962,
opt_02006,pool_17,SYS_A,0.723,
opt_02043,pool_18,SYS_C,0.725,
opt_03365,pool_19,SYS_B,0.611,
opt_00682,pool_15,SYS_A,0.919,
opt_00947,pool_16,SYS_B,0.857,
opt_00074,pool_17,SYS_A,0.944,
opt_02711,pool_18,SYS_A,0.785,
opt_01082,pool_19,SYS_C,0.746,
opt_02864,pool_15,SYS_B,0.734,
opt_01768,pool_16,SYS_B,0.677,
opt_03112,pool_17,SYS_A,0.79,
opt_00491,pool_18,SYS_A,0.925,
opt_02350,pool_19,SYS_B,0.831,
opt_02228,pool_15,SYS_C,0.799,
opt_03092,pool_16,SYS_A,0.95,
opt_01530,pool_17,SYS_B,0.643,
opt_03742,pool_18,SYS_A,0.974,
opt_02788,pool_19,SYS_A,0.973,
opt_00562,pool_15,SYS_A,0.806,
opt_03144,pool_16,SYS_A,0.882,
opt_00434,pool_17,SYS_C,0.984,
opt_04065,pool_18,SYS_B,0.95,
opt_00943,pool_19,SYS_C,0.706,
opt_02068,pool_15,SYS_C,0.737,
opt_00892,pool_16,SYS_B,0.924,
opt_03791,pool_17,SYS_C,0.81,
opt_01399,pool_18,SYS_C,0.62,
opt_00983,pool_19,SYS_C,0.985,
opt_01735,pool_15,SYS_A,0.982,
opt_01490,pool_16,SYS_B,0.847,
opt_05009,pool_17,SYS_C,0.65,
opt_02106,pool_18,SYS_A,0.639,
opt_03700,pool_19,SYS_C,0.929,
opt_01207,pool_15,SYS_C,0.809,
opt_02073,pool_16,SYS_A,0.665,
opt_02192,pool_17,SYS_C,0.858,
opt_03876,pool_18,SYS_B,0.74,
opt_02601,pool_19,SYS_C,0.715,
opt_04575,pool_15,SYS_B,0.854,
opt_02242,pool_16,SYS_C,0.863,
opt_02255,pool_17,SYS_C,0.937,
opt_01337,pool_18,SYS_A,0.608,
opt_02387,pool_19,SYS_B,0.91,
opt_04719,pool_15,SYS_B,0.803,
opt_03400,pool_16,SYS_C,0.926,
opt_02854,pool_17,SYS_B,0.698,
opt_01088,pool_18,SYS_A,0.826,
opt_03417,pool_19,SYS_C,0.732,
opt_02492,pool_15,SYS_A,0.884,
opt_01880,pool_16,SYS_B,0.636,
opt_02482,pool_17,SYS_B,0.871,
opt_01285,pool_18,SYS_A,0.73,
opt_04957,pool_19,SYS_B,0.837,
opt_04648,pool_15,SYS_C,0.806,
opt_02576,pool_16,SYS_B,0.985,
opt_03754,pool_17,SYS_A,0.875,
opt_01030,pool_18,SYS_B,0.819,
opt_01036,pool_19,SYS_B,0.739,
opt_02943,pool_15,SYS_C,0.895,
opt_01484,pool_16,SYS_C,0.984,
opt_01640,pool_17,SYS_A,0.703,
opt_02818,pool_18,SYS_C,0.882,
opt_00364,pool_19,SYS_A,0.968,
opt_01486,pool_15,SYS_A,0.676,
opt_04488,pool_16,SYS_A,0.852,
opt_01458,pool_17,SYS_C,0.865,
opt_00595,pool_18,SYS_B,0.735,
opt_01085,pool_19,SYS_A,0.667,
opt_04365,pool_15,SYS_B,0.834,
opt_02452,pool_16,SYS_C,0.624,
opt_00044,pool_17,SYS_A,0.789,
opt_02544,pool_18,SYS_C,0.81,
opt_03510,pool_19,SYS_B,0.608,
opt_01855,pool_15,SYS_B,0.93,
opt_00418,pool_16,SYS_C,0.723,
opt_00968,pool_17,SYS_B,0.838,
opt_01977,pool_18,SYS_B,0.638,
opt_01716,pool_19,SYS_A,0.999,
opt_01330,pool_15,SYS_B,0.617,
opt_02021,pool_16,SYS_B,0.733,
opt_00854,pool_17,SYS_B,0.812,
opt_00598,pool_18,SYS_A,0.73,
opt_02926,pool_26,SYS_A,0.263,possible_misclassification
opt_01755,pool_15,SYS_A,0.965,
opt_01695,pool_16,SYS_A,0.703,
opt_00782,pool_17,SYS_C,0.922,
opt_00561,pool_18,SYS_C,0.856,
opt_04455,pool_19,SYS_B,0.934,
opt_02247,pool_15,SYS_A,0.74,
opt_01638,pool_16,SYS_B,0.734,
opt_02527,pool_17,SYS_B,0.996,
opt_03924,pool_18,SYS_A,0.856,
opt_04346,pool_19,SYS_C,0.805,
opt_01970,pool_15,SYS_A,0.926,
opt_02083,pool_16,SYS_B,0.774,
opt_02673,pool_17,SYS_C,0.694,
opt_04750,pool_18,SYS_A,0.924,
opt_00346,pool_19,SYS_C,0.62,
opt_00877,pool_15,SYS_B,0.866,
opt_00934,pool_16,SYS_A,0.779,
opt_04699,pool_17,SYS_C,0.998,
opt_00615,pool_18,SYS_A,0.792,
opt_04171,pool_19,SYS_A,0.861,
opt_01729,pool_15,SYS_A,0.644,
opt_03073,pool_16,SYS_C,0.878,
opt_00402,pool_17,SYS_B,0.658,
opt_01760,pool_18,SYS_C,0.8,
opt_01428,pool_19,SYS_B,0.92,
opt_00669,pool_15,SYS_B,0.601,
opt_00341,pool_16,SYS_B,0.994,
opt_02458,pool_17,SYS_A,0.606,
opt_02828,pool_18,SYS_A,0.892,
opt_04592,pool_19,SYS_B,0.859,
opt_03305,pool_15,SYS_C,0.72,
opt_00853,pool_16,SYS_B,0.716,
opt_01086,pool_17,SYS_C,0.829,
opt_02613,pool_18,SYS_B,0.968,
opt_01780,pool_19,SYS_C,0.646,
opt_00390,pool_15,SYS_A,0.73,
opt_04859,pool_16,SYS_C,0.911,
opt_03943,pool_17,SYS_B,0.948,
opt_02195,pool_18,SYS_B,0.9,
opt_01265,pool_19,SYS_B,0.768,
opt_00867,pool_15,SYS_A,0.741,
opt_04646,pool_16,SYS_B,0.633,
opt_02089,pool_17,SYS_B,0.682,
opt_03609,pool_18,SYS_C,0.822,
opt_02548,pool_19,SYS_B,0.944,
opt_02066,pool_15,SYS_C,0.991,
opt_00889,pool_16,SYS_B,0.651,
opt_04890,pool_17,SYS_B,0.734,
opt_03897,pool_18,SYS_A,0.979,
opt_03597,pool_19,SYS_B,0.806,
opt_00375,pool_15,SYS_A,0.967,
opt_03570,pool_16,SYS_C,0.68,
opt_03856,pool_17,SYS_A,0.992,
opt_03617,pool_18,SYS_A,0.641,
opt_03873,pool_19,SYS_A,0.764,
opt_03145,pool_15,SYS_A,0.866,
opt_00560,pool_16,SYS_C,0.7,
opt_01919,pool_17,SYS_B,0.66,
opt_00689,pool_18,SYS_B,0.706,
opt_00963,pool_19,SYS_B,0.979,
opt_00417,pool_15,SYS_B,0.654,
opt_02650,pool_16,SYS_C,0.836,
opt_01302,pool_17,SYS_A,0.826,
opt_01600,pool_18,SYS_A,0.854,
opt_04207,pool_19,SYS_C,0.629,
opt_01976,pool_15,SYS_A,0.829,
opt_03302,pool_16,SYS_A,0.974,
opt_01938,pool_17,SYS_B,0.947,
opt_00578,pool_18,SYS_B,0.844,
opt_04091,pool_19,SYS_C,0.643,
opt_03114,pool_15,SYS_B,0.768,
opt_04686,pool_16,SYS_C,0.642,
opt_01703,pool_17,SYS_C,0.68,
opt_01779,pool_18,SYS_A,0.966,
opt_04848,pool_19,SYS_C,0.899,
opt_00921,pool_15,SYS_C,0.892,
opt_04101,pool_08,SYS_A,0.221,possible_misclassification
opt_01586,pool_17,SYS_C,0.603,
opt_00336,pool_18,SYS_B,0.642,
opt_03623,pool_19,SYS_A,0.804,
opt_03270,pool_15,SYS_C,0.724,
opt_00440,pool_16,SYS_A,0.803,
opt_03014,pool_17,SYS_B,0.934,
opt_01746,pool_18,SYS_A,0.699,
opt_04873,pool_19,SYS_C,0.699,
opt_01310,pool_15,SYS_B,0.857,
opt_01874,pool_16,SYS_B,0.655,
opt_01838,pool_17,SYS_C,0.616,
opt_04325,pool_18,SYS_C,0.876,
opt_03718,pool_19,SYS_B,0.826,
opt_00695,pool_15,SYS_C,0.874,
opt_03147,pool_16,SYS_B,0.93,
opt_04016,pool_17,SYS_C,0.808,
opt_01529,pool_18,SYS_C,0.627,
opt_03507,pool_19,SYS_C,0.957,
opt_02271,pool_15,SYS_C,0.788,
opt_00040,pool_16,SYS_B,0.699,
opt_01504,pool_17,SYS_A,0.874,
opt_02666,pool_18,SYS_B,0.855,
opt_00570,pool_19,SYS_A,0.809,
opt_02229,pool_15,SYS_A,0.728,
opt_04634,pool_16,SYS_C,0.94,
opt_02301,pool_17,SYS_B,0.684,
opt_03040,pool_18,SYS_B,0.719,
opt_03120,pool_19,SYS_C,0.628,
opt_01120,pool_15,SYS_B,0.914,
opt_02276,pool_16,SYS_C,0.997,
opt_00917,pool_17,SYS_C,0.897,
opt_03666,pool_18,SYS_A,0.793,
opt_03148,pool_19,SYS_A,0.747,
opt_00373,pool_15,SYS_B,0.625,
opt_02117,pool_16,SYS_A,0.996,
opt_03871,pool_17,SYS_B,0.851,
opt_00866,pool_18,SYS_C,0.66,
opt_01609,pool_19,SYS_A,0.65,
opt_04597,pool_15,SYS_C,0.617,
opt_04263,pool_16,SYS_C,0.869,
opt_00143,pool_17,SYS_A,0.601,
opt_00954,pool_18,SYS_B,0.647,
opt_04836,pool_19,SYS_B,0.989,
opt_00605,pool_15,SYS_B,0.884,
opt_03349,pool_16,SYS_A,0.899,
opt_00260,pool_17,SYS_A,0.92,
opt_03127,pool_18,SYS_B,0.722,
opt_03834,pool_19,SYS_A,0.827,
opt_01776,pool_15,SYS_A,0.777,
opt_02158,pool_16,SYS_B,0.62,
opt_03093,pool_17,SYS_C,0.611,
opt_04367,pool_18,SYS_A,0.723,
opt_03771,pool_01,SYS_C,0.28,possible_misclassification
opt_02015,pool_15,SYS_B,0.672,
opt_00974,pool_16,SYS_C,0.724,
opt_00246,pool_17,SYS_A,0.896,
opt_01731,pool_18,SYS_C,0.656,
opt_02270,pool_19,SYS_C,0.677,
opt_02669,pool_15,SYS_C,0.812,
opt_01403,pool_16,SYS_A,0.945,
opt_01116,pool_17,SYS_B,0.923,
opt_00707,pool_18,SYS_C,0.709,
opt_01242,pool_19,SYS_C,0.781,
opt_01467,pool_15,SYS_B,0.695,
opt_02809,pool_16,SYS_B,0.899,
opt_02837,pool_17,SYS_A,0.885,
opt_01962,pool_18,SYS_B,0.797,
opt_02813,pool_19,SYS_B,0.666,
opt_00643,pool_15,SYS_B,0.687,
opt_04767,pool_16,SYS_C,0.662,
opt_01909,pool_17,SYS_B,0.822,
opt_01150,pool_09,SYS_C,0.245,possible_misclassification
opt_00785,pool_19,SYS_B,0.991,
opt_02655,pool_15,SYS_C,0.724,
opt_03201,pool_16,SYS_A,0.854,
opt_00058,pool_17,SYS_C,0.835,
opt_00554,pool_18,SYS_C,0.948,
opt_02680,pool_19,SYS_A,0.889,
opt_02475,pool_15,SYS_A,0.75,
opt_01673,pool_16,SYS_A,0.887,
opt_03705,pool_17,SYS_A,0.883,
opt_00263,pool_18,SYS_C,0.628,
opt_01178,pool_19,SYS_B,0.852,
opt_02522,pool_15,SYS_A,0.897,
opt_02493,pool_16,SYS_C,0.944,
opt_03205,pool_17,SYS_B,0.853,
opt_02231,pool_18,SYS_A,0.92,
opt_01806,pool_19,SYS_C,0.922,
opt_04639,pool_15,SYS_B,0.74,
opt_04229,pool_16,SYS_C,0.77,
opt_00194,pool_17,SYS_B,0.995,
opt_03276,pool_18,SYS_C,0.832,
opt_02776,pool_19,SYS_B,0.619,
opt_02428,pool_15,SYS_A,0.704,
opt_04928,pool_16,SYS_A,0.895,
opt_04090,pool_17,SYS_A,0.635,
opt_03798,pool_18,SYS_B,0.732,
opt_01414,pool_19,SYS_C,0.804,
opt_01193,pool_15,SYS_A,0.789,
opt_01033,pool_16,SYS_C,0.823,
opt_04039,pool_17,SYS_B,0.626,
opt_01533,pool_18,SYS_A,0.943,
opt_00738,pool_19,SYS_A,0.799,
opt_04139,pool_15,SYS_C,0.865,
opt_01210,pool_16,SYS_A,0.609,
opt_04470,pool_17,SYS_C,0.908,
opt_03071,pool_18,SYS_A,0.965,
opt_00327,pool_19,SYS_B,0.748,
opt_03051,pool_15,SYS_C,0.847,
opt_02781,pool_16,SYS_A,0.995,
opt_01235,pool_17,SYS_B,0.87,
opt_01303,pool_18,SYS_C,0.733,
opt_02978,pool_19,SYS_B,0.885,
opt_01958,pool_15,SYS_C,0.666,
opt_03728,pool_16,SYS_B,0.615,
opt_02105,pool_17,SYS_B,0.769,
opt_01665,pool_18,SYS_B,0.824,
opt_01699,pool_19,SYS_B,0.878,
opt_04784,pool_15,SYS_B,0.887,
opt_02109,pool_16,SYS_C,0.962,
opt_03837,pool_17,SYS_A,0.805,
opt_02156,pool_18,SYS_C,0.919,
opt_04585,pool_19,SYS_C,0.661,
opt_01802,pool_15,SYS_B,0.729,
opt_03399,pool_16,SYS_B,0.858,
opt_02879,pool_17,SYS_B,0.85,
opt_01084,pool_18,SYS_A,0.667,
opt_01063,pool_19,SYS_B,0.777,
opt_04946,pool_15,SYS_C,0.925,
opt_01148,pool_16,SYS_C,0.982,
opt_04027,pool_17,SYS_C,0.641,
opt_01269,pool_18,SYS_C,0.663,
opt_03551,pool_19,SYS_C,0.67,
opt_04457,pool_15,SYS_A,0.921,
opt_02998,pool_16,SYS_B,0.916,
opt_04774,pool_17,SYS_B,0.75,
opt_04306,pool_18,SYS_C,0.678,
opt_03452,pool_19,SYS_B,0.906,
opt_04580,pool_15,SYS_C,0.91,
opt_03826,pool_16,SYS_B,0.696,
opt_01572,pool_17,SYS_C,0.865,
opt_01549,pool_18,SYS_A,0.794,
opt_04421,pool_19,SYS_C,0.958,
opt_00545,pool_15,SYS_A,0.956,
opt_04674,pool_16,SYS_C,0.849,
opt_02568,pool_17,SYS_C,0.688,
opt_00020,pool_18,SYS_A,0.65,
opt_04620,pool_19,SYS_A,0.898,
opt_02042,pool_15,SYS_C,0.626,
opt_02737,pool_16,SYS_A,0.725,
opt_04531,pool_17,SYS_C,0.845,
opt_03783,pool_18,SYS_B,0.804,
opt_02002,pool_19,SYS_B,0.875,
opt_02867,pool_15,SYS_A,0.762,
opt_02871,pool_16,SYS_C,0.629,
opt_01407,pool_17,SYS_C,0.762,
opt_01748,pool_18,SYS_B,0.949,
opt_03589,pool_19,SYS_A,0.86,
opt_00723,pool_15,SYS_A,0.81,
opt_01090,pool_16,SYS_C,0.811,
opt_04152,pool_17,SYS_B,0.708,
opt_01687,pool_18,SYS_C,0.747,
opt_04286,pool_19,SYS_B,0.741,
opt_02588,pool_15,SYS_A,0.778,
opt_03625,pool_16,SYS_A,0.686,
opt_03710,pool_17,SYS_A,0.92,
opt_02431,pool_18,SYS_B,0.849,
opt_02536,pool_19,SYS_A,0.834,
opt_04528,pool_15,SYS_C,0.786,
opt_02167,pool_16,SYS_C,0.805,
opt_02799,pool_17,SYS_C,0.747,
opt_03460,pool_18,SYS_A,0.963,
opt_00710,pool_19,SYS_A,0.896,
opt_00208,pool_15,SYS_A,0.874,
opt_03062,pool_16,SYS_A,0.89,
opt_00753,pool_17,SYS_A,0.99,
opt_04295,pool_18,SYS_C,0.893,
opt_02770,pool_19,SYS_C,0.676,
opt_03967,pool_15,SYS_B,0.693,
opt_04965,pool_16,SYS_B,0.822,
opt_01394,pool_17,SYS_A,0.765,
opt_00927,pool_18,SYS_A,0.744,
opt_03253,pool_19,SYS_A,0.788,
opt_03058,pool_15,SYS_A,0.633,
opt_02619,pool_16,SYS_B,0.694,
opt_04342,pool_17,SYS_B,0.95,
opt_04088,pool_18,SYS_B,0.742,
opt_03137,pool_19,SYS_C,0.868,
opt_01171,pool_15,SYS_A,0.972,
opt_04843,pool_16,SYS_C,0.828,
opt_03340,pool_17,SYS_C,0.79,
opt_02842,pool_18,SYS_C,0.698,
opt_04845,pool_19,SYS_C,0.965,
opt_01963,pool_15,SYS_B,0.84,
opt_00355,pool_16,SYS_C,0.637,
opt_02034,pool_17,SYS_B,0.878,
opt_04484,pool_18,SYS_B,0.839,
opt_00191,pool_19,SYS_C,0.853,
opt_00509,pool_15,SYS_B,0.691,
opt_03608,pool_16,SYS_C,0.925,
opt_02464,pool_17,SYS_C,0.988,
opt_04260,pool_18,SYS_C,0.978,
opt_04749,pool_19,SYS_B,0.83,
opt_03028,pool_15,SYS_B,0.846,
opt_04905,pool_16,SYS_C,0.674,
opt_02558,pool_17,SYS_A,0.772,
opt_00180,pool_18,SYS_A,0.715,
opt_00427,pool_19,SYS_C,0.888,
opt_02337,pool_15,SYS_C,0.665,
opt_00902,pool_16,SYS_A,0.754,
opt_03006,pool_17,SYS_B,0.849,
opt_04896,pool_18,SYS_B,0.861,
opt_01954,pool_19,SYS_A,0.894,
opt_01012,pool_21,SYS_C,0.144,possible_misclassification
opt_01478,pool_16,SYS_A,0.762,
opt_02557,pool_17,SYS_C,0.945,
opt_00612,pool_18,SYS_B,0.72,
opt_02448,pool_19,SYS_C,0.838,
opt_00845,pool_15,SYS_C,0.984,
opt_04669,pool_16,SYS_A,0.729,
opt_04844,pool_18,SYS_A,0.275,possible_misclassification
opt_01548,pool_18,SYS_C,0.857,
opt_04003,pool_19,SYS_C,0.911,
opt_01890,pool_15,SYS_B,0.931,
opt_03984,pool_16,SYS_B,0.791,
opt_00729,pool_17,SYS_B,0.742,
opt_04220,pool_18,SYS_B,0.601,
opt_03226,pool_19,SYS_A,0.987,
opt_02069,pool_15,SYS_A,0.794,
opt_03901,pool_16,SYS_B,0.93,
opt_02204,pool_17,SYS_B,0.826,
opt_00048,pool_18,SYS_C,0.818,
opt_02253,pool_19,SYS_B,0.949,
opt_00088,pool_15,SYS_C,0.783,
opt_02885,pool_16,SYS_B,0.842,
opt_01472,pool_17,SYS_B,0.903,
opt_01930,pool_18,SYS_B,0.719,
opt_01871,pool_19,SYS_A,0.797,
opt_00712,pool_15,SYS_B,0.608,
opt_02378,pool_16,SYS_C,0.926,
opt_00732,pool_17,SYS_C,0.663,
opt_03974,pool_18,SYS_B,0.673,
opt_02720,pool_19,SYS_A,0.815,
opt_00347,pool_15,SYS_A,0.751,
opt_03824,pool_16,SYS_A,0.77,
opt_00130,pool_17,SYS_A,0.949,
opt_04317,pool_18,SYS_C,0.855,
opt_04955,pool_19,SYS_B,0.971,
opt_02598,pool_15,SYS_A,0.619,
opt_04886,pool_16,SYS_A,0.814,
opt_00092,pool_17,SYS_C,0.833,
opt_00321,pool_18,SYS_A,0.791,
opt_00872,pool_19,SYS_C,0.904,
opt_00018,pool_15,SYS_B,0.825,
opt_03425,pool_16,SYS_A,0.65,
opt_03786,pool_17,SYS_C,0.841,
opt_01133,pool_18,SYS_A,0.982,
opt_01388,pool_19,SYS_C,0.681,
opt_03418,pool_15,SYS_A,0.758,
opt_04511,pool_16,SYS_B,0.769,
opt_01475,pool_17,SYS_B,0.612,
opt_04605,pool_18,SYS_C,0.681,
opt_02684,pool_19,SYS_A,0.646,
opt_01652,pool_15,SYS_A,0.887,
opt_04106,pool_16,SYS_A,1.0,
opt_04344,pool_17,SYS_A,0.963,
opt_04807,pool_18,SYS_C,0.652,
opt_04662,pool_19,SYS_A,0.869,
opt_02344,pool_15,SYS_B,0.654,
opt_01845,pool_16,SYS_C,0.765,
opt_03663,pool_17,SYS_A,0.857,
opt_04009,pool_18,SYS_C,0.765,
opt_00042,pool_19,SYS_C,0.848,
opt_03297,pool_15,SYS_C,0.776,
opt_02460,pool_16,SYS_C,0.652,
opt_04630,pool_17,SYS_C,0.856,
opt_00126,pool_18,SYS_C,0.628,
opt_01048,pool_19,SYS_C,0.862,
opt_00873,pool_15,SYS_A,0.903,
opt_03914,pool_16,SYS_C,0.663,
opt_03061,pool_17,SYS_C,0.703,
opt_03381,pool_18,SYS_C,0.901,
opt_02651,pool_19,SYS_A,0.928,
opt_04453,pool_15,SYS_B,0.653,
opt_04121,pool_16,SYS_B,0.648,
opt_00797,pool_17,SYS_B,0.759,
opt_04081,pool_20,SYS_A,0.151,possible_misclassification
opt_02101,pool_19,SYS_A,0.643,
opt_01050,pool_15,SYS_A,0.913,
opt_02535,pool_16,SYS_A,0.746,
opt_04338,pool_17,SYS_C,0.722,
opt_01239,pool_18,SYS_A,0.632,
opt_02206,pool_19,SYS_C,0.717,
opt_00350,pool_15,SYS_A,0.628,
opt_03316,pool_16,SYS_A,0.687,
opt_01873,pool_17,SYS_A,0.902,
opt_00157,pool_18,SYS_C,0.814,
opt_04176,pool_19,SYS_B,0.829,
opt_00523,pool_15,SYS_A,0.872,
opt_00585,pool_16,SYS_B,0.726,
opt_00175,pool_17,SYS_A,0.906,
opt_00030,pool_18,SYS_A,0.688,
opt_01819,pool_19,SYS_A,0.88,
opt_03177,pool_15,SYS_C,0.744,
opt_03568,pool_16,SYS_B,0.95,
opt_04272,pool_28,SYS_A,0.242,possible_misclassification
opt_02819,pool_18,SYS_B,0.605,
opt_04986,pool_19,SYS_C,0.762,
opt_01307,pool_15,SYS_C,0.809,
opt_00004,pool_16,SYS_C,0.677,
opt_03985,pool_17,SYS_B,0.991,
opt_03267,pool_18,SYS_B,0.872,
opt_00307,pool_19,SYS_C,0.846,
opt_03919,pool_15,SYS_B,0.995,
opt_00095,pool_16,SYS_C,0.903,
opt_00316,pool_17,SYS_A,0.943,
opt_03356,pool_18,SYS_A,0.877,
opt_03170,pool_19,SYS_B,0.79,
opt_03777,pool_15,SYS_C,0.908,
opt_00119,pool_16,SYS_C,0.721,
opt_04418,pool_17,SYS_A,0.796,
opt_03954,pool_18,SYS_B,0.77,
opt_03157,pool_19,SYS_C,0.693,
opt_03459,pool_15,SYS_A,0.988,
opt_03341,pool_16,SYS_A,0.732,
opt_02645,pool_17,SYS_B,0.645,
opt_03024,pool_18,SYS_A,0.687,
opt_00392,pool_19,SYS_B,0.663,
opt_03803,pool_15,SYS_C,0.699,
opt_01195,pool_16,SYS_A,0.626,
opt_02575,pool_17,SYS_C,0.918,
opt_01704,pool_18,SYS_A,0.886,
opt_01894,pool_19,SYS_C,0.814,
opt_01830,pool_15,SYS_C,0.974,
opt_02730,pool_16,SYS_A,0.731,
opt_04922,pool_17,SYS_B,0.688,
opt_00757,pool_18,SYS_C,0.994,
opt_00242,pool_19,SYS_C,0.78,
opt_02159,pool_15,SYS_C,0.868,
opt_01625,pool_16,SYS_A,0.648,
opt_02838,pool_17,SYS_B,0.626,
opt_04570,pool_18,SYS_C,0.611,
opt_02136,pool_19,SYS_C,0.768,
opt_03952,pool_15,SYS_C,0.765,
opt_01906,pool_16,SYS_B,0.688,
opt_02760,pool_17,SYS_A,0.637,
opt_04037,pool_18,SYS_A,0.925,
opt_01639,pool_19,SYS_B,0.818,
opt_01243,pool_15,SYS_C,0.931,
opt_03874,pool_16,SYS_B,0.852,
opt_01139,pool_17,SYS_B,0.826,
opt_02740,pool_18,SYS_A,0.703,
opt_04137,pool_19,SYS_B,0.802,
opt_01542,pool_15,SYS_B,0.815,
opt_03923,pool_16,SYS_C,0.858,
opt_02526,pool_17,SYS_A,0.635,
opt_03206,pool_18,SYS_A,0.679,
opt_03110,pool_19,SYS_A,0.959,
opt_04087,pool_15,SYS_B,0.867,
opt_01149,pool_16,SYS_B,0.993,
opt_01685,pool_17,SYS_B,0.712,
opt_02444,pool_18,SYS_C,0.897,
opt_00348,pool_19,SYS_C,0.791,
opt_03026,pool_15,SYS_C,0.792,
opt_02339,pool_16,SYS_A,0.617,
opt_02593,pool_17,SYS_C,0.815,
opt_01895,pool_18,SYS_A,0.793,
opt_01321,pool_19,SYS_A,0.662,
opt_02318,pool_15,SYS_A,0.633,
opt_04271,pool_16,SYS_A,0.696,
opt_01136,pool_17,SYS_B,0.831,
opt_00775,pool_18,SYS_B,0.919,
opt_04771,pool_19,SYS_C,0.607,
opt_04522,pool_15,SYS_A,0.66,
opt_04540,pool_16,SYS_B,0.723,
opt_04538,pool_17,SYS_B,0.854,
opt_01635,pool_18,SYS_B,0.773,
opt_04501,pool_19,SYS_A,0.933,
opt_01167,pool_15,SYS_C,0.778,
opt_01860,pool_16,SYS_A,0.654,
opt_01898,pool_17,SYS_C,0.736,
opt_00790,pool_18,SYS_C,0.887,
opt_04689,pool_19,SYS_C,0.637,
opt_05008,pool_15,SYS_A,0.634,
opt_00011,pool_16,SYS_B,0.93,
opt_02964,pool_17,SYS_A,0.918,
opt_01792,pool_18,SYS_A,0.749,
opt_00217,pool_19,SYS_C,0.636,
opt_03607,pool_15,SYS_C,0.72,
opt_00248,pool_16,SYS_A,0.739,
opt_05024,pool_17,SYS_A,0.653,
opt_04391,pool_18,SYS_A,0.872,
opt_04724,pool_19,SYS_A,0.701,
opt_01246,pool_15,SYS_B,0.917,
opt_03605,pool_16,SYS_B,0.913,
opt_03599,pool_17,SYS_A,0.625,
opt_02178,pool_18,SYS_C,0.949,
opt_02235,pool_19,SYS_C,0.826,
opt_02018,pool_15,SYS_A,0.773,
opt_02602,pool_16,SYS_B,0.817,
opt_01563,pool_17,SYS_C,0.787,
opt_02009,pool_18,SYS_A,0.999,
opt_04700,pool_19,SYS_C,0.764,
opt_03556,pool_15,SYS_C,0.843,
opt_00635,pool_16,SYS_B,0.64,
opt_03536,pool_17,SYS_B,0.675,
opt_01667,pool_18,SYS_B,0.741,
opt_00997,pool_19,SYS_A,0.884,
opt_01482,pool_15,SYS_B,0.925,
opt_01757,pool_09,SYS_B,0.057,possible_misclassification
opt_02430,pool_17,SYS_C,0.637,
opt_01847,pool_18,SYS_A,0.768,
opt_03224,pool_19,SYS_C,0.949,
opt_01710,pool_15,SYS_A,0.948,
opt_01138,pool_16,SYS_B,0.666,
opt_02968,pool_17,SYS_B,0.757,
opt_05022,pool_18,SYS_C,0.791,
opt_00445,pool_19,SYS_B,0.723,
opt_01471,pool_15,SYS_B,0.952,
opt_00389,pool_16,SYS_A,0.781,
opt_00777,pool_17,SYS_C,0.654,
opt_03424,pool_18,SYS_C,0.917,
opt_00127,pool_19,SYS_A,0.933,
opt_02941,pool_15,SYS_B,0.949,
opt_04953,pool_16,SYS_C,0.775,
opt_01742,pool_17,SYS_C,0.888,
opt_00526,pool_18,SYS_C,0.794,
opt_00896,pool_19,SYS_B,0.836,
opt_00563,pool_15,SYS_C,0.667,
opt_04266,pool_16,SYS_B,0.751,
opt_01664,pool_17,SYS_A,0.846,
opt_02329,pool_18,SYS_A,0.971,
opt_03832,pool_19,SYS_C,0.696,
opt_04612,pool_27,SYS_C,0.338,possible_misclassification
opt_00073,pool_16,SYS_B,0.727,
opt_02561,pool_17,SYS_B,0.683,
opt_00196,pool_18,SYS_B,0.628,
opt_03645,pool_19,SYS_A,0.6,
opt_02596,pool_15,SYS_A,0.917,
opt_03138,pool_16,SYS_C,0.86,
opt_02233,pool_17,SYS_B,0.915,
opt_04904,pool_18,SYS_A,0.685,
opt_02672,pool_19,SYS_A,0.706,
opt_03602,pool_15,SYS_C,0.737,
opt_00186,pool_16,SYS_C,0.632,
opt_02443,pool_17,SYS_B,0.965,
opt_02961,pool_18,SYS_C,0.832,
opt_03378,pool_19,SYS_A,0.885,
opt_00396,pool_15,SYS_C,0.676,
opt_01420,pool_16,SYS_C,0.725,
opt_02420,pool_17,SYS_C,0.911,
opt_04583,pool_18,SYS_B,0.977,
opt_04210,pool_19,SYS_B,0.926,
opt_01208,pool_15,SYS_C,0.843,
opt_02411,pool_16,SYS_C,0.614,
opt_00028,pool_17,SYS_B,0.664,
