option_id,unit_id,dest_location_id,wave_id
opt_04655,46,65,2
opt_04656,69,84,0
opt_04657,96,21,3
opt_04658,123,119,3
opt_04659,101,110,3
opt_04660,128,117,2
opt_04661,57,68,2
opt_04662,83,86,1
opt_04663,16,45,4
opt_04664,55,54,1
opt_04665,16,35,0
opt_04666,148,149,1
opt_04667,7,14,2
opt_04668,21,40,0
opt_04669,81,76,4
opt_04670,16,35,0
opt_04671,101,106,1
opt_04672,39,38,2
opt_04673,111,1,0
opt_04674,79,88,0
opt_04675,27,31,2
opt_04676,64,70,2
opt_04677,97,114,3
opt_04678,103,101,0
opt_04679,69,88,0
opt_04680,10,2,1
opt_04681,46,70,2
opt_04682,120,124,4
opt_04683,119,122,0
opt_04684,13,14,2
opt_04685,68,84,2
opt_04686,74,82,2
opt_04687,112,1,0
opt_04688,87,96,0
opt_04689,85,76,2
opt_04690,49,57,0
opt_04691,7,24,2
opt_04692,36,34,2
opt_04693,102,4,1
opt_04694,29,29,0
opt_04695,95,107,0
opt_04696,94,24,2
opt_04697,14,19,3
opt_04698,41,62,1
opt_04699,73,79,3
opt_04700,86,93,2
opt_04701,29,38,2
opt_04702,58,70,3
opt_04703,6,20,1
opt_04704,15,44,2
opt_04705,57,59,2
opt_04706,63,57,0
opt_04707,139,142,1
opt_04708,30,36,1
opt_04709,63,57,0
opt_04710,3,6,1
opt_04711,105,11,1
opt_04712,100,9,4
opt_04713,122,121,2
opt_04714,31,41,2
opt_04715,91,19,3
opt_04716,55,57,1
opt_04717,52,62,1
opt_04718,116,120,1
opt_04719,71,86,3
opt_04720,136,140,3
opt_04721,53,65,2
opt_04722,60,59,3
opt_04723,51,68,2
opt_04724,85,77,4
opt_04725,101,108,3
opt_04726,90,17,2
opt_04727,34,38,1
opt_04728,146,158,3
opt_04729,24,43,2
opt_04730,107,11,1
opt_04731,92,7,1
opt_04732,1,3,0
opt_04733,40,60,1
opt_04734,0,14,2
opt_04735,2,22,0
opt_04736,52,50,3
opt_04737,17,25,0
opt_04738,150,146,4
opt_04739,12,0,0
opt_04740,102,7,1
opt_04741,68,84,0
opt_04742,128,125,2
opt_04743,122,118,3
opt_04744,27,28,2
opt_04745,29,49,0
opt_04746,93,101,0
opt_04747,26,26,0
opt_04748,52,66,1
opt_04749,81,94,3
opt_04750,72,91,0
opt_04751,114,4,1
opt_04752,110,22,0
opt_04753,8,18,3
opt_04754,57,63,2
opt_04755,113,15,1
opt_04756,110,102,2
opt_04757,103,0,0
opt_04758,108,14,2
opt_04759,23,36,1
opt_04760,97,9,4
opt_04761,24,41,2
opt_04762,97,112,3
opt_04763,95,112,0
opt_04764,18,46,3
opt_04765,67,99,1
opt_04766,99,19,3
opt_04767,77,91,2
opt_04768,103,104,0
opt_04769,90,14,2
opt_04770,30,38,1
opt_04771,85,98,2
opt_04772,16,40,0
opt_04773,99,14,1
opt_04774,79,88,4
opt_04775,51,63,2
opt_04776,51,63,2
opt_04777,140,141,3
opt_04778,49,57,0
opt_04779,91,21,3
opt_04780,107,7,1
opt_04781,56,69,2
opt_04782,99,112,3
opt_04783,24,43,2
opt_04784,78,77,4
opt_04785,93,104,4
opt_04786,110,24,2
opt_04787,15,44,2
opt_04788,90,108,2
opt_04789,4,23,4
opt_04790,66,85,2
opt_04791,27,27,1
opt_04792,134,134,4
opt_04793,111,0,0
opt_04794,24,42,0
opt_04795,90,105,0
opt_04796,142,144,3
opt_04797,137,139,0
opt_04798,43,72,1
opt_04799,97,20,3
opt_04800,41,72,1
opt_04801,135,136,3
opt_04802,151,156,1
opt_04803,147,150,1
opt_04804,36,33,2
opt_04805,101,6,1
opt_04806,97,18,3
opt_04807,83,86,1
opt_04808,60,55,2
opt_04809,23,36,1
opt_04810,122,126,2
opt_04811,112,103,0
opt_04812,42,62,1
opt_04813,127,123,1
opt_04814,94,15,2
opt_04815,100,9,4
opt_04816,104,19,4
opt_04817,105,9,1
opt_04818,154,145,0
opt_04819,92,2,1
opt_04820,30,32,1
opt_04821,16,45,4
opt_04822,52,51,3
opt_04823,100,6,4
opt_04824,89,76,2
opt_04825,25,27,1
opt_04826,102,2,1
opt_04827,48,74,3
opt_04828,17,29,0
opt_04829,94,24,2
opt_04830,56,53,2
opt_04831,27,28,1
opt_04832,112,10,0
opt_04833,106,4,0
opt_04834,48,61,0
opt_04835,91,100,3
opt_04836,76,79,3
opt_04837,95,8,4
opt_04838,53,61,1
opt_04839,104,12,2
opt_04840,157,150,0
opt_04841,128,126,2
opt_04842,51,68,2
opt_04843,80,99,3
opt_04844,81,76,4
opt_04845,80,99,3
opt_04846,108,12,2
opt_04847,26,25,0
opt_04848,74,82,2
opt_04849,2,7,1
opt_04850,52,50,3
opt_04851,41,51,1
opt_04852,36,34,2
opt_04853,67,82,1
opt_04854,12,1,0
opt_04855,0,14,2
opt_04856,91,114,3
opt_04857,152,151,2
opt_04858,104,13,2
opt_04859,73,94,1
opt_04860,40,60,1
opt_04861,115,125,2
opt_04862,109,5,1
opt_04863,88,78,0
opt_04864,26,25,0
opt_04865,13,16,2
opt_04866,90,107,0
opt_04867,36,34,2
opt_04868,40,62,2
opt_04869,102,6,1
opt_04870,43,58,1
opt_04871,54,66,0
opt_04872,24,33,2
opt_04873,75,80,1
opt_04874,52,58,1
opt_04875,35,33,2
opt_04876,1,18,2
opt_04877,57,63,2
opt_04878,7,14,2
opt_04879,111,101,0
opt_04880,103,103,0
opt_04881,90,13,2
opt_04882,21,36,1
opt_04883,65,75,3
opt_04884,0,24,2
opt_04885,44,59,2
opt_04886,82,95,1
opt_04887,95,23,4
opt_04888,125,123,3
opt_04889,150,145,4
opt_04890,73,95,1
opt_04891,91,19,3
opt_04892,53,58,1
opt_04893,92,109,3
opt_04894,141,137,2
opt_04895,130,136,3
opt_04896,81,79,3
opt_04897,104,19,4
opt_04898,146,158,3
opt_04899,2,4,1
opt_04900,58,64,3
opt_04901,39,46,2
opt_04902,47,67,4
opt_04903,118,117,2
opt_04904,86,95,1
opt_04905,81,90,3
opt_04906,3,5,1
opt_04907,57,55,3
opt_04908,103,19,4
opt_04909,32,33,2
opt_04910,43,62,1
opt_04911,50,71,3
opt_04912,4,18,2
opt_04913,99,14,1
opt_04914,65,86,3
opt_04915,130,139,1
opt_04916,44,64,4
opt_04917,155,156,1
opt_04918,18,47,3
opt_04919,23,38,1
opt_04920,36,43,2
opt_04921,21,35,0
opt_04922,84,96,0
opt_04923,53,66,1
opt_04924,144,135,2
opt_04925,57,56,2
opt_04926,151,155,4
opt_04927,93,10,0
opt_04928,78,94,3
opt_04929,10,21,2
opt_04930,95,112,0
opt_04931,32,43,2
opt_04932,54,61,0
opt_04933,44,69,2
opt_04934,65,75,3
opt_04935,7,12,2
opt_04936,7,20,1
opt_04937,113,8,4
opt_04938,96,18,3
opt_04939,33,25,0
opt_04940,30,28,1
opt_04941,115,121,2
opt_04942,49,52,0
opt_04943,64,70,2
opt_04944,115,121,2
opt_04945,124,120,1
opt_04946,79,95,4
opt_04947,132,143,4
opt_04948,103,3,0
opt_04949,30,32,1
opt_04950,1,3,0
opt_04951,40,62,1
opt_04952,69,81,0
opt_04953,86,81,2
opt_04954,56,55,2
opt_04955,82,77,0
opt_04956,107,11,1
opt_04957,72,80,1
opt_04958,26,25,0
opt_04959,65,96,4
opt_04960,52,60,1
opt_04961,104,17,2
opt_04962,44,68,2
opt_04963,7,12,2
opt_04964,38,27,1
opt_04965,80,75,1
opt_04966,43,58,2
opt_04967,149,157,3
opt_04968,102,5,1
opt_04969,58,61,0
opt_04970,100,107,2
opt_04971,109,5,1
opt_04972,92,109,1
opt_04973,29,38,2
opt_04974,8,18,3
opt_04975,89,91,2
opt_04976,68,81,0
opt_04977,102,7,1
opt_04978,98,16,2
opt_04979,7,17,1
opt_04980,145,153,3
opt_04981,69,81,0
opt_04982,155,145,0
opt_04983,29,31,2
opt_04984,21,38,1
opt_04985,68,76,2
opt_04986,84,86,1
opt_04987,41,72,1
opt_04988,87,82,1
opt_04989,141,137,2
opt_04990,9,13,2
opt_04991,151,152,1
opt_04992,127,116,0
opt_04993,91,20,3
opt_04994,98,17,2
opt_04995,68,81,0
opt_04996,105,4,1
opt_04997,139,136,2
opt_04998,106,16,0
opt_04999,15,41,2
opt_05000,24,37,2
opt_05001,3,4,1
opt_05002,0,13,2
opt_05003,153,159,2
opt_05004,70,77,0
opt_05005,120,129,4
opt_05006,102,4,1
opt_05007,39,42,3
opt_05008,85,78,4
opt_05009,71,87,0
opt_05010,138,143,3
opt_05011,0,16,2
opt_05012,20,29,4
opt_05013,109,106,1
opt_05014,30,29,4
opt_05015,0,17,2
opt_05016,152,148,2
opt_05017,69,84,2
opt_05018,10,4,1
opt_05019,50,64,3
opt_05020,55,68,1
opt_05021,22,40,4
opt_05022,86,85,2
opt_05023,62,63,2
opt_05024,85,77,4
opt_05025,23,28,1
opt_05026,50,54,1
opt_05027,53,58,1
opt_05028,114,9,1
opt_05029,37,33,2
opt_05030,56,56,2
opt_05031,40,51,1
opt_05032,98,12,2
opt_05033,66,98,2
opt_05034,17,29,0
opt_05035,92,6,1
