option_id,reported_cost,travel_minutes,carbon_kg,sla_risk_band
opt_04229,233.86,43,16.08,LOW
opt_00194,11.33,7,4.64,LOW
opt_03276,21.87,55,9.75,MED
opt_02776,193.75,109,2.65,MED
opt_02428,132.99,82,19.24,HIGH
opt_04928,38.97,88,23.26,HIGH
opt_04090,179.36,93,9.18,HIGH
opt_03798,35.52,9,0.34,HIGH
opt_01414,210.84,30,12.36,MED
opt_01193,83.76,115,22.52,MED
opt_01033,70.23,46,10.92,LOW
opt_04039,241.24,53,9.28,LOW
opt_01533,179.37,6,18.68,HIGH
opt_00738,82.13,6,9.81,LOW
opt_04139,50.89,98,2.29,MED
opt_01210,62.68,92,7.53,LOW
opt_04470,94.67,38,12.1,LOW
opt_03071,43.8,54,1.69,HIGH
opt_00327,218.09,44,12.33,LOW
opt_03051,232.66,9,20.09,MED
opt_02781,196.32,3,23.79,MED
opt_01235,127.97,37,0.54,HIGH
opt_01303,222.46,77,24.32,MED
opt_02978,194.46,98,10.31,MED
opt_01958,171.01,72,21.21,MED
opt_03728,172.44,25,6.25,MED
opt_02105,113.46,34,3.89,HIGH
opt_01665,56.11,48,14.43,HIGH
opt_01699,119.96,13,21.44,MED
opt_04784,110.29,4,24.01,MED
opt_02109,127.31,72,0.19,MED
opt_03837,156.49,11,8.69,HIGH
opt_02156,80.84,117,23.06,LOW
opt_04585,145.77,118,21.25,HIGH
opt_01802,176.05,50,3.94,LOW
opt_03399,143.66,110,4.75,MED
opt_02879,15.16,119,3.71,HIGH
opt_01084,55.32,8,24.56,LOW
opt_01063,71.14,86,12.39,HIGH
opt_04946,160.21,83,12.51,LOW
opt_01148,49.39,3,5.36,HIGH
opt_04027,147.59,53,14.19,MED
opt_01269,78.6,92,23.39,LOW
opt_03551,79.35,35,4.57,HIGH
opt_04457,180.29,3,24.45,LOW
opt_02998,211.7,100,17.37,HIGH
opt_04774,245.18,33,18.71,MED
opt_04306,170.09,115,5.51,HIGH
opt_03452,174.05,109,4.2,HIGH
opt_04580,132.14,112,7.76,LOW
opt_03826,64.29,74,7.38,HIGH
opt_01572,159.54,82,12.2,HIGH
opt_01549,161.01,33,19.59,LOW
opt_04421,214.16,58,20.53,LOW
opt_00545,214.83,80,12.94,LOW
opt_04674,86.48,104,23.15,MED
opt_02568,243.97,60,2.34,HIGH
opt_00020,62.36,91,5.48,LOW
opt_04620,185.69,73,0.38,HIGH
opt_02042,85.22,4,18.81,HIGH
opt_02737,157.54,30,15.49,MED
opt_04531,101.32,84,3.48,LOW
opt_03783,97.16,7,24.14,LOW
opt_02002,105.17,94,8.88,MED
opt_02867,6.0,105,19.53,HIGH
opt_02871,125.12,95,19.65,LOW
opt_01407,57.75,43,7.92,MED
opt_01748,215.51,63,14.91,MED
opt_03589,134.59,87,13.79,HIGH
opt_00723,195.76,7,23.02,LOW
opt_01090,1.07,39,16.9,MED
opt_04152,186.4,1,18.06,LOW
opt_01687,165.96,24,21.25,LOW
opt_04286,57.34,91,14.04,LOW
opt_02588,35.86,99,3.41,LOW
opt_03625,41.17,6,21.97,HIGH
opt_03710,210.28,10,3.45,HIGH
opt_02431,70.56,50,11.05,HIGH
opt_02536,27.0,61,21.72,HIGH
opt_04528,56.58,88,13.71,HIGH
opt_02167,107.7,24,5.3,LOW
opt_02799,19.21,43,7.69,HIGH
opt_03460,216.23,11,19.67,HIGH
opt_00710,173.65,27,24.56,MED
opt_00208,19.57,80,3.25,LOW
opt_03062,17.9,2,22.66,MED
opt_00753,60.24,37,10.25,LOW
opt_04295,217.27,47,2.2,LOW
opt_02770,132.21,103,20.02,HIGH
opt_03967,134.66,118,7.73,LOW
opt_04965,83.15,62,19.47,HIGH
opt_01394,134.47,54,10.5,LOW
opt_00927,207.83,40,0.5,HIGH
opt_03253,242.92,38,10.59,MED
opt_03058,90.64,24,13.15,MED
opt_02619,233.7,27,2.23,HIGH
opt_04342,140.52,19,20.99,MED
opt_04088,25.03,120,4.63,HIGH
opt_03137,95.85,70,5.48,HIGH
opt_01171,205.19,49,22.91,LOW
opt_04843,245.97,100,6.53,MED
opt_03340,147.27,118,1.47,LOW
opt_02842,117.85,50,6.99,MED
opt_04845,200.67,120,15.53,MED
opt_01963,95.2,93,6.15,MED
opt_00355,16.16,30,4.85,HIGH
opt_02034,205.17,67,13.37,LOW
opt_04484,218.74,15,11.06,HIGH
opt_00191,203.43,27,8.23,LOW
opt_00509,52.24,103,12.76,MED
opt_03608,199.4,107,11.27,MED
opt_02464,57.91,80,0.15,LOW
opt_04260,211.26,97,17.62,LOW
opt_04749,214.28,91,16.5,MED
opt_03028,236.93,90,8.18,MED
opt_04905,170.72,38,24.69,HIGH
opt_02558,148.29,64,8.05,MED
opt_00180,237.8,63,8.67,MED
opt_00427,105.74,40,1.89,MED
opt_02337,92.51,66,12.19,HIGH
opt_00902,73.71,76,15.7,MED
opt_03006,152.16,90,7.67,HIGH
opt_04896,127.7,39,2.16,MED
opt_01954,44.91,26,2.45,LOW
opt_01012,47.97,30,3.9,LOW
opt_01478,176.1,107,11.27,HIGH
opt_02557,15.42,45,16.7,MED
opt_00612,12.39,120,8.52,LOW
opt_02448,147.12,106,14.29,LOW
opt_00845,142.18,51,16.3,LOW
opt_04669,41.81,40,19.3,MED
opt_04844,158.2,64,19.44,LOW
opt_01548,143.35,59,20.27,HIGH
opt_04003,13.47,103,19.11,LOW
opt_01890,11.45,100,15.59,MED
opt_03984,181.58,6,18.72,HIGH
opt_00729,239.38,82,22.49,HIGH
opt_04220,196.29,23,7.14,MED
opt_03226,193.21,47,2.74,MED
opt_02069,154.68,22,22.86,LOW
opt_03901,188.05,88,3.44,LOW
opt_02204,234.78,99,4.4,HIGH
opt_00048,27.54,40,24.03,MED
opt_02253,129.32,58,16.66,HIGH
opt_00088,212.12,114,5.86,HIGH
opt_02885,170.06,22,6.27,MED
opt_01472,58.34,52,11.84,HIGH
opt_01930,118.59,78,18.62,MED
opt_01871,172.79,69,23.87,MED
opt_00712,39.23,101,3.41,MED
opt_02378,58.96,6,4.57,HIGH
opt_00732,193.11,93,19.87,HIGH
opt_03974,70.4,62,15.74,LOW
opt_02720,171.94,100,16.08,LOW
opt_00347,90.8,63,10.95,LOW
opt_03824,89.63,68,13.41,MED
opt_00130,61.83,9,22.25,MED
opt_04317,0.26,94,10.21,HIGH
opt_04955,237.36,33,14.27,LOW
opt_02598,64.78,45,2.54,MED
opt_04886,231.89,93,23.74,MED
opt_00092,73.13,30,18.14,MED
opt_00321,110.68,68,11.47,LOW
opt_00872,247.82,64,7.54,LOW
opt_00018,0.74,6,18.33,LOW
opt_03425,0.05,51,21.66,MED
opt_03786,201.53,30,6.03,HIGH
opt_01133,183.66,31,23.2,MED
opt_01388,31.3,66,2.05,HIGH
opt_03418,174.22,36,23.7,HIGH
opt_04511,7.21,85,18.29,HIGH
opt_01475,41.67,35,3.92,LOW
opt_04605,126.28,19,7.09,MED
opt_02684,178.0,117,9.22,HIGH
opt_01652,5.55,51,11.34,HIGH
opt_04106,21.69,109,24.09,HIGH
opt_04344,240.92,99,12.99,LOW
opt_04807,119.36,23,9.37,LOW
opt_04662,126.24,32,7.87,HIGH
opt_02344,44.29,86,20.92,LOW
opt_01845,15.52,65,6.42,LOW
opt_03663,115.33,113,6.95,LOW
opt_04009,240.22,26,24.07,HIGH
opt_00042,11.59,96,9.69,HIGH
opt_03297,213.77,36,21.46,LOW
opt_02460,24.49,101,2.05,MED
opt_04630,161.2,2,7.55,MED
opt_00126,83.62,65,20.74,HIGH
opt_01048,97.65,32,16.61,MED
opt_00873,26.92,9,2.61,HIGH
opt_03914,214.57,6,18.88,MED
opt_03061,146.4,63,9.35,HIGH
opt_03381,36.51,109,24.98,MED
opt_02651,176.0,63,8.0,LOW
opt_04453,183.0,92,4.24,HIGH
opt_04121,45.5,112,3.31,MED
opt_00797,35.84,50,20.51,LOW
opt_04081,121.67,4,18.5,HIGH
opt_02101,221.57,111,3.56,MED
opt_01050,67.95,11,11.72,MED
opt_02535,116.71,111,13.35,HIGH
opt_04338,54.32,106,4.16,MED
opt_01239,232.46,16,8.22,LOW
opt_02206,186.78,13,11.58,LOW
opt_00350,103.84,10,14.86,MED
opt_03316,157.76,26,8.46,LOW
opt_01873,7.6,94,4.3,LOW
opt_00157,68.98,27,13.81,MED
opt_04176,22.88,80,20.21,LOW
opt_00523,45.04,41,0.55,HIGH
opt_00585,27.62,19,22.22,HIGH
opt_00175,154.59,16,23.9,MED
opt_00030,106.14,7,19.51,HIGH
opt_01819,133.45,36,13.31,HIGH
opt_03177,48.59,28,22.24,MED
opt_03568,245.33,113,20.68,MED
opt_04272,56.22,74,2.55,LOW
opt_02819,126.89,45,2.37,MED
opt_04986,190.45,50,13.26,LOW
opt_01307,91.16,77,21.71,MED
opt_00004,220.81,21,24.59,MED
opt_03985,6.23,78,18.0,HIGH
opt_03267,10.46,38,22.65,HIGH
opt_00307,195.94,2,22.97,LOW
opt_03919,36.07,32,0.34,MED
opt_00095,185.94,16,5.66,MED
opt_00316,193.18,6,16.8,HIGH
opt_03356,14.95,14,2.23,HIGH
opt_03170,59.57,59,23.35,HIGH
opt_03777,122.78,25,16.01,HIGH
opt_00119,102.95,60,12.89,MED
opt_04418,173.26,5,3.38,MED
opt_03954,72.94,120,4.51,MED
opt_03157,124.74,39,4.54,HIGH
opt_03459,183.97,1,19.23,LOW
opt_03341,9.1,13,21.06,LOW
opt_02645,124.25,3,8.75,MED
opt_03024,228.53,56,0.92,MED
opt_00392,39.71,39,11.15,MED
opt_03803,38.13,46,5.6,HIGH
opt_01195,31.11,116,6.51,LOW
opt_02575,155.82,95,21.99,MED
opt_01704,146.68,77,14.33,LOW
opt_01894,53.24,78,16.72,MED
opt_01830,19.47,54,7.55,LOW
opt_02730,122.54,16,2.09,MED
opt_04922,121.59,68,12.91,MED
opt_00757,5.21,83,17.07,HIGH
opt_00242,173.24,111,2.59,MED
opt_02159,85.83,86,5.1,LOW
opt_01625,130.16,65,11.47,HIGH
opt_02838,200.18,7,0.55,LOW
opt_04570,114.7,37,19.65,HIGH
opt_02136,53.18,116,19.12,LOW
opt_03952,112.31,17,14.55,HIGH
opt_01906,104.55,33,23.71,LOW
opt_02760,61.71,30,9.44,MED
opt_04037,152.89,56,2.73,MED
opt_01639,0.29,116,18.75,HIGH
opt_01243,228.3,90,19.97,HIGH
opt_03874,123.73,64,19.75,MED
opt_01139,47.38,41,20.58,MED
opt_02740,243.64,20,5.77,MED
opt_04137,177.94,92,1.93,LOW
opt_01542,116.61,96,3.44,HIGH
opt_03923,90.01,17,16.54,HIGH
opt_02526,13.42,45,5.2,MED
opt_03206,165.42,77,12.73,HIGH
opt_03110,46.66,64,15.54,HIGH
opt_04087,111.08,110,19.78,LOW
opt_01149,26.27,23,4.32,LOW
opt_01685,119.75,1,3.21,LOW
opt_02444,183.07,41,21.32,HIGH
opt_00348,114.93,16,7.17,MED
opt_03026,166.3,64,12.53,LOW
opt_02339,201.77,9,10.12,LOW
opt_02593,215.28,107,3.44,LOW
opt_01895,122.2,60,21.97,LOW
opt_01321,226.17,3,23.27,HIGH
opt_02318,242.75,5,22.64,LOW
opt_04271,173.85,48,22.46,LOW
opt_01136,157.71,50,4.57,MED
opt_00775,79.6,78,17.77,HIGH
opt_04771,50.21,24,8.4,HIGH
opt_04522,143.64,101,10.88,MED
opt_04540,235.07,23,1.45,HIGH
opt_04538,178.2,120,22.63,LOW
opt_01635,223.41,46,11.96,LOW
opt_04501,147.05,115,10.38,LOW
opt_01167,88.81,71,8.32,LOW
opt_01860,14.79,80,17.69,LOW
opt_01898,120.65,74,12.88,LOW
opt_00790,150.98,104,0.9,LOW
opt_04689,157.17,112,3.09,HIGH
opt_05008,6.97,24,4.42,HIGH
opt_00011,173.31,113,21.86,LOW
opt_02964,232.98,105,5.72,LOW
opt_01792,229.3,94,6.66,HIGH
opt_00217,249.37,61,6.42,LOW
opt_03607,55.92,22,7.4,MED
opt_00248,140.17,63,23.74,MED
opt_05024,12.86,37,22.52,HIGH
opt_04391,105.81,11,2.44,LOW
opt_04724,73.46,4,17.21,MED
opt_01246,231.14,115,10.55,HIGH
opt_03605,74.57,55,15.59,LOW
opt_03599,132.67,85,12.74,MED
opt_02178,229.76,11,4.02,LOW
opt_02235,175.19,27,15.63,HIGH
opt_02018,42.88,109,12.2,LOW
opt_02602,146.36,46,15.07,HIGH
opt_01563,148.29,120,15.66,HIGH
opt_02009,237.09,68,9.56,MED
opt_04700,151.03,18,10.18,LOW
opt_03556,3.14,97,3.6,HIGH
opt_00635,143.7,84,24.7,MED
opt_03536,198.53,94,19.61,MED
opt_01667,16.07,120,20.48,LOW
opt_00997,184.05,41,18.61,MED
opt_01482,11.31,106,11.5,LOW
opt_01757,192.32,17,8.69,HIGH
opt_02430,227.7,20,11.65,MED
opt_01847,52.39,117,7.11,LOW
opt_03224,204.27,77,22.1,LOW
opt_01710,7.9,18,22.36,HIGH
opt_01138,116.92,75,2.44,HIGH
opt_02968,241.03,23,10.66,HIGH
opt_05022,147.11,39,13.59,MED
opt_00445,96.73,43,16.24,HIGH
opt_01471,179.8,23,5.24,LOW
opt_00389,106.51,112,2.87,MED
opt_00777,137.72,66,10.59,HIGH
opt_03424,215.65,19,12.55,MED
opt_00127,233.4,62,20.58,HIGH
opt_02941,228.68,70,15.62,HIGH
opt_04953,16.72,93,21.99,LOW
opt_01742,39.37,15,24.45,MED
opt_00526,235.89,96,10.19,HIGH
opt_00896,242.65,73,0.58,HIGH
opt_00563,32.03,36,13.09,MED
opt_04266,150.04,58,9.69,HIGH
opt_01664,213.36,104,9.11,MED
opt_02329,167.29,102,13.93,HIGH
opt_03832,80.84,24,20.49,HIGH
opt_04612,160.55,89,11.28,HIGH
opt_00073,56.11,107,7.36,HIGH
opt_02561,46.28,117,3.79,LOW
opt_00196,226.36,55,11.77,HIGH
opt_03645,223.46,74,18.69,MED
opt_02596,190.2,7,4.14,LOW
opt_03138,100.15,108,10.41,LOW
opt_02233,237.51,35,10.92,LOW
opt_04904,206.31,32,7.48,HIGH
opt_02672,41.46,55,13.07,MED
opt_03602,89.98,90,20.1,MED
opt_00186,70.17,22,7.01,LOW
opt_02443,0.97,89,19.4,MED
opt_02961,115.63,113,5.6,LOW
opt_03378,176.18,32,18.11,HIGH
opt_00396,161.81,118,13.19,MED
opt_01420,125.74,104,6.4,MED
opt_02420,171.64,16,8.49,LOW
opt_04583,115.17,104,4.96,HIGH
opt_04210,39.23,65,16.39,MED
opt_01208,142.75,79,19.63,MED
opt_02411,104.84,64,8.08,MED
opt_00028,72.35,17,22.8,MED
opt_01550,216.76,103,3.11,LOW
opt_03583,126.49,3,23.86,LOW
opt_00717,96.1,82,24.01,LOW
opt_03615,158.46,118,9.19,LOW
opt_02903,70.27,62,17.1,LOW
opt_03052,64.29,83,24.62,HIGH
opt_03913,7.64,86,11.4,MED
opt_04988,203.52,112,8.81,HIGH
opt_04127,49.48,2,3.91,HIGH
opt_04450,162.44,39,24.95,LOW
opt_01693,146.78,120,7.27,LOW
opt_02075,243.69,104,4.56,LOW
opt_04451,130.25,4,24.96,MED
opt_02289,210.17,48,5.1,LOW
opt_02624,33.2,120,3.75,LOW
opt_01290,50.74,28,22.9,LOW
opt_02188,175.07,82,19.45,LOW
opt_02652,19.69,113,13.45,HIGH
opt_02910,48.63,71,5.09,HIGH
opt_04468,55.07,106,9.31,MED
opt_02797,136.59,77,5.87,MED
opt_03511,129.5,17,15.58,MED
opt_01903,221.88,99,3.06,LOW
opt_01857,86.93,105,9.12,HIGH
opt_01736,31.1,66,22.83,LOW
opt_00228,233.73,87,11.89,HIGH
opt_01899,241.78,58,10.32,LOW
opt_02258,97.15,93,19.16,MED
opt_00638,235.42,81,13.02,MED
opt_02388,97.19,22,15.25,MED
opt_04688,70.88,54,3.62,MED
opt_03483,71.9,19,24.13,LOW
opt_04025,204.92,45,9.55,MED
opt_01286,28.17,33,3.89,LOW
opt_01642,115.8,83,14.91,HIGH
opt_01481,8.12,87,4.7,LOW
opt_00289,141.78,63,13.99,MED
opt_04610,153.05,13,1.46,LOW
opt_02094,24.22,10,6.11,LOW
opt_00323,103.69,118,9.96,LOW
opt_02039,173.5,90,0.98,LOW
opt_01485,249.52,17,0.32,MED
opt_00922,32.2,6,13.03,MED
opt_04536,204.81,68,3.53,LOW
opt_00745,67.01,17,0.9,LOW
opt_00216,212.94,50,2.53,LOW
opt_04863,77.91,59,19.86,HIGH
opt_04606,145.61,39,17.41,LOW
opt_02300,199.73,34,12.94,HIGH
opt_03600,179.81,87,3.02,HIGH
opt_02261,19.52,51,2.07,MED
opt_03098,154.07,81,4.46,MED
opt_01052,248.55,7,18.83,HIGH
opt_00065,246.4,93,5.55,LOW
opt_04165,153.0,51,3.92,MED
opt_00475,105.05,31,5.45,MED
opt_02713,226.97,52,2.18,LOW
opt_01824,28.72,42,14.71,MED
opt_02563,51.54,118,6.09,LOW
opt_02013,89.98,14,3.86,LOW
opt_02373,19.96,104,16.44,HIGH
opt_03657,119.42,67,20.2,MED
opt_02991,29.5,43,19.7,HIGH
opt_03060,14.56,91,8.77,HIGH
opt_03672,144.39,103,19.76,HIGH
opt_04380,67.07,18,10.86,HIGH
opt_01097,207.64,18,22.7,MED
opt_04032,210.38,118,4.67,HIGH
opt_04471,153.7,85,0.4,HIGH
opt_01848,247.15,77,1.51,LOW
opt_04975,137.48,83,20.17,HIGH
opt_02876,249.96,21,1.96,LOW
opt_00516,44.16,58,22.75,LOW
opt_01068,182.2,116,22.0,HIGH
opt_01140,196.36,58,7.56,LOW
opt_02698,87.29,49,19.84,MED
opt_00167,47.22,58,24.34,HIGH
opt_04330,146.52,99,24.51,HIGH
opt_04572,157.69,56,14.14,MED
opt_01107,247.1,40,14.2,MED
opt_01942,9.47,80,9.52,HIGH
opt_00342,77.86,26,6.47,HIGH
opt_02376,5.08,35,15.29,MED
opt_02983,62.08,47,3.22,LOW
opt_00687,135.4,116,16.55,MED
opt_03003,37.65,92,15.6,MED
opt_00953,220.0,63,16.53,LOW
opt_00740,100.02,86,8.77,HIGH
opt_02326,145.48,23,24.87,HIGH
opt_03091,18.64,118,10.64,LOW
opt_04824,47.99,45,19.82,HIGH
opt_03899,210.22,43,14.8,LOW
opt_03278,170.9,34,9.92,HIGH
opt_04227,219.13,91,0.44,MED
opt_02030,214.41,117,8.05,MED
opt_04355,121.51,99,18.14,LOW
opt_01677,9.51,111,1.28,LOW
opt_04287,163.75,15,8.12,HIGH
opt_00006,216.55,112,23.99,HIGH
opt_04788,5.93,70,1.32,LOW
opt_03106,247.7,2,12.15,HIGH
opt_01004,87.73,99,14.32,LOW
opt_02748,106.19,1,19.56,LOW
opt_03077,142.12,91,19.64,MED
opt_00456,87.55,25,6.76,MED
opt_02187,166.89,57,9.7,LOW
opt_02463,68.95,65,13.38,MED
opt_00530,178.48,97,9.98,LOW
opt_02338,175.88,94,24.41,LOW
opt_01862,163.92,94,17.91,MED
opt_01358,163.24,85,22.23,LOW
opt_01653,107.09,37,13.34,LOW
opt_04881,157.62,8,1.73,MED
opt_00792,202.79,36,2.34,HIGH
opt_02734,140.28,28,17.13,MED
opt_03185,27.85,40,1.31,LOW
opt_03588,158.61,27,7.54,HIGH
opt_01346,247.75,39,1.31,MED
opt_04769,93.21,79,4.66,HIGH
opt_01347,120.1,107,2.89,LOW
opt_03232,180.27,72,15.39,MED
opt_04608,158.11,31,7.84,MED
opt_04010,103.22,107,4.63,LOW
opt_00198,197.54,59,13.63,HIGH
opt_00272,235.09,58,10.48,MED
opt_03152,182.52,6,6.85,LOW
opt_01164,143.38,7,12.73,MED
opt_02014,164.48,81,23.21,LOW
opt_04066,100.72,42,24.37,MED
opt_02579,202.74,107,1.1,HIGH
opt_04726,68.68,65,21.6,MED
opt_04237,114.75,96,18.72,HIGH
opt_03176,49.55,78,12.7,HIGH
opt_00136,231.86,43,20.64,HIGH
opt_01725,175.37,6,22.37,MED
opt_02638,72.93,48,13.89,HIGH
opt_00676,28.84,118,12.24,LOW
opt_03323,200.58,96,2.3,MED
opt_00408,175.16,14,13.42,HIGH
opt_03935,221.94,44,18.82,LOW
opt_04795,135.62,52,18.14,LOW
opt_02385,28.21,99,1.78,HIGH
opt_00969,188.57,27,18.77,LOW
opt_04866,158.27,100,21.14,LOW
opt_03655,128.87,80,6.98,HIGH
opt_02685,32.34,7,17.95,MED
opt_04835,128.08,39,21.4,HIGH
opt_04181,233.76,25,18.82,MED
opt_01122,236.4,14,22.8,HIGH
opt_02450,95.92,52,12.31,MED
opt_01433,95.63,20,1.51,HIGH
opt_00080,129.2,112,22.33,LOW
opt_03222,163.1,119,16.17,HIGH
opt_04856,212.67,4,5.94,MED
opt_04641,199.28,95,10.97,HIGH
opt_01515,10.16,63,4.22,LOW
opt_04618,69.04,120,18.43,LOW
opt_03748,2.21,71,18.27,MED
opt_01202,62.35,14,12.86,LOW
opt_00367,134.34,107,0.82,LOW
opt_04891,68.79,22,16.65,MED
opt_01374,157.22,55,12.0,LOW
opt_04715,241.51,84,8.45,HIGH
opt_03448,60.37,47,11.54,LOW
opt_01683,94.46,58,3.25,MED
opt_04993,61.49,96,4.5,LOW
opt_04098,75.89,119,1.46,MED
opt_02542,0.89,12,15.2,LOW
opt_02739,95.09,91,5.96,HIGH
opt_02671,43.77,116,17.89,HIGH
opt_00731,95.63,80,6.05,HIGH
opt_04779,189.58,68,17.98,HIGH
opt_02583,126.79,47,13.31,HIGH
opt_00249,185.62,37,19.54,HIGH
opt_01479,32.25,59,4.64,LOW
opt_02897,73.33,43,17.8,LOW
opt_00719,182.75,33,22.23,MED
opt_00304,2.88,54,17.77,LOW
opt_02302,185.54,68,0.67,LOW
opt_04972,240.61,86,3.49,LOW
opt_01501,33.43,9,20.24,MED
opt_01877,150.79,10,12.88,MED
opt_04374,77.78,14,5.85,HIGH
opt_00890,113.95,82,24.91,HIGH
opt_02415,50.13,11,15.43,LOW
opt_01155,248.48,49,8.55,MED
opt_04819,28.65,92,5.27,MED
opt_00796,9.7,73,19.95,HIGH
opt_02293,32.59,91,6.43,LOW
opt_03845,174.69,39,1.35,LOW
opt_03338,181.97,116,11.8,LOW
opt_01807,161.17,5,10.57,LOW
opt_04076,53.54,47,24.81,HIGH
opt_04480,192.23,1,18.01,LOW
opt_01047,231.19,16,23.53,HIGH
opt_01470,127.96,118,22.34,HIGH
opt_02372,116.42,111,4.19,LOW
opt_02244,153.02,5,8.48,HIGH
opt_05035,172.04,73,18.08,LOW
opt_00337,166.12,117,20.99,HIGH
opt_00290,87.7,60,23.85,MED
opt_02547,140.76,34,20.15,HIGH
opt_01376,183.38,16,13.25,MED
opt_02096,1.73,26,12.11,MED
opt_02508,243.93,1,7.74,LOW
opt_03843,72.74,67,21.8,LOW
opt_04731,222.05,34,23.07,LOW
opt_00522,199.3,23,17.9,HIGH
opt_00266,131.02,60,0.48,MED
opt_01446,118.99,41,13.89,LOW
opt_00817,80.72,108,15.56,LOW
opt_03933,58.45,45,23.96,LOW
opt_02079,83.35,33,1.74,LOW
opt_02359,247.09,23,12.74,LOW
opt_03658,33.45,71,19.69,LOW
opt_01201,249.65,70,13.17,MED
opt_01007,172.56,83,22.21,HIGH
opt_01079,114.55,105,14.67,MED
opt_02635,103.59,14,0.53,HIGH
opt_03056,219.48,9,5.84,HIGH
opt_02552,89.91,99,11.87,HIGH
opt_01882,68.41,112,23.98,MED
opt_00679,136.99,52,21.12,HIGH
opt_04893,8.55,90,16.28,MED
opt_01892,18.75,67,20.92,HIGH
opt_03872,195.63,72,16.76,LOW
opt_04746,67.92,15,20.79,HIGH
opt_00665,118.78,101,18.49,HIGH
opt_01841,154.96,75,7.28,MED
opt_01795,47.54,60,22.69,MED
opt_03294,145.6,98,19.06,HIGH
opt_02793,40.74,101,16.17,HIGH
opt_02835,240.28,19,3.9,MED
opt_02202,76.67,56,2.56,LOW
opt_01041,0.39,54,22.5,MED
opt_01614,114.89,98,11.55,MED
opt_00195,106.91,70,7.66,LOW
opt_01234,33.68,62,1.42,MED
opt_04225,211.97,12,7.73,HIGH
opt_00912,242.5,45,1.01,HIGH
opt_03603,181.7,46,11.73,HIGH
opt_01104,168.47,79,22.56,MED
opt_00784,61.06,85,18.64,HIGH
opt_02418,46.38,78,23.61,MED
opt_00542,139.07,90,11.84,HIGH
opt_01509,244.04,17,12.45,HIGH
opt_02126,200.35,27,11.86,LOW
opt_03636,170.52,44,10.06,HIGH
opt_04927,119.88,6,12.94,HIGH
opt_02982,47.04,83,13.9,HIGH
opt_02016,114.43,8,19.34,LOW
opt_03078,97.83,29,9.53,HIGH
opt_01073,161.41,112,24.17,MED
opt_02911,170.93,53,21.82,MED
opt_01057,119.02,106,10.93,HIGH
opt_04785,137.18,27,19.03,LOW
opt_00394,120.74,27,15.31,MED
opt_02688,204.74,94,18.64,HIGH
opt_03850,117.93,69,7.55,HIGH
opt_04174,16.95,66,1.12,HIGH
opt_00511,20.83,98,8.82,MED
opt_03769,202.44,41,10.92,LOW
opt_04116,245.2,45,21.73,LOW
opt_02840,99.41,112,2.09,MED
opt_00212,199.19,88,8.52,HIGH
opt_00273,249.82,100,14.06,LOW
opt_00659,202.11,118,21.24,HIGH
opt_02020,221.46,40,23.24,MED
opt_02808,121.22,38,3.85,LOW
opt_03668,113.74,16,8.34,LOW
opt_01124,238.89,110,4.07,HIGH
opt_03088,232.76,75,0.3,LOW
opt_03784,205.08,64,8.0,MED
opt_00928,79.68,113,4.56,LOW
opt_00287,209.37,75,17.36,HIGH
opt_02410,224.27,21,2.87,HIGH
opt_03851,179.21,76,15.64,MED
opt_03962,134.43,98,4.24,HIGH
opt_01096,224.03,99,24.0,MED
opt_02504,80.5,98,0.26,MED
opt_01343,155.24,66,4.9,MED
opt_02656,179.83,109,16.68,HIGH
opt_01538,4.63,7,5.08,MED
opt_00936,213.29,104,0.95,HIGH
opt_03348,242.74,79,7.53,LOW
opt_03953,224.98,115,11.64,LOW
opt_01650,11.82,106,24.93,HIGH
opt_03143,124.73,74,24.32,LOW
opt_01038,232.53,40,13.18,LOW
opt_01826,118.72,117,23.42,HIGH
opt_04814,145.27,73,22.58,HIGH
opt_04000,39.93,97,24.74,HIGH
opt_00884,25.0,106,7.89,LOW
opt_04270,33.9,33,3.38,MED
opt_04072,201.62,14,11.82,MED
opt_00907,193.56,98,1.3,LOW
opt_02912,239.53,31,10.19,LOW
opt_04649,81.35,113,19.0,LOW
opt_02959,156.61,85,24.49,LOW
opt_03735,130.93,69,6.59,LOW
opt_00508,201.0,36,17.39,HIGH
opt_02702,141.41,30,24.01,MED
opt_00303,34.16,88,12.53,HIGH
opt_04696,100.3,10,24.5,HIGH
opt_01176,25.26,2,8.56,MED
opt_04829,204.55,65,4.24,HIGH
opt_03667,158.0,14,12.11,MED
opt_01576,175.83,78,13.35,MED
opt_04079,207.82,95,15.4,LOW
opt_04205,188.2,50,18.85,MED
opt_00293,44.05,111,7.59,MED
opt_00089,23.31,13,14.24,MED
opt_03535,108.17,23,18.96,HIGH
opt_02371,68.4,11,4.02,LOW
opt_02194,90.81,62,10.17,LOW
opt_00397,58.35,97,16.97,HIGH
opt_03823,140.74,88,24.13,MED
opt_01680,231.29,85,6.57,LOW
opt_01578,191.89,86,3.04,MED
opt_02449,87.05,36,14.65,MED
opt_01440,105.26,35,10.26,MED
opt_04643,26.74,107,23.77,HIGH
opt_04837,198.79,24,17.14,LOW
opt_04550,85.24,56,4.19,MED
opt_02658,159.11,78,5.96,MED
opt_01972,161.01,111,6.63,HIGH
opt_01879,224.47,107,1.27,LOW
opt_03887,13.42,32,8.06,LOW
opt_00846,58.09,9,9.97,MED
opt_02732,50.41,76,13.28,LOW
